epoch,train_acc,test_acc,train_loss,epoch_time_s
159,0.9222,0.921,0.027478,0.003
160,0.923,0.915,0.027297,0.003
161,0.9226,0.917,0.027408,0.003
162,0.9228,0.916,0.027133,0.003
163,0.9224,0.916,0.027303,0.003
164,0.9231,0.919,0.026926,0.003
165,0.9251,0.916,0.027033,0.003
166,0.9224,0.913,0.027432,0.003
167,0.9222,0.919,0.027109,0.003
168,0.9252,0.92,0.02664,0.003
169,0.9239,0.919,0.026678,0.003
170,0.9238,0.916,0.026768,0.003
171,0.925,0.913,0.026528,0.003
172,0.9258,0.916,0.026557,0.004
173,0.9254,0.922,0.026453,0.003
174,0.9265,0.917,0.026319,0.003
175,0.9232,0.915,0.027104,0.003
176,0.9252,0.923,0.026225,0.004
177,0.9264,0.918,0.026088,0.004
178,0.9258,0.914,0.026187,0.003
179,0.9276,0.919,0.026169,0.003
180,0.9293,0.923,0.026217,0.003
181,0.9262,0.921,0.026027,0.003
182,0.9271,0.92,0.026072,0.003
183,0.9275,0.919,0.025757,0.003
184,0.928,0.924,0.02579,0.003
185,0.9293,0.921,0.025526,0.003
186,0.9281,0.92,0.025656,0.003
187,0.9287,0.922,0.025465,0.003
188,0.9303,0.922,0.025269,0.003
189,0.929,0.921,0.025315,0.004
190,0.9307,0.921,0.025263,0.003
191,0.9278,0.918,0.025531,0.004
192,0.9301,0.921,0.025188,0.003
193,0.9284,0.921,0.025195,0.003
194,0.9296,0.919,0.025055,0.003
195,0.928,0.914,0.025188,0.004
196,0.9298,0.919,0.025297,0.003
197,0.9281,0.917,0.025032,0.003
198,0.9288,0.914,0.024925,0.003
199,0.93,0.917,0.024771,0.004
200,0.9284,0.923,0.024706,0.004
201,0.9283,0.918,0.024819,0.003
202,0.9298,0.923,0.024598,0.003
203,0.929,0.919,0.024707,0.003
204,0.9305,0.916,0.024381,0.004
205,0.931,0.919,0.02437,0.004
206,0.9324,0.923,0.024313,0.004
207,0.9319,0.921,0.024307,0.003
208,0.9334,0.924,0.02416,0.004
209,0.9316,0.921,0.024329,0.003
210,0.9301,0.922,0.024138,0.003
211,0.9328,0.925,0.023993,0.003
212,0.9326,0.924,0.023955,0.003
213,0.9328,0.917,0.02403,0.004
214,0.9305,0.916,0.024293,0.004
