Load the parameters from the folder
Found 3 layers in /home/simon/repos/onnxmlir-pim-sparsify/artifacts/e12_kwon
Accuracy in validation: 0.9160
Total parameters: 2160
Perturbation distance (sanity check): 3.5142e+00
Starting Kwon sparsification loop
step   25 | acc=0.9160 | NZ=  2135 | sparsity=0.0116 | d_m=4.0891e+00
step   26 | acc=0.9160 | NZ=  2134 | sparsity=0.0120 | d_m=4.0724e+00
step   27 | acc=0.9160 | NZ=  2133 | sparsity=0.0125 | d_m=4.0556e+00
step   28 | acc=0.9160 | NZ=  2132 | sparsity=0.0130 | d_m=4.0397e+00
step   29 | acc=0.9160 | NZ=  2131 | sparsity=0.0134 | d_m=4.0250e+00
step   30 | acc=0.9160 | NZ=  2130 | sparsity=0.0139 | d_m=4.0116e+00
step   31 | acc=0.9160 | NZ=  2129 | sparsity=0.0144 | d_m=3.9981e+00
step   32 | acc=0.9160 | NZ=  2128 | sparsity=0.0148 | d_m=3.9853e+00
step   33 | acc=0.9160 | NZ=  2127 | sparsity=0.0153 | d_m=3.9734e+00
step   34 | acc=0.9160 | NZ=  2126 | sparsity=0.0157 | d_m=3.9604e+00
step   35 | acc=0.9160 | NZ=  2125 | sparsity=0.0162 | d_m=3.9490e+00
step   36 | acc=0.9160 | NZ=  2124 | sparsity=0.0167 | d_m=3.9375e+00
step   37 | acc=0.9160 | NZ=  2123 | sparsity=0.0171 | d_m=3.9261e+00
step   38 | acc=0.9160 | NZ=  2122 | sparsity=0.0176 | d_m=3.9155e+00
step   39 | acc=0.9160 | NZ=  2121 | sparsity=0.0181 | d_m=3.9057e+00
step   40 | acc=0.9160 | NZ=  2120 | sparsity=0.0185 | d_m=3.8957e+00
step   41 | acc=0.9160 | NZ=  2119 | sparsity=0.0190 | d_m=3.8857e+00
step   42 | acc=0.9160 | NZ=  2118 | sparsity=0.0194 | d_m=3.8761e+00
step   43 | acc=0.9160 | NZ=  2117 | sparsity=0.0199 | d_m=3.8671e+00
step   44 | acc=0.9160 | NZ=  2116 | sparsity=0.0204 | d_m=3.8599e+00
step   45 | acc=0.9160 | NZ=  2115 | sparsity=0.0208 | d_m=3.8507e+00
step   46 | acc=0.9160 | NZ=  2114 | sparsity=0.0213 | d_m=3.8428e+00
step   47 | acc=0.9160 | NZ=  2113 | sparsity=0.0218 | d_m=3.8349e+00
step   48 | acc=0.9160 | NZ=  2112 | sparsity=0.0222 | d_m=4.2787e+00
step   49 | acc=0.9160 | NZ=  2111 | sparsity=0.0227 | d_m=4.0931e+00
step   50 | acc=0.9160 | NZ=  2110 | sparsity=0.0231 | d_m=4.0177e+00
step   51 | acc=0.9160 | NZ=  2109 | sparsity=0.0236 | d_m=3.9780e+00
step   52 | acc=0.9160 | NZ=  2108 | sparsity=0.0241 | d_m=1.1533e+01
step   53 | acc=0.9160 | NZ=  2107 | sparsity=0.0245 | d_m=9.7066e+00
step   54 | acc=0.9170 | NZ=  2106 | sparsity=0.0250 | d_m=8.6217e+00
step   55 | acc=0.9170 | NZ=  2105 | sparsity=0.0255 | d_m=7.9334e+00
step   56 | acc=0.9160 | NZ=  2104 | sparsity=0.0259 | d_m=7.4724e+00
step   57 | acc=0.9160 | NZ=  2103 | sparsity=0.0264 | d_m=7.1354e+00
step   58 | acc=0.9160 | NZ=  2102 | sparsity=0.0269 | d_m=8.8829e+01
step   59 | acc=0.9160 | NZ=  2101 | sparsity=0.0273 | d_m=1.0621e+02
step   60 | acc=0.9170 | NZ=  2100 | sparsity=0.0278 | d_m=8.5335e+01
step   61 | acc=0.9170 | NZ=  2099 | sparsity=0.0282 | d_m=7.2517e+01
step   62 | acc=0.9170 | NZ=  2098 | sparsity=0.0287 | d_m=6.3886e+01
step   63 | acc=0.9170 | NZ=  2097 | sparsity=0.0292 | d_m=5.7876e+01
step   64 | acc=0.9160 | NZ=  2096 | sparsity=0.0296 | d_m=1.1900e+02
step   65 | acc=0.9160 | NZ=  2095 | sparsity=0.0301 | d_m=9.7867e+01
step   66 | acc=0.9160 | NZ=  2094 | sparsity=0.0306 | d_m=8.6179e+01
step   67 | acc=0.9160 | NZ=  2093 | sparsity=0.0310 | d_m=7.8966e+01
step   68 | acc=0.9160 | NZ=  2092 | sparsity=0.0315 | d_m=7.4244e+01
step   69 | acc=0.9160 | NZ=  2091 | sparsity=0.0319 | d_m=7.0485e+01
step   70 | acc=0.9160 | NZ=  2090 | sparsity=0.0324 | d_m=1.7006e+03
step   71 | acc=0.9150 | NZ=  2089 | sparsity=0.0329 | d_m=1.2416e+03
step   72 | acc=0.9150 | NZ=  2088 | sparsity=0.0333 | d_m=1.0125e+03
step   73 | acc=0.9150 | NZ=  2087 | sparsity=0.0338 | d_m=8.8183e+02
step   74 | acc=0.9150 | NZ=  2086 | sparsity=0.0343 | d_m=7.9932e+02
step   75 | acc=0.9150 | NZ=  2085 | sparsity=0.0347 | d_m=7.4073e+02
step   76 | acc=0.9150 | NZ=  2084 | sparsity=0.0352 | d_m=6.9555e+02
step   77 | acc=0.9150 | NZ=  2083 | sparsity=0.0356 | d_m=6.5919e+02
step   78 | acc=0.9150 | NZ=  2082 | sparsity=0.0361 | d_m=6.2844e+02
step   79 | acc=0.9150 | NZ=  2081 | sparsity=0.0366 | d_m=6.0225e+02
step   80 | acc=0.9150 | NZ=  2080 | sparsity=0.0370 | d_m=5.7946e+02
step   81 | acc=0.9150 | NZ=  2079 | sparsity=0.0375 | d_m=5.6061e+02
step   82 | acc=0.9150 | NZ=  2078 | sparsity=0.0380 | d_m=5.4579e+02
step   83 | acc=0.9140 | NZ=  2077 | sparsity=0.0384 | d_m=7.0556e+02
step   84 | acc=0.9140 | NZ=  2076 | sparsity=0.0389 | d_m=6.4140e+02
step   85 | acc=0.9140 | NZ=  2075 | sparsity=0.0394 | d_m=6.0332e+02
step   86 | acc=0.9140 | NZ=  2074 | sparsity=0.0398 | d_m=5.7729e+02
step   87 | acc=0.9150 | NZ=  2073 | sparsity=0.0403 | d_m=5.5729e+02
step   88 | acc=0.9150 | NZ=  2072 | sparsity=0.0407 | d_m=5.4108e+02
step   89 | acc=0.9150 | NZ=  2071 | sparsity=0.0412 | d_m=5.2719e+02
step   90 | acc=0.9150 | NZ=  2070 | sparsity=0.0417 | d_m=5.1499e+02
step   91 | acc=0.9150 | NZ=  2069 | sparsity=0.0421 | d_m=5.0399e+02
step   92 | acc=0.9150 | NZ=  2068 | sparsity=0.0426 | d_m=4.9386e+02
step   93 | acc=0.9150 | NZ=  2067 | sparsity=0.0431 | d_m=4.8457e+02
step   94 | acc=0.9150 | NZ=  2066 | sparsity=0.0435 | d_m=4.7616e+02
step   95 | acc=0.9140 | NZ=  2065 | sparsity=0.0440 | d_m=5.4864e+02
step   96 | acc=0.9150 | NZ=  2064 | sparsity=0.0444 | d_m=7.6165e+02
step   97 | acc=0.9150 | NZ=  2063 | sparsity=0.0449 | d_m=6.8415e+02
step   98 | acc=0.9150 | NZ=  2062 | sparsity=0.0454 | d_m=6.3621e+02
step   99 | acc=0.9140 | NZ=  2061 | sparsity=0.0458 | d_m=1.4579e+03
step  100 | acc=0.9140 | NZ=  2060 | sparsity=0.0463 | d_m=1.1862e+03
step  101 | acc=0.9140 | NZ=  2059 | sparsity=0.0468 | d_m=1.0502e+03
step  102 | acc=0.9140 | NZ=  2058 | sparsity=0.0472 | d_m=9.6922e+02
step  103 | acc=0.9140 | NZ=  2057 | sparsity=0.0477 | d_m=9.1578e+02
step  104 | acc=0.9140 | NZ=  2056 | sparsity=0.0481 | d_m=8.9695e+02
step  105 | acc=0.9140 | NZ=  2055 | sparsity=0.0486 | d_m=8.6710e+02
step  106 | acc=0.9140 | NZ=  2054 | sparsity=0.0491 | d_m=8.3899e+02
step  107 | acc=0.9140 | NZ=  2053 | sparsity=0.0495 | d_m=8.1510e+02
step  108 | acc=0.9140 | NZ=  2052 | sparsity=0.0500 | d_m=7.9459e+02
step  109 | acc=0.9140 | NZ=  2051 | sparsity=0.0505 | d_m=7.9655e+02
step  110 | acc=0.9140 | NZ=  2050 | sparsity=0.0509 | d_m=7.7402e+02
step  111 | acc=0.9140 | NZ=  2049 | sparsity=0.0514 | d_m=7.5612e+02
step  112 | acc=0.9140 | NZ=  2048 | sparsity=0.0519 | d_m=7.4196e+02
step  113 | acc=0.9150 | NZ=  2047 | sparsity=0.0523 | d_m=7.2803e+02
step  114 | acc=0.9150 | NZ=  2046 | sparsity=0.0528 | d_m=7.1704e+02
step  115 | acc=0.9150 | NZ=  2045 | sparsity=0.0532 | d_m=7.0578e+02
step  116 | acc=0.9140 | NZ=  2044 | sparsity=0.0537 | d_m=7.5077e+02
step  117 | acc=0.9140 | NZ=  2043 | sparsity=0.0542 | d_m=7.3416e+02
step  118 | acc=0.9140 | NZ=  2042 | sparsity=0.0546 | d_m=7.2092e+02
step  119 | acc=0.9140 | NZ=  2041 | sparsity=0.0551 | d_m=7.0839e+02
step  120 | acc=0.9140 | NZ=  2040 | sparsity=0.0556 | d_m=6.9722e+02
step  121 | acc=0.9140 | NZ=  2039 | sparsity=0.0560 | d_m=6.8712e+02
step  122 | acc=0.9150 | NZ=  2038 | sparsity=0.0565 | d_m=7.6190e+02
step  123 | acc=0.9150 | NZ=  2037 | sparsity=0.0569 | d_m=7.5938e+02
step  124 | acc=0.9150 | NZ=  2036 | sparsity=0.0574 | d_m=7.5039e+02
step  125 | acc=0.9150 | NZ=  2035 | sparsity=0.0579 | d_m=7.8736e+02
step  126 | acc=0.9150 | NZ=  2034 | sparsity=0.0583 | d_m=7.6348e+02
step  127 | acc=0.9150 | NZ=  2033 | sparsity=0.0588 | d_m=7.4513e+02
step  128 | acc=0.9150 | NZ=  2032 | sparsity=0.0593 | d_m=7.3026e+02
step  129 | acc=0.9150 | NZ=  2031 | sparsity=0.0597 | d_m=7.2471e+02
step  130 | acc=0.9150 | NZ=  2030 | sparsity=0.0602 | d_m=7.1207e+02
step  131 | acc=0.9150 | NZ=  2029 | sparsity=0.0606 | d_m=9.7737e+02
step  132 | acc=0.9140 | NZ=  2028 | sparsity=0.0611 | d_m=8.9613e+02
step  133 | acc=0.9140 | NZ=  2027 | sparsity=0.0616 | d_m=8.4454e+02
step  134 | acc=0.9140 | NZ=  2026 | sparsity=0.0620 | d_m=1.5252e+03
step  135 | acc=0.9160 | NZ=  2025 | sparsity=0.0625 | d_m=1.3997e+03
step  136 | acc=0.9160 | NZ=  2024 | sparsity=0.0630 | d_m=1.2485e+03
step  137 | acc=0.9160 | NZ=  2023 | sparsity=0.0634 | d_m=1.1509e+03
step  138 | acc=0.9160 | NZ=  2022 | sparsity=0.0639 | d_m=1.0817e+03
step  139 | acc=0.9150 | NZ=  2021 | sparsity=0.0644 | d_m=1.0288e+03
step  140 | acc=0.9150 | NZ=  2020 | sparsity=0.0648 | d_m=9.8639e+02
step  141 | acc=0.9160 | NZ=  2019 | sparsity=0.0653 | d_m=9.5201e+02
step  142 | acc=0.9160 | NZ=  2018 | sparsity=0.0657 | d_m=9.2300e+02
step  143 | acc=0.9150 | NZ=  2017 | sparsity=0.0662 | d_m=8.9678e+02
step  144 | acc=0.9150 | NZ=  2016 | sparsity=0.0667 | d_m=8.7492e+02
step  145 | acc=0.9170 | NZ=  2015 | sparsity=0.0671 | d_m=8.7455e+02
step  146 | acc=0.9170 | NZ=  2014 | sparsity=0.0676 | d_m=8.5248e+02
step  147 | acc=0.9170 | NZ=  2013 | sparsity=0.0681 | d_m=8.3319e+02
step  148 | acc=0.9160 | NZ=  2012 | sparsity=0.0685 | d_m=8.1684e+02
step  149 | acc=0.9160 | NZ=  2011 | sparsity=0.0690 | d_m=8.0222e+02
step  150 | acc=0.9150 | NZ=  2010 | sparsity=0.0694 | d_m=7.8931e+02
step  151 | acc=0.9170 | NZ=  2009 | sparsity=0.0699 | d_m=1.1812e+03
step  152 | acc=0.9170 | NZ=  2008 | sparsity=0.0704 | d_m=1.1149e+03
step  153 | acc=0.9160 | NZ=  2007 | sparsity=0.0708 | d_m=1.0631e+03
step  154 | acc=0.9160 | NZ=  2006 | sparsity=0.0713 | d_m=1.0203e+03
step  155 | acc=0.9160 | NZ=  2005 | sparsity=0.0718 | d_m=9.8449e+02
step  156 | acc=0.9150 | NZ=  2004 | sparsity=0.0722 | d_m=1.1154e+03
step  157 | acc=0.9150 | NZ=  2003 | sparsity=0.0727 | d_m=1.0416e+03
step  158 | acc=0.9150 | NZ=  2002 | sparsity=0.0731 | d_m=9.9441e+02
step  159 | acc=0.9150 | NZ=  2001 | sparsity=0.0736 | d_m=9.6014e+02
step  160 | acc=0.9150 | NZ=  2000 | sparsity=0.0741 | d_m=9.3300e+02
step  161 | acc=0.9150 | NZ=  1999 | sparsity=0.0745 | d_m=9.0997e+02
step  162 | acc=0.9190 | NZ=  1998 | sparsity=0.0750 | d_m=2.0358e+03
step  163 | acc=0.9180 | NZ=  1997 | sparsity=0.0755 | d_m=1.7356e+03
step  164 | acc=0.9180 | NZ=  1996 | sparsity=0.0759 | d_m=1.5541e+03
step  165 | acc=0.9150 | NZ=  1995 | sparsity=0.0764 | d_m=1.8388e+03
step  166 | acc=0.9150 | NZ=  1994 | sparsity=0.0769 | d_m=1.6593e+03
step  167 | acc=0.9150 | NZ=  1993 | sparsity=0.0773 | d_m=1.5771e+03
step  168 | acc=0.9150 | NZ=  1992 | sparsity=0.0778 | d_m=1.4914e+03
step  169 | acc=0.9150 | NZ=  1991 | sparsity=0.0782 | d_m=1.6458e+03
step  170 | acc=0.9170 | NZ=  1990 | sparsity=0.0787 | d_m=1.7031e+03
step  171 | acc=0.9170 | NZ=  1989 | sparsity=0.0792 | d_m=1.6022e+03
step  172 | acc=0.9140 | NZ=  1988 | sparsity=0.0796 | d_m=1.5394e+03
step  173 | acc=0.9150 | NZ=  1987 | sparsity=0.0801 | d_m=1.5822e+03
step  174 | acc=0.9150 | NZ=  1986 | sparsity=0.0806 | d_m=1.5200e+03
step  175 | acc=0.9140 | NZ=  1985 | sparsity=0.0810 | d_m=1.8875e+03
step  176 | acc=0.9140 | NZ=  1984 | sparsity=0.0815 | d_m=1.7445e+03
step  177 | acc=0.9140 | NZ=  1983 | sparsity=0.0819 | d_m=1.6524e+03
step  178 | acc=0.9140 | NZ=  1982 | sparsity=0.0824 | d_m=1.5863e+03
step  179 | acc=0.9140 | NZ=  1981 | sparsity=0.0829 | d_m=1.5425e+03
step  180 | acc=0.9140 | NZ=  1980 | sparsity=0.0833 | d_m=1.5329e+03
step  181 | acc=0.9140 | NZ=  1979 | sparsity=0.0838 | d_m=1.5083e+03
step  182 | acc=0.9140 | NZ=  1978 | sparsity=0.0843 | d_m=1.4866e+03
step  183 | acc=0.9140 | NZ=  1977 | sparsity=0.0847 | d_m=1.5061e+03
step  184 | acc=0.9140 | NZ=  1976 | sparsity=0.0852 | d_m=1.5911e+03
step  185 | acc=0.9140 | NZ=  1975 | sparsity=0.0856 | d_m=1.5408e+03
step  186 | acc=0.9140 | NZ=  1974 | sparsity=0.0861 | d_m=1.5025e+03
step  187 | acc=0.9140 | NZ=  1973 | sparsity=0.0866 | d_m=1.4720e+03
step  188 | acc=0.9140 | NZ=  1972 | sparsity=0.0870 | d_m=1.4754e+03
step  189 | acc=0.9140 | NZ=  1971 | sparsity=0.0875 | d_m=1.7188e+03
step  190 | acc=0.9140 | NZ=  1970 | sparsity=0.0880 | d_m=1.6594e+03
step  191 | acc=0.9140 | NZ=  1969 | sparsity=0.0884 | d_m=1.6058e+03
step  192 | acc=0.9140 | NZ=  1968 | sparsity=0.0889 | d_m=1.6137e+03
step  193 | acc=0.9140 | NZ=  1967 | sparsity=0.0894 | d_m=1.5735e+03
step  194 | acc=0.9140 | NZ=  1966 | sparsity=0.0898 | d_m=1.5445e+03
step  195 | acc=0.9150 | NZ=  1965 | sparsity=0.0903 | d_m=2.5252e+03
step  196 | acc=0.9150 | NZ=  1964 | sparsity=0.0907 | d_m=2.2879e+03
step  197 | acc=0.9160 | NZ=  1963 | sparsity=0.0912 | d_m=2.1189e+03
step  198 | acc=0.9160 | NZ=  1962 | sparsity=0.0917 | d_m=2.0138e+03
step  199 | acc=0.9160 | NZ=  1961 | sparsity=0.0921 | d_m=2.0241e+03
step  200 | acc=0.9160 | NZ=  1960 | sparsity=0.0926 | d_m=1.9234e+03
step  201 | acc=0.9160 | NZ=  1959 | sparsity=0.0931 | d_m=1.8497e+03
step  202 | acc=0.9160 | NZ=  1958 | sparsity=0.0935 | d_m=1.7929e+03
step  203 | acc=0.9160 | NZ=  1957 | sparsity=0.0940 | d_m=1.7522e+03
step  204 | acc=0.9160 | NZ=  1956 | sparsity=0.0944 | d_m=1.7172e+03
step  205 | acc=0.9170 | NZ=  1955 | sparsity=0.0949 | d_m=2.2433e+03
step  206 | acc=0.9160 | NZ=  1954 | sparsity=0.0954 | d_m=3.5309e+03
step  207 | acc=0.9160 | NZ=  1953 | sparsity=0.0958 | d_m=3.0517e+03
step  208 | acc=0.9170 | NZ=  1952 | sparsity=0.0963 | d_m=3.5576e+03
step  209 | acc=0.9170 | NZ=  1951 | sparsity=0.0968 | d_m=3.3489e+03
step  210 | acc=0.9170 | NZ=  1950 | sparsity=0.0972 | d_m=3.1298e+03
step  211 | acc=0.9160 | NZ=  1949 | sparsity=0.0977 | d_m=3.4483e+03
step  212 | acc=0.9160 | NZ=  1948 | sparsity=0.0981 | d_m=3.4629e+03
step  213 | acc=0.9170 | NZ=  1947 | sparsity=0.0986 | d_m=3.1989e+03
step  214 | acc=0.9170 | NZ=  1946 | sparsity=0.0991 | d_m=3.0183e+03
step  215 | acc=0.9170 | NZ=  1945 | sparsity=0.0995 | d_m=2.8791e+03
step  216 | acc=0.9170 | NZ=  1944 | sparsity=0.1000 | d_m=2.7708e+03
step  217 | acc=0.9160 | NZ=  1943 | sparsity=0.1005 | d_m=2.6800e+03
step  218 | acc=0.9160 | NZ=  1942 | sparsity=0.1009 | d_m=2.6378e+03
step  219 | acc=0.9160 | NZ=  1941 | sparsity=0.1014 | d_m=2.5606e+03
step  220 | acc=0.9160 | NZ=  1940 | sparsity=0.1019 | d_m=2.4963e+03
step  221 | acc=0.9160 | NZ=  1939 | sparsity=0.1023 | d_m=2.4427e+03
step  222 | acc=0.9170 | NZ=  1938 | sparsity=0.1028 | d_m=2.4505e+03
step  223 | acc=0.9170 | NZ=  1937 | sparsity=0.1032 | d_m=2.7429e+03
step  224 | acc=0.9170 | NZ=  1936 | sparsity=0.1037 | d_m=2.5991e+03
step  225 | acc=0.9170 | NZ=  1935 | sparsity=0.1042 | d_m=2.6374e+03
step  226 | acc=0.9170 | NZ=  1934 | sparsity=0.1046 | d_m=2.5750e+03
step  227 | acc=0.9170 | NZ=  1933 | sparsity=0.1051 | d_m=2.4859e+03
step  228 | acc=0.9170 | NZ=  1932 | sparsity=0.1056 | d_m=2.4242e+03
step  229 | acc=0.9170 | NZ=  1931 | sparsity=0.1060 | d_m=2.3710e+03
step  230 | acc=0.9170 | NZ=  1930 | sparsity=0.1065 | d_m=2.4706e+03
step  231 | acc=0.9170 | NZ=  1929 | sparsity=0.1069 | d_m=2.3954e+03
step  232 | acc=0.9170 | NZ=  1928 | sparsity=0.1074 | d_m=2.3403e+03
step  233 | acc=0.9170 | NZ=  1927 | sparsity=0.1079 | d_m=2.2970e+03
step  234 | acc=0.9170 | NZ=  1926 | sparsity=0.1083 | d_m=2.2600e+03
step  235 | acc=0.9170 | NZ=  1925 | sparsity=0.1088 | d_m=2.2312e+03
step  236 | acc=0.9170 | NZ=  1924 | sparsity=0.1093 | d_m=2.2052e+03
step  237 | acc=0.9170 | NZ=  1923 | sparsity=0.1097 | d_m=2.1806e+03
step  238 | acc=0.9170 | NZ=  1922 | sparsity=0.1102 | d_m=2.2192e+03
step  239 | acc=0.9170 | NZ=  1921 | sparsity=0.1106 | d_m=2.2380e+03
step  240 | acc=0.9170 | NZ=  1920 | sparsity=0.1111 | d_m=2.2006e+03
step  241 | acc=0.9170 | NZ=  1919 | sparsity=0.1116 | d_m=2.1708e+03
step  242 | acc=0.9170 | NZ=  1918 | sparsity=0.1120 | d_m=2.2079e+03
step  243 | acc=0.9170 | NZ=  1917 | sparsity=0.1125 | d_m=2.1910e+03
step  244 | acc=0.9170 | NZ=  1916 | sparsity=0.1130 | d_m=3.1040e+03
step  245 | acc=0.9180 | NZ=  1915 | sparsity=0.1134 | d_m=2.8681e+03
step  246 | acc=0.9180 | NZ=  1914 | sparsity=0.1139 | d_m=2.6953e+03
step  247 | acc=0.9180 | NZ=  1913 | sparsity=0.1144 | d_m=2.5845e+03
step  248 | acc=0.9180 | NZ=  1912 | sparsity=0.1148 | d_m=2.5429e+03
step  249 | acc=0.9180 | NZ=  1911 | sparsity=0.1153 | d_m=2.4771e+03
step  250 | acc=0.9170 | NZ=  1910 | sparsity=0.1157 | d_m=2.7064e+03
step  251 | acc=0.9180 | NZ=  1909 | sparsity=0.1162 | d_m=2.6413e+03
step  252 | acc=0.9180 | NZ=  1908 | sparsity=0.1167 | d_m=2.5964e+03
step  253 | acc=0.9180 | NZ=  1907 | sparsity=0.1171 | d_m=2.5391e+03
step  254 | acc=0.9170 | NZ=  1906 | sparsity=0.1176 | d_m=2.4992e+03
step  255 | acc=0.9170 | NZ=  1905 | sparsity=0.1181 | d_m=2.4573e+03
step  256 | acc=0.9170 | NZ=  1904 | sparsity=0.1185 | d_m=2.6510e+03
step  257 | acc=0.9170 | NZ=  1903 | sparsity=0.1190 | d_m=2.5613e+03
step  258 | acc=0.9180 | NZ=  1902 | sparsity=0.1194 | d_m=2.5420e+03
step  259 | acc=0.9180 | NZ=  1901 | sparsity=0.1199 | d_m=2.4859e+03
step  260 | acc=0.9180 | NZ=  1900 | sparsity=0.1204 | d_m=2.9717e+03
step  261 | acc=0.9180 | NZ=  1899 | sparsity=0.1208 | d_m=2.8608e+03
step  262 | acc=0.9170 | NZ=  1898 | sparsity=0.1213 | d_m=4.4164e+03
step  263 | acc=0.9180 | NZ=  1897 | sparsity=0.1218 | d_m=3.9077e+03
step  264 | acc=0.9170 | NZ=  1896 | sparsity=0.1222 | d_m=3.6084e+03
step  265 | acc=0.9170 | NZ=  1895 | sparsity=0.1227 | d_m=3.4493e+03
step  266 | acc=0.9160 | NZ=  1894 | sparsity=0.1231 | d_m=3.3066e+03
step  267 | acc=0.9150 | NZ=  1893 | sparsity=0.1236 | d_m=3.3202e+03
step  268 | acc=0.9160 | NZ=  1892 | sparsity=0.1241 | d_m=3.2055e+03
step  269 | acc=0.9160 | NZ=  1891 | sparsity=0.1245 | d_m=3.1139e+03
step  270 | acc=0.9160 | NZ=  1890 | sparsity=0.1250 | d_m=3.1284e+03
step  271 | acc=0.9160 | NZ=  1889 | sparsity=0.1255 | d_m=3.2302e+03
step  272 | acc=0.9160 | NZ=  1888 | sparsity=0.1259 | d_m=3.1493e+03
step  273 | acc=0.9160 | NZ=  1887 | sparsity=0.1264 | d_m=3.1518e+03
step  274 | acc=0.9160 | NZ=  1886 | sparsity=0.1269 | d_m=3.0861e+03
step  275 | acc=0.9160 | NZ=  1885 | sparsity=0.1273 | d_m=3.0273e+03
step  276 | acc=0.9160 | NZ=  1884 | sparsity=0.1278 | d_m=2.9844e+03
step  277 | acc=0.9160 | NZ=  1883 | sparsity=0.1282 | d_m=2.9500e+03
step  278 | acc=0.9170 | NZ=  1882 | sparsity=0.1287 | d_m=3.1647e+03
step  279 | acc=0.9170 | NZ=  1881 | sparsity=0.1292 | d_m=3.0662e+03
step  280 | acc=0.9150 | NZ=  1880 | sparsity=0.1296 | d_m=4.2735e+03
step  281 | acc=0.9150 | NZ=  1879 | sparsity=0.1301 | d_m=3.8846e+03
step  282 | acc=0.9170 | NZ=  1878 | sparsity=0.1306 | d_m=3.7061e+03
step  283 | acc=0.9160 | NZ=  1877 | sparsity=0.1310 | d_m=4.0687e+03
step  284 | acc=0.9180 | NZ=  1876 | sparsity=0.1315 | d_m=5.6964e+03
step  285 | acc=0.9180 | NZ=  1875 | sparsity=0.1319 | d_m=5.0983e+03
step  286 | acc=0.9180 | NZ=  1874 | sparsity=0.1324 | d_m=5.3236e+03
step  287 | acc=0.9180 | NZ=  1873 | sparsity=0.1329 | d_m=4.9260e+03
step  288 | acc=0.9180 | NZ=  1872 | sparsity=0.1333 | d_m=4.6524e+03
step  289 | acc=0.9160 | NZ=  1871 | sparsity=0.1338 | d_m=4.6670e+03
step  290 | acc=0.9170 | NZ=  1870 | sparsity=0.1343 | d_m=4.8404e+03
step  291 | acc=0.9170 | NZ=  1869 | sparsity=0.1347 | d_m=1.0756e+04
step  292 | acc=0.9170 | NZ=  1868 | sparsity=0.1352 | d_m=9.2042e+03
step  293 | acc=0.9180 | NZ=  1867 | sparsity=0.1356 | d_m=8.1080e+03
step  294 | acc=0.9180 | NZ=  1866 | sparsity=0.1361 | d_m=7.3254e+03
step  295 | acc=0.9180 | NZ=  1865 | sparsity=0.1366 | d_m=6.7554e+03
step  296 | acc=0.9170 | NZ=  1864 | sparsity=0.1370 | d_m=6.3342e+03
step  297 | acc=0.9180 | NZ=  1863 | sparsity=0.1375 | d_m=6.0160e+03
step  298 | acc=0.9190 | NZ=  1862 | sparsity=0.1380 | d_m=5.7772e+03
