B,candidate_idx,sample_idx,d,rank
300,23,30,86.52525633250093,29
300,24,30,6.5066647483494116,15
300,25,30,29.509373151530077,22
300,26,30,0.981465458927941,5
300,27,30,0.3202190691107605,3
300,28,30,0.349856677294311,4
300,29,30,1.6302499536144768,9
300,0,31,5.790397623704319,14
300,1,31,10.925939158467198,17
300,2,31,1.126807284023175,6
300,3,31,36.42975654900205,25
300,4,31,5.57048308040063,13
300,5,31,57.91688153043198,27
300,6,31,19.18251179692441,20
300,7,31,0.3165149600841942,2
300,8,31,8.93265199265515,16
300,9,31,11.584599539278589,18
300,10,31,1.3775228786067424,7
300,11,31,3.3571012444477404,12
300,12,31,15.226053616146558,19
300,13,31,34.84108979569015,24
300,14,31,2.019150908122194,10
300,15,31,78.22323767709389,28
300,16,31,0.28281664184327493,0
300,17,31,29.164526236595556,23
300,18,31,53.08869045120937,26
300,19,31,0.3041799671430927,1
300,20,31,1.5853011973298026,8
300,21,31,21.835676862075427,21
300,22,31,3.0365912811993114,11
300,23,31,86.97389669093006,29
300,24,31,6.229574882774754,15
300,25,31,25.42476116782985,22
300,26,31,1.0299921898907098,5
300,27,31,0.3213195127204769,4
300,28,31,0.31659883430871816,3
300,29,31,1.6035635493374705,9
300,0,32,5.662721882455617,14
300,1,32,10.649153093404685,17
300,2,32,1.2312632683074294,6
300,3,32,37.450183630397454,25
300,4,32,5.48320081273502,13
300,5,32,55.88544766295491,26
300,6,32,18.22442416807331,20
300,7,32,0.3054874860962263,1
300,8,32,8.318736491262419,16
300,9,32,10.877762619101638,18
300,10,32,1.3402531424998334,7
300,11,32,3.78005347193,12
300,12,32,15.249822248803934,19
300,13,32,30.734236806601164,24
300,14,32,2.3531283823105804,10
300,15,32,75.12339491411309,28
300,16,32,0.29498000655382417,0
300,17,32,29.360961117592964,22
300,18,32,63.687481267431686,27
300,19,32,0.30683938250660975,2
300,20,32,1.4438096655110277,8
300,21,32,20.633261333910678,21
300,22,32,3.2206439429391294,11
300,23,32,85.3941520256183,29
300,24,32,5.876352741820779,15
300,25,32,29.73281188216632,23
300,26,32,0.9991098809394546,5
300,27,32,0.33115788696877324,3
300,28,32,0.34352781313889746,4
300,29,32,1.7096493067980973,9
300,0,33,5.5408881292826635,14
300,1,33,11.130043923663674,17
300,2,33,1.2913915804336051,6
300,3,33,33.978145613361164,25
300,4,33,5.1396050128557995,13
300,5,33,61.14690867374407,27
300,6,33,16.752446837608538,20
300,7,33,0.31463392914470945,3
300,8,33,8.428993651220729,16
300,9,33,11.902436674795542,18
300,10,33,1.3290341625354882,7
300,11,33,3.1044864824792824,11
300,12,33,14.053668147572028,19
300,13,33,33.155588889728236,24
300,14,33,2.0503784531148885,10
300,15,33,72.00541127828654,28
300,16,33,0.2995447195603788,1
300,17,33,28.932447983629274,23
300,18,33,58.01286784333937,26
300,19,33,0.3136746299888725,2
300,20,33,1.5696861913426927,8
300,21,33,21.709559521855677,21
300,22,33,3.3044419779916474,12
300,23,33,80.73663374527729,29
300,24,33,6.348001092529026,15
300,25,33,25.92590135524423,22
300,26,33,1.1100020915576645,5
300,27,33,0.33667821976940415,4
300,28,33,0.2940832268909851,0
300,29,33,1.6708327114518986,9
300,0,34,5.3654528019269465,14
300,1,34,11.730790680942784,18
300,2,34,1.2174460409128485,6
300,3,34,36.000191182842435,25
300,4,34,5.3082988014256305,13
300,5,34,58.56330844788775,26
300,6,34,17.98263624088819,20
300,7,34,0.3340894333976533,4
300,8,34,9.352036396262196,16
300,9,34,11.077428503975627,17
300,10,34,1.3885867857558047,7
300,11,34,3.775030480762446,12
300,12,34,14.165892772276216,19
300,13,34,34.15525151038352,24
300,14,34,2.492965474263218,10
300,15,34,75.20833102237275,28
300,16,34,0.28745094702839386,0
300,17,34,31.057895438371098,23
300,18,34,63.89233046502422,27
300,19,34,0.29070413352241603,1
300,20,34,1.4395589151194526,8
300,21,34,24.400821638356,21
300,22,34,3.6143299151626036,11
300,23,34,86.99055365033965,29
300,24,34,7.227296615716309,15
300,25,34,27.69318031840165,22
300,26,34,1.0690209519069218,5
300,27,34,0.3265962579875996,2
300,28,34,0.33206287335560003,3
300,29,34,1.7806471687491638,9
300,0,35,6.019256971965522,15
300,1,35,11.88508952360249,18
300,2,35,1.1713024608479303,6
300,3,35,38.176628353002414,25
300,4,35,5.52809303519091,13
300,5,35,55.451223286847494,27
300,6,35,16.868351611786636,20
300,7,35,0.32060706772687314,3
300,8,35,8.13781078330657,16
300,9,35,10.768421921519248,17
300,10,35,1.487724857429017,7
300,11,35,3.419631701598825,12
300,12,35,13.01084471461578,19
300,13,35,34.51019705949136,24
300,14,35,2.1741945100698823,10
300,15,35,81.524348220173,28
300,16,35,0.29963015752856836,1
300,17,35,32.08148239538196,23
300,18,35,54.73560133918754,26
300,19,35,0.28039395313883547,0
300,20,35,1.501781042030831,8
300,21,35,18.095775210051336,21
300,22,35,3.0663292399222755,11
300,23,35,89.16568063648819,29
300,24,35,5.8534821800138905,14
300,25,35,27.23573012852992,22
300,26,35,1.0286653130451526,5
300,27,35,0.3021299763010525,2
300,28,35,0.33156958005139026,4
300,29,35,1.610019866387435,9
300,0,36,6.374257693543679,15
300,1,36,11.25318320186588,17
300,2,36,1.1573478630344192,6
300,3,36,36.58130593392433,25
300,4,36,5.551469790239029,13
300,5,36,60.935937332437945,27
300,6,36,19.743751029688788,20
300,7,36,0.29614047009791766,2
300,8,36,7.887822855042252,16
300,9,36,11.556342967754453,18
300,10,36,1.3923911960034845,7
300,11,36,3.5334210290139394,12
300,12,36,13.259755217504976,19
300,13,36,33.2624961308578,24
300,14,36,2.3242493020702595,10
300,15,36,75.44936269367194,28
300,16,36,0.2506258379523122,0
300,17,36,29.717401200259616,23
300,18,36,60.69827420729412,26
300,19,36,0.2946973281347185,1
300,20,36,1.474740800414252,8
300,21,36,21.132562422685115,21
300,22,36,3.0994073327912672,11
300,23,36,84.48104831842306,29
300,24,36,6.321049006173292,14
300,25,36,29.241392170423495,22
300,26,36,0.9767639906342247,5
300,27,36,0.3157431189129849,3
300,28,36,0.32722644040042076,4
300,29,36,1.8491387802805268,9
300,0,37,5.461041246967678,14
300,1,37,11.193014593097843,17
300,2,37,1.2023550134643242,6
300,3,37,39.90288267230762,25
300,4,37,5.254291080791447,13
300,5,37,63.28616282427498,27
300,6,37,19.063330364906,20
300,7,37,0.3325899677179211,2
300,8,37,8.978235587325123,16
300,9,37,11.611576241302958,18
300,10,37,1.3274586518792844,7
300,11,37,3.258347220937745,11
300,12,37,14.26040358789012,19
300,13,37,35.584963342987635,24
300,14,37,2.1012316084480958,10
300,15,37,86.21062923902042,29
300,16,37,0.3304311989621261,1
300,17,37,30.726764400270213,23
300,18,37,55.03881254683394,26
300,19,37,0.3250138863840437,0
300,20,37,1.64837044551486,8
300,21,37,21.345683317581972,21
300,22,37,3.3847880153953502,12
300,23,37,83.59927472979756,28
300,24,37,6.42500377547614,15
300,25,37,26.043500768654276,22
300,26,37,1.0351638306601358,5
300,27,37,0.34014432469540923,4
300,28,37,0.33455999007400217,3
300,29,37,1.7984318801969108,9
300,0,38,6.211372569632647,14
300,1,38,10.230099182479053,17
300,2,38,1.2350419627154998,6
300,3,38,35.73285458153269,25
300,4,38,5.550311598517965,13
300,5,38,58.78843367775063,27
300,6,38,16.914310933426044,20
300,7,38,0.3210912582028499,3
300,8,38,9.378063178087334,16
300,9,38,11.895978410543059,18
300,10,38,1.643830174284155,8
300,11,38,3.32620460087775,11
300,12,38,15.355543312572491,19
300,13,38,34.36406848299508,24
300,14,38,2.013902476934597,10
300,15,38,82.11605952682493,28
300,16,38,0.2990310843701862,1
300,17,38,29.648533217090403,23
300,18,38,57.8120287942272,26
300,19,38,0.2958736314912471,0
300,20,38,1.5708032480677445,7
300,21,38,21.845686706337478,21
300,22,38,3.4462721875752127,12
300,23,38,83.58835310764687,29
300,24,38,6.89251257292146,15
300,25,38,28.328702526200836,22
300,26,38,1.0068988493050222,5
300,27,38,0.3444702569777279,4
300,28,38,0.3156966091832277,2
300,29,38,1.736246051263505,9
300,0,39,6.094864579553246,14
300,1,39,9.42565165131584,17
300,2,39,1.1500260206035402,5
300,3,39,35.969718885568405,25
300,4,39,5.874994219527186,13
300,5,39,57.39975761906045,27
300,6,39,18.047381904914904,20
300,7,39,0.3146114986041683,3
300,8,39,9.201272008826354,16
300,9,39,10.422029495566349,18
300,10,39,1.4218232740543661,7
300,11,39,3.426541941109569,12
300,12,39,14.737030810910195,19
300,13,39,32.703417587501136,24
300,14,39,2.3246461124174465,10
300,15,39,66.7940869015687,28
300,16,39,0.2793869961959906,1
300,17,39,29.411156537148553,23
300,18,39,54.72773456287706,26
300,19,39,0.29964692700135204,2
300,20,39,1.4516146511202583,8
300,21,39,20.45047075239152,21
300,22,39,3.302664659990501,11
300,23,39,89.76107457988448,29
300,24,39,6.633097095351797,15
300,25,39,27.733015591170677,22
300,26,39,1.1514002226061386,6
300,27,39,0.3325032401787079,4
300,28,39,0.26838719562925084,0
300,29,39,1.5554261625275387,9
300,0,40,5.489495426962818,13
300,1,40,11.986529182678726,18
300,2,40,1.1581201218267474,6
300,3,40,33.938040827887406,25
300,4,40,5.559903525451842,14
300,5,40,59.369048740640295,27
300,6,40,18.479675692277965,20
300,7,40,0.32883809018991683,3
300,8,40,8.368683889080465,16
300,9,40,11.273758552851165,17
300,10,40,1.377447451173527,7
300,11,40,3.3104683938714077,12
300,12,40,14.707714494938806,19
300,13,40,30.576875585163506,24
300,14,40,2.0385287930119564,10
300,15,40,73.70627332510497,28
300,16,40,0.2959265481133938,1
300,17,40,29.19636241385414,23
300,18,40,53.7785697914849,26
300,19,40,0.28808041271207496,0
300,20,40,1.486753754148978,8
300,21,40,21.36249721115258,21
300,22,40,3.133743768977415,11
300,23,40,92.1009009261044,29
300,24,40,5.8424952609156175,15
300,25,40,25.1725089827845,22
300,26,40,0.9250975159744481,5
300,27,40,0.3012852342263197,2
300,28,40,0.33078088394501703,4
300,29,40,1.5025028532617202,9
300,0,41,5.976720576274301,14
300,1,41,10.418173662711146,17
300,2,41,1.1498879925967158,6
300,3,41,38.182579633349576,25
300,4,41,5.958865610026407,13
300,5,41,64.39260975030759,27
300,6,41,18.66499871728895,20
300,7,41,0.31249222094979107,1
300,8,41,9.180195705195619,16
300,9,41,11.506667910269432,18
300,10,41,1.4114029241297128,7
300,11,41,3.352739279658123,12
300,12,41,14.561321265166558,19
300,13,41,34.649606983413975,24
300,14,41,2.198653453140084,10
300,15,41,75.11160752820768,28
300,16,41,0.3011122412634028,0
300,17,41,29.705895664474987,23
300,18,41,58.2477612446729,26
300,19,41,0.3310786409939957,3
300,20,41,1.5883189463472651,9
300,21,41,21.19975376158367,21
300,22,41,3.2918779546060914,11
300,23,41,84.66986774430532,29
300,24,41,6.228013380032673,15
300,25,41,27.035027065675294,22
300,26,41,1.095334941466671,5
300,27,41,0.32621729766155516,2
300,28,41,0.3399095238588295,4
300,29,41,1.5308408342456394,8
300,0,42,6.449648356830548,14
300,1,42,12.246100489662627,17
300,2,42,1.287435599988974,6
300,3,42,35.08585689500966,25
300,4,42,5.921061974136916,13
300,5,42,62.65936915471015,27
300,6,42,20.519538198052256,20
300,7,42,0.3271479104269511,2
300,8,42,9.09450525800542,16
300,9,42,12.275575747787608,18
300,10,42,1.380201949095686,7
300,11,42,3.6109831328103708,12
300,12,42,14.584314557867458,19
300,13,42,32.90516001599093,24
300,14,42,2.014952366465539,10
300,15,42,77.95669456922963,28
300,16,42,0.2850302560472304,0
300,17,42,29.613718746377636,23
300,18,42,57.96190645435788,26
300,19,42,0.31359174995801087,1
300,20,42,1.618826015667738,8
300,21,42,20.871184666503456,21
300,22,42,3.399261660128226,11
300,23,42,89.1311257609477,29
300,24,42,7.220795976807442,15
300,25,42,28.657052665561636,22
300,26,42,1.0971655919715637,5
300,27,42,0.3514656295186695,4
300,28,42,0.3367153481790864,3
300,29,42,1.7158218255782263,9
300,0,43,5.995022157744025,14
300,1,43,11.056200696423758,17
300,2,43,1.2016966488748213,6
300,3,43,36.74803615637859,24
300,4,43,5.612612884933144,13
300,5,43,63.88978757049556,27
300,6,43,18.93019390199289,20
300,7,43,0.33634622726135033,4
300,8,43,9.667952270162322,16
300,9,43,11.336280063570303,18
300,10,43,1.39207097217401,7
300,11,43,3.6364491100223857,12
300,12,43,13.895610730734067,19
300,13,43,37.94867286608384,25
300,14,43,2.313454903518665,10
300,15,43,79.26972891083486,28
300,16,43,0.29495995572846156,1
300,17,43,29.46814671806179,23
300,18,43,62.35911380879344,26
300,19,43,0.2798334937455722,0
300,20,43,1.4908506224634601,8
300,21,43,20.586061765540663,21
300,22,43,3.3740317031720957,11
300,23,43,87.94317629534785,29
300,24,43,6.19559681184979,15
300,25,43,29.177905561506165,22
300,26,43,1.0661679659949903,5
300,27,43,0.33555449839209917,3
300,28,43,0.29528095220210865,2
300,29,43,1.6646458890640403,9
300,0,44,5.9728365029142285,14
300,1,44,11.3923252102779,17
300,2,44,1.3077837700534591,6
300,3,44,35.597149154342944,25
300,4,44,5.025630433288168,13
300,5,44,53.84073946769008,26
300,6,44,18.983583396604015,21
300,7,44,0.3476855091259901,3
300,8,44,9.297301973563828,16
300,9,44,11.660490144586444,18
300,10,44,1.5317147063709722,8
300,11,44,3.653092140411482,12
300,12,44,14.189715517354022,19
300,13,44,33.61320330090169,24
300,14,44,2.2030521091798416,10
300,15,44,72.84944234316043,28
300,16,44,0.31559891589662725,2
300,17,44,27.874294313266148,23
300,18,44,55.81687801291194,27
300,19,44,0.2868168254748539,0
300,20,44,1.4114348109556047,7
300,21,44,18.717211235469364,20
300,22,44,3.3045037602907987,11
300,23,44,81.48790337102162,29
300,24,44,6.129652349338933,15
300,25,44,24.83061101953154,22
300,26,44,1.0268793331774533,5
300,27,44,0.360553595003087,4
300,28,44,0.30456596401316977,1
300,29,44,1.6660545333982217,9
300,0,45,5.656308839564847,13
300,1,45,12.278210754385075,18
300,2,45,1.311647434256181,6
300,3,45,37.595444700179975,25
300,4,45,5.863671638138119,14
300,5,45,63.05621343962678,27
300,6,45,18.596823382932858,20
300,7,45,0.30014029116016955,2
300,8,45,9.44042211622159,16
300,9,45,11.178557158532914,17
300,10,45,1.4087443439192744,7
300,11,45,3.6608751833931814,12
300,12,45,14.768263215684664,19
300,13,45,34.057974613759384,24
300,14,45,2.1063038983899203,10
300,15,45,68.1473065875978,28
300,16,45,0.2579415048820767,0
300,17,45,25.35733239696638,22
300,18,45,56.25554433573495,26
300,19,45,0.2897226142473244,1
300,20,45,1.471954130997562,8
300,21,45,21.511652916496224,21
300,22,45,3.464614712032912,11
300,23,45,84.42702577695475,29
300,24,45,6.596571496652729,15
300,25,45,27.016520953152657,23
300,26,45,1.028944566027816,5
300,27,45,0.3249498991024819,3
300,28,45,0.33764465955107187,4
300,29,45,1.706465639784449,9
300,0,46,5.601639899263623,14
300,1,46,11.750805457936602,18
300,2,46,1.227295654202555,6
300,3,46,35.39808758581238,25
300,4,46,5.020737098271596,13
300,5,46,62.51962456834768,27
300,6,46,17.06410905700395,20
300,7,46,0.3221674141613401,2
300,8,46,8.727961537544644,16
300,9,46,11.32657644889848,17
300,10,46,1.466893688528838,8
300,11,46,3.342825651462068,11
300,12,46,15.708167939841033,19
300,13,46,34.119347714657025,24
300,14,46,2.1908042639795307,10
300,15,46,77.24338089466677,28
300,16,46,0.2933901154640697,0
300,17,46,30.926938735907697,23
300,18,46,60.469777176197425,26
300,19,46,0.29871126346748306,1
300,20,46,1.4045601852483425,7
300,21,46,22.161663982370154,21
300,22,46,3.5151508422860616,12
300,23,46,83.06667593275205,29
300,24,46,6.778050764441874,15
300,25,46,29.061612449338654,22
300,26,46,0.9253641319976094,5
300,27,46,0.3556525404798022,4
300,28,46,0.3242352105514288,3
300,29,46,1.6193007863589641,9
300,0,47,6.690068335160495,14
300,1,47,13.020343204565034,18
300,2,47,1.2195881904350505,6
300,3,47,32.50478111234878,23
300,4,47,5.3019320142557085,13
300,5,47,63.58569220556652,27
300,6,47,17.611204987239425,20
300,7,47,0.33977724320294744,4
300,8,47,8.959646764511731,16
300,9,47,11.301434322301054,17
300,10,47,1.5846310618230413,8
300,11,47,3.456353965483328,12
300,12,47,17.171172127191852,19
300,13,47,32.811421225378126,24
300,14,47,2.0972322363317994,10
300,15,47,79.05845798886865,28
300,16,47,0.31601857480638695,2
300,17,47,33.448064611931045,25
300,18,47,61.893797622026916,26
300,19,47,0.29818667360582496,0
300,20,47,1.4814945249384772,7
300,21,47,21.814377837843395,21
300,22,47,3.4343778917729253,11
300,23,47,92.63740828923713,29
300,24,47,6.802571317112145,15
300,25,47,28.12564791254853,22
300,26,47,1.0560681542240942,5
300,27,47,0.3276003792383931,3
300,28,47,0.31581429691126905,1
300,29,47,1.5850550166027506,9
300,0,48,6.171235354612914,14
300,1,48,11.094167921021514,17
300,2,48,1.21057243561618,6
300,3,48,39.10472853243985,25
300,4,48,5.864333049871985,13
300,5,48,59.57177319260127,27
300,6,48,17.96047948832097,20
300,7,48,0.354522878048773,4
300,8,48,9.243597830104463,16
300,9,48,12.258844111122915,18
300,10,48,1.3463188383498226,7
300,11,48,3.7171401303275924,12
300,12,48,13.785655403548432,19
300,13,48,31.68940487043981,24
300,14,48,2.166868898344667,10
300,15,48,83.91827424778936,28
300,16,48,0.304719125833832,1
300,17,48,31.308841403543976,23
300,18,48,56.00019838888136,26
300,19,48,0.2935869373226019,0
300,20,48,1.4968922697943006,8
300,21,48,20.4015994295219,21
300,22,48,3.039483654625793,11
300,23,48,87.91309874679598,29
300,24,48,6.474836059064911,15
300,25,48,28.201119656230766,22
300,26,48,0.9719001931598226,5
300,27,48,0.31465416814873415,2
300,28,48,0.339310054886393,3
300,29,48,1.765157120278574,9
300,0,49,6.1419827534204,14
300,1,49,12.485978514592249,18
300,2,49,1.355600988025579,6
300,3,49,39.94939802272165,25
300,4,49,5.589368222666378,13
300,5,49,61.396541904187785,26
300,6,49,20.249380790465317,20
300,7,49,0.32367440020012195,2
300,8,49,10.065748515995308,16
300,9,49,11.458666156767455,17
300,10,49,1.593283936706739,8
300,11,49,3.664609031851233,12
300,12,49,15.011733336336437,19
300,13,49,30.888331812093497,23
300,14,49,2.090191188525551,10
300,15,49,76.24385954202614,28
300,16,49,0.3198584986921367,1
300,17,49,30.889159443592188,24
300,18,49,63.40060519665262,27
300,19,49,0.3435868117527269,3
300,20,49,1.5069430170673757,7
300,21,49,21.410298243254978,21
300,22,49,3.4620091886793656,11
300,23,49,89.79478558551655,29
300,24,49,6.221744645112063,15
300,25,49,30.40895491913122,22
300,26,49,1.0631938892111812,5
300,27,49,0.3809784285441551,4
300,28,49,0.2954489441418522,0
300,29,49,1.777370430440385,9
300,0,50,6.123753505431482,13
300,1,50,10.919498690964867,18
300,2,50,1.2197332034221446,6
300,3,50,37.46538782619882,24
300,4,50,6.76149249279718,14
300,5,50,62.958222519620605,27
300,6,50,16.55969490186665,20
300,7,50,0.3420954585158047,1
300,8,50,9.3542001698612,16
300,9,50,10.812875642384332,17
300,10,50,1.3158784055756738,7
300,11,50,3.33017072089249,11
300,12,50,15.705191995901043,19
300,13,50,42.560932230907795,25
300,14,50,2.2877336605922336,10
300,15,50,75.7271213537043,28
300,16,50,0.2874619056446608,0
300,17,50,33.265962266312044,23
300,18,50,56.19408054421184,26
300,19,50,0.34354880142150157,2
300,20,50,1.5909625706062145,9
300,21,50,20.342419619089796,21
300,22,50,3.3353397269322915,12
300,23,50,86.47624427173776,29
300,24,50,6.915363117729332,15
300,25,50,29.468917012593124,22
300,26,50,1.0683764332649064,5
300,27,50,0.36325441626113536,4
300,28,50,0.34468068986047734,3
300,29,50,1.4697526296811994,8
300,0,51,5.834754085459535,14
300,1,51,11.99229817937512,18
300,2,51,1.1553230886060222,6
300,3,51,36.02019857784875,25
300,4,51,5.691270704429652,13
300,5,51,61.69489864273021,27
300,6,51,16.9138916608182,20
300,7,51,0.3186229513447078,2
300,8,51,8.962268434855751,16
300,9,51,11.171169169905557,17
300,10,51,1.4172370779383456,7
300,11,51,3.5049395841409736,12
300,12,51,14.483519503749227,19
300,13,51,34.07084691527891,24
300,14,51,2.0377181836166702,10
300,15,51,76.73963693794332,28
300,16,51,0.28548698623829044,0
300,17,51,28.725072711412196,23
300,18,51,60.19903312244722,26
300,19,51,0.2908642601491713,1
300,20,51,1.4749752485479122,8
300,21,51,19.79590500255182,21
300,22,51,3.379069704941916,11
300,23,51,89.77571544116529,29
300,24,51,7.359419026982174,15
300,25,51,27.67310837249226,22
300,26,51,1.042416618564482,5
300,27,51,0.3220295038776764,3
300,28,51,0.3460817712646487,4
300,29,51,1.6255799238151027,9
300,0,52,5.403172907984031,14
300,1,52,10.981004807544894,18
300,2,52,1.0635727237866197,6
300,3,52,31.743030730194654,24
300,4,52,4.753548294758368,13
300,5,52,54.89156039524036,26
300,6,52,16.50264356074122,20
300,7,52,0.2943014382289615,1
300,8,52,9.026391672229941,16
300,9,52,9.76630938251118,17
300,10,52,1.470098282811537,8
300,11,52,3.5639535548258934,12
300,12,52,14.564900101715098,19
300,13,52,35.34959617377911,25
300,14,52,2.2090973638833473,10
300,15,52,73.22599634286611,28
300,16,52,0.27243216222588207,0
300,17,52,28.479194543471678,23
300,18,52,58.92028439907696,27
300,19,52,0.31088336711641185,2
300,20,52,1.3304603876596393,7
300,21,52,21.091468445396245,21
300,22,52,3.043579543654926,11
300,23,52,84.07737683034684,29
300,24,52,6.095257548519074,15
300,25,52,26.190141573612237,22
300,26,52,0.8857918653765962,5
300,27,52,0.3344636833737904,3
300,28,52,0.33452138360954986,4
300,29,52,1.679904974412087,9
300,0,53,5.684339141523405,14
300,1,53,12.146616091680267,18
300,2,53,1.2335983041651322,6
300,3,53,40.96771358764964,25
300,4,53,5.640729364660875,13
300,5,53,62.65657053117073,27
300,6,53,17.915929534311402,20
300,7,53,0.3103988284507778,2
300,8,53,8.510474229084384,16
300,9,53,10.736328126669122,17
300,10,53,1.2507471687189677,7
300,11,53,3.531713740733328,12
300,12,53,13.597051528031376,19
300,13,53,34.48531965083343,24
300,14,53,1.876199448132999,10
300,15,53,73.32352318399236,28
300,16,53,0.2852895190043525,0
300,17,53,28.08713553084933,23
300,18,53,58.74618129709993,26
300,19,53,0.31193590677975525,3
300,20,53,1.4001694333724832,8
300,21,53,19.945207568063484,21
300,22,53,3.2963306479905077,11
300,23,53,82.91211514564418,29
300,24,53,6.11471419416981,15
300,25,53,26.815774056339933,22
300,26,53,1.025005283464066,5
300,27,53,0.3310953514028639,4
300,28,53,0.30493663566748996,1
300,29,53,1.6417897692930172,9
300,0,54,5.755147733969304,14
300,1,54,12.410984162804723,18
300,2,54,1.1895895626558088,6
300,3,54,36.49561038946579,25
300,4,54,5.2489744103365386,13
300,5,54,61.043248387978956,26
300,6,54,20.29291044479347,20
300,7,54,0.3242899647142495,4
300,8,54,9.13358778052087,16
300,9,54,11.283025646658352,17
300,10,54,1.422368664258927,7
300,11,54,3.384745099826703,12
300,12,54,14.981641221404075,19
300,13,54,36.42747567718102,24
300,14,54,2.1861906742562445,10
300,15,54,68.89370120731586,28
300,16,54,0.28298497443204884,0
300,17,54,30.839968612991974,23
300,18,54,64.49036829485628,27
300,19,54,0.32156626707765024,3
300,20,54,1.5015724111857325,8
300,21,54,20.982253656045067,21
300,22,54,2.804046583563899,11
300,23,54,85.9762915176808,29
300,24,54,6.330656917253581,15
300,25,54,27.120724679607804,22
300,26,54,1.0127591718729647,5
300,27,54,0.31336482201378196,2
300,28,54,0.30957803958916313,1
300,29,54,1.6764214247960614,9
300,0,55,5.890432588745747,14
300,1,55,11.399181632554622,17
300,2,55,1.212074802910046,6
300,3,55,36.25904521516368,25
300,4,55,5.698764207564585,13
300,5,55,61.41309340906473,27
300,6,55,18.50961156903741,20
300,7,55,0.35420691944853555,4
300,8,55,9.657431324209082,16
300,9,55,11.69521638889772,18
300,10,55,1.4051752267181197,7
300,11,55,3.3518571052053785,12
300,12,55,14.740794454931363,19
300,13,55,35.05422234769919,24
300,14,55,2.1872099285466087,10
300,15,55,70.81236302938319,28
300,16,55,0.2634712524652559,0
300,17,55,28.507759433334652,23
300,18,55,57.55818624999364,26
300,19,55,0.322948050077405,2
300,20,55,1.5685504340613576,8
300,21,55,21.50730949629554,21
300,22,55,3.264019877520969,11
300,23,55,100.66806654268996,29
300,24,55,7.172324671525635,15
300,25,55,25.797314592656218,22
300,26,55,0.9923349396966091,5
300,27,55,0.3515235950849714,3
300,28,55,0.30728677106832614,1
300,29,55,1.703862784957513,9
300,0,56,6.376183269336381,14
300,1,56,12.142955427622773,18
300,2,56,1.2613409438156697,6
300,3,56,35.09522208646242,25
300,4,56,5.331013588560427,13
300,5,56,69.61522060153825,27
300,6,56,21.211718525850834,20
300,7,56,0.32774627176130733,2
300,8,56,9.315216126681971,16
300,9,56,10.773110153082609,17
300,10,56,1.5258230038741294,7
300,11,56,3.516030024907388,12
300,12,56,15.040530647970431,19
300,13,56,31.834867708187833,23
300,14,56,2.0876338134503047,10
300,15,56,76.51733919292687,28
300,16,56,0.28043822351688197,0
300,17,56,32.39805748591837,24
300,18,56,61.74006680163123,26
300,19,56,0.3463880692158337,4
300,20,56,1.5690705007953234,8
300,21,56,21.7564567783812,21
300,22,56,3.4194746645115677,11
300,23,56,93.9210340616663,29
300,24,56,6.881865796859962,15
300,25,56,26.940133586804688,22
300,26,56,1.0023642065431675,5
300,27,56,0.32488575050153756,1
300,28,56,0.34129191288571903,3
300,29,56,1.8450835221780428,9
300,0,57,5.864033139718597,14
300,1,57,10.785347715981263,17
300,2,57,1.210648573815125,6
300,3,57,35.7486037134828,25
300,4,57,5.766210439501731,13
300,5,57,56.614051151575666,27
300,6,57,18.963642368011598,20
300,7,57,0.31087370700740435,1
300,8,57,8.129999550769503,16
300,9,57,11.139339288377496,18
300,10,57,1.4352339449669995,7
300,11,57,3.156913026365049,11
300,12,57,15.357095547078524,19
300,13,57,33.05355281041093,24
300,14,57,2.125274873901348,10
300,15,57,80.83824040745432,28
300,16,57,0.266150753125214,0
300,17,57,28.45131407396386,23
300,18,57,49.62368816409746,26
300,19,57,0.3124659609604227,2
300,20,57,1.4557546696869799,8
300,21,57,20.12749961457694,21
300,22,57,3.297661344719949,12
300,23,57,84.80879893217475,29
300,24,57,6.538158093578615,15
300,25,57,28.437288394269007,22
300,26,57,1.0511204493551174,5
300,27,57,0.3391348845314409,4
300,28,57,0.33761352400550354,3
300,29,57,1.7442676185227266,9
300,0,58,5.915449957476891,14
300,1,58,11.83140969342962,18
300,2,58,1.2345269851366656,6
300,3,58,36.18770370743366,25
300,4,58,5.300941043627168,13
300,5,58,61.75574113580892,26
300,6,58,17.077863976880153,20
300,7,58,0.30226192770296023,1
300,8,58,8.534866622657615,16
300,9,58,10.910014654742547,17
300,10,58,1.3973104047164409,7
300,11,58,3.41786907032836,11
300,12,58,14.401200027934337,19
300,13,58,34.48604900500541,24
300,14,58,2.0239035404194228,10
300,15,58,85.32284052503158,28
300,16,58,0.3313475267882855,3
300,17,58,28.68310517899134,23
300,18,58,62.92719959804782,27
300,19,58,0.28410940029952525,0
300,20,58,1.5415380782124974,8
300,21,58,20.213741465482535,21
300,22,58,3.517218952644052,12
300,23,58,97.91347471107264,29
300,24,58,6.772147295493009,15
300,25,58,27.57231043582015,22
300,26,58,1.1790440349054734,5
300,27,58,0.322079768890146,2
300,28,58,0.33188726178725464,4
300,29,58,1.7672303364933306,9
300,0,59,6.65907601530615,15
300,1,59,11.054398694226327,18
300,2,59,1.194235425606644,6
300,3,59,35.467632513076424,24
300,4,59,5.475383930952414,13
300,5,59,55.74433271515191,26
300,6,59,18.00508947980108,20
300,7,59,0.2881790658509432,1
