step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
55,2105,2160,0.025463,0.916,3.809732e+00,6.894510e-03,0.0062,3.2743,0,6,65,1912,92,100
56,2104,2160,0.025926,0.916,3.778182e+00,1.161814e-02,0.0062,3.2859,0,6,178,1911,92,100
57,2103,2160,0.026389,0.916,3.751642e+00,1.283282e-02,0.0063,3.2715,1,1,6,1911,91,100
58,2102,2160,0.026852,0.916,3.729427e+00,2.491177e-02,0.0062,3.2899,1,3,6,1911,90,100
59,2101,2160,0.027315,0.919,3.709108e+00,6.431258e-04,0.0063,3.2796,0,6,190,1910,90,100
60,2100,2160,0.027778,0.919,3.690779e+00,6.531768e-05,0.0064,3.2823,0,2,169,1909,90,100
61,2099,2160,0.028241,0.919,3.679426e+00,5.529341e-04,0.0061,3.2771,0,1,21,1908,90,100
62,2098,2160,0.028704,0.919,3.910191e+00,4.872471e-03,0.0063,3.2803,0,6,128,1907,90,100
63,2097,2160,0.029167,0.919,3.830066e+00,6.895200e-03,0.0062,3.2727,0,6,61,1906,90,100
64,2096,2160,0.02963,0.919,3.784696e+00,1.256706e-04,0.0067,3.2803,0,1,175,1905,90,100
65,2095,2160,0.030093,0.919,3.765279e+00,7.022747e-04,0.0066,3.2829,0,8,39,1904,90,100
66,2094,2160,0.030556,0.919,4.344231e+00,9.448970e-05,0.0061,3.2653,0,2,25,1903,90,100
67,2093,2160,0.031019,0.919,4.173907e+00,2.962180e-03,0.0064,3.2754,0,9,55,1902,90,100
68,2092,2160,0.031481,0.919,9.063929e+00,3.892747e-04,0.0065,3.274,0,6,120,1901,90,100
69,2091,2160,0.031944,0.919,7.426824e+00,8.217618e-03,0.0065,3.2819,0,6,83,1900,90,100
70,2090,2160,0.032407,0.919,6.467464e+00,4.227360e-04,0.0061,3.2708,0,6,104,1899,90,100
71,2089,2160,0.03287,0.919,5.836396e+00,2.099219e-03,0.0063,3.2763,0,7,42,1898,90,100
72,2088,2160,0.033333,0.919,1.294868e+01,3.374496e-04,0.0065,3.2775,0,1,4,1897,90,100
73,2087,2160,0.033796,0.919,1.085969e+01,7.292053e-04,0.0061,3.2713,0,6,140,1896,90,100
