step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
0,12800,12800,0.0,0.952,0.000000e+00,7.741394e-03,4.1923,1.0817,0,5,0,9799,2500,500
1,12799,12800,7.8e-05,0.952,0.000000e+00,1.580379e-03,3.5258,0.1112,0,5,2,9798,2500,500
2,12798,12800,0.000156,0.952,0.000000e+00,1.110984e-02,3.4795,0.1101,0,5,3,9797,2500,500
3,12797,12800,0.000234,0.952,0.000000e+00,8.645776e-03,3.4554,0.1057,0,5,1,9796,2500,500
4,12796,12800,0.000313,0.952,0.000000e+00,7.266785e-03,3.458,0.1073,0,5,4,9795,2500,500
5,12795,12800,0.000391,0.952,0.000000e+00,4.523713e-03,3.4542,0.1056,0,5,5,9794,2500,500
6,12794,12800,0.000469,0.952,0.000000e+00,9.693464e-03,3.4372,0.1048,0,5,6,9793,2500,500
7,12793,12800,0.000547,0.952,0.000000e+00,1.574435e-03,3.4799,0.105,0,5,7,9792,2500,500
8,12792,12800,0.000625,0.952,0.000000e+00,2.025811e-03,3.4438,0.1066,0,5,8,9791,2500,500
9,12791,12800,0.000703,0.952,0.000000e+00,3.087800e-03,3.4548,0.1033,0,5,9,9790,2500,500
10,12790,12800,0.000781,0.952,0.000000e+00,1.794062e-02,3.4645,0.1047,0,5,10,9789,2500,500
11,12789,12800,0.000859,0.952,0.000000e+00,1.442288e-02,3.4539,0.105,0,5,11,9788,2500,500
12,12788,12800,0.000938,0.952,0.000000e+00,6.690930e-03,3.455,0.1058,0,5,12,9787,2500,500
13,12787,12800,0.001016,0.952,0.000000e+00,3.904226e-03,3.4564,0.1048,0,5,13,9786,2500,500
14,12786,12800,0.001094,0.952,0.000000e+00,1.260510e-03,3.4549,0.1055,0,5,14,9785,2500,500
15,12785,12800,0.001172,0.952,0.000000e+00,2.301404e-02,3.4582,0.1052,0,5,15,9784,2500,500
