epoch,train_acc,test_acc,train_loss,epoch_time_s
519,0.9053,0.881,0.033526,0.004
520,0.9081,0.88,0.033561,0.004
521,0.9067,0.881,0.03352,0.004
522,0.9063,0.884,0.033492,0.004
523,0.9058,0.886,0.033501,0.004
524,0.9071,0.88,0.033379,0.004
525,0.9074,0.882,0.033374,0.004
526,0.9075,0.888,0.033529,0.004
527,0.9082,0.881,0.033171,0.004
528,0.9079,0.879,0.033246,0.004
529,0.9072,0.879,0.033157,0.004
530,0.9071,0.877,0.033252,0.004
531,0.9076,0.885,0.033045,0.004
532,0.9077,0.88,0.033044,0.004
533,0.9077,0.886,0.03313,0.004
534,0.9085,0.886,0.033076,0.004
535,0.9089,0.886,0.033039,0.004
536,0.9089,0.886,0.032902,0.003
537,0.9086,0.882,0.032791,0.003
538,0.909,0.884,0.032832,0.003
539,0.9084,0.883,0.032801,0.009
540,0.9099,0.883,0.032769,0.009
541,0.9098,0.885,0.032761,0.007
542,0.9091,0.882,0.032641,0.006
543,0.9098,0.886,0.03269,0.009
544,0.9078,0.884,0.032639,0.007
545,0.9103,0.886,0.032482,0.01
546,0.9092,0.882,0.032664,0.008
547,0.9112,0.883,0.032412,0.009
548,0.9091,0.883,0.032564,0.008
549,0.9082,0.885,0.032416,0.008
550,0.9084,0.886,0.032503,0.008
551,0.9085,0.884,0.032606,0.01
552,0.9099,0.892,0.032383,0.009
553,0.9105,0.882,0.0322,0.007
554,0.9101,0.89,0.03233,0.006
555,0.9103,0.886,0.032182,0.009
556,0.9103,0.888,0.032278,0.007
557,0.9111,0.886,0.032009,0.006
558,0.9116,0.891,0.032035,0.006
559,0.9108,0.887,0.03212,0.008
560,0.9095,0.89,0.032076,0.006
561,0.9104,0.889,0.032057,0.01
562,0.9109,0.893,0.032109,0.007
563,0.9115,0.884,0.031848,0.006
564,0.9115,0.888,0.031905,0.007
565,0.911,0.888,0.031729,0.007
566,0.9114,0.89,0.031999,0.007
567,0.9116,0.888,0.031769,0.006
568,0.9104,0.886,0.031835,0.006
569,0.9114,0.892,0.031768,0.006
570,0.9114,0.885,0.031618,0.006
571,0.911,0.884,0.031562,0.006
572,0.9111,0.891,0.031663,0.007
573,0.9111,0.893,0.031751,0.007
574,0.9113,0.893,0.031679,0.008
575,0.912,0.895,0.031422,0.007
576,0.9115,0.894,0.031576,0.008
