epoch,train_acc,test_acc,train_loss,epoch_time_s
60,0.8823,0.868,0.042149,0.003
61,0.8851,0.876,0.041385,0.003
62,0.8839,0.878,0.040995,0.003
63,0.8842,0.881,0.041035,0.004
64,0.8868,0.879,0.040358,0.003
65,0.887,0.88,0.040061,0.003
66,0.8876,0.88,0.039681,0.003
67,0.8876,0.879,0.039572,0.003
68,0.8901,0.878,0.039168,0.003
69,0.8903,0.878,0.038908,0.003
70,0.891,0.883,0.038824,0.003
71,0.892,0.888,0.038556,0.004
72,0.8917,0.881,0.038536,0.003
73,0.8928,0.892,0.037959,0.003
74,0.891,0.884,0.037675,0.003
75,0.8944,0.883,0.037365,0.003
76,0.895,0.891,0.03728,0.004
77,0.8947,0.891,0.037317,0.004
78,0.8956,0.887,0.036796,0.003
79,0.8959,0.885,0.036746,0.003
80,0.8956,0.883,0.03639,0.004
81,0.8952,0.882,0.03637,0.003
82,0.8986,0.895,0.036052,0.003
83,0.8987,0.889,0.03617,0.004
84,0.8984,0.894,0.03564,0.004
85,0.8968,0.888,0.035563,0.003
86,0.8958,0.888,0.035739,0.004
87,0.9005,0.899,0.035307,0.004
88,0.9006,0.897,0.035264,0.004
89,0.9019,0.897,0.035139,0.004
90,0.9008,0.898,0.034644,0.003
91,0.9016,0.902,0.03451,0.004
92,0.9027,0.899,0.034196,0.004
93,0.9017,0.901,0.034066,0.003
94,0.9017,0.902,0.034078,0.003
95,0.9006,0.889,0.034238,0.003
96,0.9008,0.896,0.033938,0.003
97,0.9035,0.9,0.033824,0.004
98,0.9053,0.901,0.03333,0.003
99,0.9051,0.899,0.033325,0.003
100,0.9037,0.898,0.033259,0.003
101,0.9039,0.902,0.032949,0.003
102,0.9048,0.902,0.033088,0.004
103,0.9069,0.904,0.032721,0.004
104,0.9049,0.904,0.032709,0.003
105,0.9053,0.894,0.032786,0.004
106,0.9059,0.903,0.032353,0.004
107,0.9053,0.903,0.032625,0.004
108,0.9065,0.908,0.032476,0.004
109,0.9076,0.903,0.032437,0.004
110,0.9087,0.905,0.031833,0.003
111,0.9089,0.905,0.031657,0.004
112,0.908,0.908,0.031902,0.004
113,0.9094,0.904,0.031439,0.004
114,0.9119,0.902,0.031377,0.004
115,0.9104,0.911,0.031197,0.004
116,0.9111,0.905,0.031056,0.003
117,0.9111,0.907,0.03102,0.003
118,0.9089,0.914,0.031351,0.003
119,0.9122,0.908,0.031125,0.004
120,0.9118,0.903,0.030996,0.003
121,0.9134,0.904,0.030639,0.003
122,0.9123,0.908,0.030618,0.003
123,0.9141,0.903,0.03038,0.004
124,0.9133,0.905,0.030264,0.003
125,0.9133,0.904,0.030255,0.003
126,0.9146,0.908,0.029976,0.003
127,0.9126,0.912,0.030099,0.004
128,0.9154,0.907,0.030023,0.003
129,0.9152,0.913,0.029961,0.003
130,0.9148,0.917,0.02967,0.004
131,0.9146,0.907,0.029613,0.004
132,0.9151,0.911,0.029604,0.004
133,0.9148,0.908,0.029573,0.003
134,0.9175,0.909,0.029146,0.003
135,0.9173,0.908,0.029149,0.003
136,0.917,0.915,0.029,0.003
137,0.916,0.91,0.029085,0.003
138,0.9176,0.916,0.028928,0.003
139,0.9177,0.912,0.028707,0.004
140,0.9168,0.913,0.029007,0.003
141,0.9195,0.906,0.028603,0.003
142,0.9158,0.906,0.029129,0.004
143,0.919,0.913,0.028634,0.003
144,0.9192,0.918,0.028715,0.003
145,0.9202,0.912,0.02824,0.004
146,0.9222,0.911,0.028262,0.004
147,0.9194,0.918,0.028279,0.004
148,0.9197,0.917,0.028163,0.004
149,0.9205,0.916,0.027833,0.004
150,0.9228,0.91,0.027731,0.003
151,0.9204,0.92,0.027981,0.003
152,0.9229,0.911,0.027604,0.003
153,0.9248,0.909,0.02762,0.003
154,0.9226,0.915,0.027467,0.003
155,0.9238,0.91,0.027471,0.003
156,0.9224,0.916,0.027503,0.003
157,0.9221,0.916,0.027271,0.003
158,0.9226,0.912,0.027459,0.003
159,0.924,0.914,0.027137,0.003
160,0.924,0.914,0.027207,0.004
161,0.9223,0.919,0.027273,0.003
162,0.9263,0.916,0.026782,0.003
163,0.9252,0.918,0.026877,0.003
164,0.9262,0.918,0.026685,0.003
165,0.9248,0.911,0.026962,0.003
166,0.9272,0.917,0.026496,0.003
167,0.9254,0.915,0.02655,0.003
168,0.9258,0.918,0.02656,0.003
169,0.9265,0.921,0.026427,0.003
170,0.925,0.915,0.026653,0.004
171,0.9237,0.907,0.026627,0.003
172,0.9255,0.914,0.026341,0.003
173,0.9248,0.918,0.026432,0.003
174,0.9264,0.919,0.026206,0.003
175,0.9277,0.915,0.025877,0.003
176,0.9253,0.911,0.02628,0.003
177,0.9254,0.913,0.026112,0.003
178,0.9254,0.924,0.026153,0.003
179,0.9264,0.92,0.025997,0.003
180,0.9249,0.913,0.026374,0.003
181,0.9276,0.917,0.025585,0.003
182,0.9291,0.92,0.02545,0.004
183,0.9298,0.922,0.025284,0.003
184,0.9278,0.918,0.025356,0.004
185,0.9289,0.914,0.025412,0.004
186,0.9251,0.918,0.02567,0.003
187,0.9301,0.922,0.025,0.003
188,0.9282,0.926,0.025504,0.003
189,0.9288,0.92,0.025178,0.003
190,0.9302,0.92,0.025061,0.003
191,0.9284,0.924,0.025201,0.003
192,0.9292,0.921,0.025208,0.003
193,0.9298,0.919,0.024954,0.003
194,0.9307,0.926,0.024713,0.003
195,0.9319,0.922,0.024743,0.003
196,0.9297,0.917,0.024754,0.003
197,0.9293,0.92,0.024637,0.003
198,0.9308,0.919,0.024382,0.004
199,0.93,0.921,0.024671,0.004
200,0.9309,0.924,0.02433,0.003
201,0.9322,0.926,0.024196,0.003
202,0.9315,0.923,0.024248,0.003
203,0.9325,0.925,0.024292,0.004
204,0.9313,0.925,0.024288,0.003
205,0.9337,0.924,0.023976,0.003
206,0.9324,0.926,0.023994,0.004
207,0.9316,0.925,0.024008,0.004
208,0.9335,0.926,0.023845,0.003
209,0.9287,0.918,0.024924,0.004
210,0.9326,0.927,0.023814,0.003
211,0.9327,0.926,0.023844,0.003
212,0.9352,0.926,0.02369,0.003
213,0.9338,0.928,0.023535,0.003
214,0.9336,0.925,0.023465,0.003
215,0.9343,0.924,0.023653,0.004
216,0.9333,0.928,0.023401,0.003
217,0.9356,0.928,0.023658,0.003
218,0.9326,0.927,0.023572,0.004
219,0.9326,0.926,0.023782,0.003
220,0.9364,0.928,0.023177,0.003
221,0.9341,0.926,0.023304,0.003
222,0.9342,0.927,0.023431,0.003
223,0.9343,0.925,0.023225,0.003
224,0.937,0.932,0.022948,0.003
225,0.9373,0.929,0.023024,0.003
226,0.9359,0.924,0.022975,0.004
227,0.9363,0.927,0.022922,0.004
228,0.9368,0.927,0.022824,0.004
229,0.9379,0.929,0.022639,0.004
230,0.9368,0.926,0.022846,0.003
231,0.938,0.924,0.022533,0.003
232,0.9363,0.923,0.022976,0.003
233,0.9359,0.926,0.022556,0.003
234,0.9376,0.928,0.022884,0.003
235,0.9384,0.924,0.022424,0.003
236,0.9371,0.923,0.022371,0.003
237,0.9369,0.926,0.022352,0.003
238,0.9381,0.926,0.022272,0.003
239,0.9377,0.928,0.022209,0.003
240,0.9389,0.927,0.022098,0.004
241,0.9393,0.93,0.022124,0.003
242,0.9391,0.926,0.02203,0.004
243,0.9388,0.928,0.021951,0.003
244,0.9368,0.929,0.02238,0.004
245,0.9403,0.93,0.021883,0.003
246,0.9394,0.927,0.02186,0.003
247,0.9387,0.927,0.021926,0.003
248,0.9393,0.928,0.021654,0.003
249,0.94,0.93,0.02184,0.004
250,0.9403,0.93,0.021573,0.003
251,0.9413,0.93,0.021453,0.004
252,0.9412,0.93,0.021791,0.003
253,0.9401,0.929,0.021491,0.003
254,0.9407,0.93,0.021512,0.003
255,0.9406,0.928,0.021351,0.003
256,0.9386,0.927,0.021379,0.003
257,0.9391,0.928,0.021306,0.003
258,0.9407,0.929,0.021226,0.003
259,0.9415,0.929,0.021036,0.003
260,0.9402,0.928,0.021118,0.003
261,0.9395,0.925,0.021321,0.003
262,0.9402,0.929,0.021101,0.003
263,0.9415,0.926,0.020932,0.003
264,0.943,0.932,0.020806,0.003
265,0.9437,0.93,0.020827,0.003
266,0.9416,0.931,0.020932,0.003
267,0.9436,0.934,0.020568,0.003
268,0.9429,0.929,0.020606,0.003
269,0.9435,0.934,0.020515,0.003
270,0.9419,0.931,0.020813,0.003
271,0.9431,0.931,0.020473,0.003
272,0.9431,0.934,0.020456,0.003
273,0.9443,0.933,0.020545,0.003
274,0.9438,0.935,0.020447,0.003
275,0.9423,0.933,0.020367,0.003
276,0.9433,0.936,0.020363,0.003
277,0.9448,0.94,0.020287,0.004
278,0.9409,0.934,0.02065,0.003
279,0.9428,0.932,0.020291,0.003
280,0.9428,0.934,0.020227,0.003
281,0.9444,0.931,0.020067,0.003
282,0.9442,0.941,0.020133,0.003
283,0.9428,0.928,0.020209,0.004
284,0.9433,0.934,0.020021,0.003
285,0.9433,0.933,0.020006,0.003
286,0.9457,0.941,0.019986,0.003
287,0.9437,0.94,0.020002,0.003
288,0.9436,0.941,0.019919,0.003
289,0.9448,0.933,0.019679,0.004
290,0.9444,0.929,0.019964,0.003
291,0.9461,0.935,0.019703,0.003
292,0.9462,0.937,0.019501,0.003
293,0.9463,0.939,0.019468,0.003
294,0.9448,0.934,0.019608,0.004
295,0.9448,0.936,0.019443,0.003
296,0.9441,0.939,0.019548,0.003
297,0.9458,0.932,0.019403,0.003
298,0.9456,0.935,0.019324,0.003
299,0.9462,0.94,0.019183,0.004
300,0.947,0.938,0.019285,0.004
301,0.9473,0.935,0.019117,0.004
302,0.9459,0.933,0.019139,0.004
303,0.946,0.931,0.019164,0.003
304,0.9466,0.931,0.019287,0.004
305,0.9466,0.933,0.019198,0.004
306,0.9468,0.938,0.019082,0.004
307,0.9479,0.933,0.018865,0.004
308,0.9469,0.935,0.01897,0.004
309,0.9483,0.936,0.018738,0.004
310,0.9461,0.931,0.018958,0.004
311,0.9477,0.934,0.018833,0.004
312,0.949,0.934,0.018717,0.004
313,0.9482,0.934,0.018596,0.003
314,0.9487,0.933,0.018693,0.004
315,0.9495,0.937,0.018614,0.004
316,0.9476,0.939,0.018556,0.003
317,0.9481,0.939,0.01857,0.003
318,0.9494,0.936,0.018377,0.003
319,0.9495,0.935,0.018434,0.003
320,0.9464,0.938,0.018837,0.004
321,0.9493,0.938,0.018381,0.004
322,0.9484,0.934,0.018273,0.003
323,0.9498,0.936,0.018248,0.003
324,0.9495,0.935,0.018216,0.003
325,0.9493,0.936,0.018164,0.003
326,0.9488,0.933,0.01831,0.003
327,0.9489,0.939,0.018226,0.004
328,0.9474,0.932,0.018441,0.003
329,0.9488,0.93,0.018098,0.003
330,0.9487,0.932,0.018081,0.003
331,0.9508,0.936,0.017997,0.003
332,0.9512,0.935,0.017942,0.003
333,0.9496,0.931,0.018128,0.004
334,0.95,0.94,0.017971,0.004
335,0.9513,0.936,0.017856,0.004
336,0.9509,0.937,0.017888,0.004
337,0.9515,0.94,0.01767,0.003
338,0.951,0.935,0.017803,0.004
339,0.9492,0.935,0.01779,0.004
340,0.9514,0.937,0.017519,0.004
341,0.9492,0.937,0.017815,0.003
342,0.9501,0.938,0.017675,0.003
343,0.951,0.937,0.01769,0.004
344,0.9518,0.937,0.017459,0.003
345,0.951,0.937,0.017462,0.004
346,0.9503,0.938,0.017577,0.004
347,0.9526,0.937,0.017427,0.003
348,0.9505,0.934,0.017397,0.003
349,0.9507,0.939,0.017416,0.003
350,0.9508,0.937,0.017361,0.003
351,0.9515,0.94,0.017366,0.004
352,0.9509,0.941,0.017322,0.003
353,0.9523,0.94,0.017118,0.003
354,0.9528,0.939,0.017092,0.003
355,0.9521,0.938,0.017108,0.004
356,0.9522,0.94,0.017001,0.004
357,0.9514,0.939,0.017168,0.004
358,0.953,0.94,0.016972,0.003
359,0.9508,0.939,0.017254,0.003
360,0.953,0.938,0.016915,0.004
361,0.9498,0.938,0.017433,0.004
362,0.9525,0.939,0.016884,0.004
363,0.9529,0.936,0.016886,0.003
364,0.9541,0.937,0.016766,0.003
365,0.9543,0.937,0.01678,0.003
366,0.9522,0.94,0.016885,0.003
367,0.9526,0.94,0.016897,0.003
368,0.9539,0.939,0.016627,0.003
369,0.9524,0.942,0.01679,0.003
370,0.9543,0.941,0.016584,0.003
371,0.9542,0.941,0.016569,0.004
372,0.9525,0.94,0.016601,0.003
373,0.9554,0.943,0.016506,0.003
374,0.9514,0.942,0.016783,0.004
375,0.954,0.941,0.016447,0.003
376,0.955,0.943,0.016337,0.003
377,0.9532,0.942,0.016531,0.004
378,0.9524,0.94,0.016462,0.004
379,0.9538,0.944,0.016252,0.004
380,0.9542,0.943,0.016208,0.003
381,0.9536,0.942,0.016407,0.003
382,0.9533,0.944,0.01651,0.004
383,0.954,0.941,0.01622,0.003
384,0.9545,0.942,0.016149,0.003
385,0.9544,0.944,0.016097,0.003
386,0.9552,0.941,0.016041,0.003
387,0.9531,0.942,0.016382,0.003
388,0.9546,0.943,0.016086,0.003
389,0.9547,0.944,0.01607,0.003
390,0.9562,0.94,0.015846,0.003
391,0.9554,0.942,0.015918,0.003
392,0.9545,0.944,0.016008,0.003
393,0.9555,0.941,0.015866,0.003
394,0.9549,0.938,0.015934,0.004
395,0.9536,0.942,0.016019,0.003
396,0.9542,0.942,0.015813,0.003
397,0.9562,0.942,0.015791,0.004
398,0.9566,0.941,0.015672,0.003
399,0.957,0.944,0.015784,0.004
400,0.9563,0.939,0.015767,0.003
401,0.9569,0.944,0.015622,0.003
402,0.9558,0.938,0.015587,0.003
403,0.9567,0.938,0.015531,0.003
404,0.9565,0.943,0.015426,0.004
405,0.9569,0.94,0.015507,0.003
406,0.9548,0.937,0.015549,0.003
407,0.9558,0.941,0.015673,0.004
408,0.9571,0.942,0.015399,0.003
409,0.9551,0.94,0.015532,0.004
410,0.9554,0.94,0.015673,0.003
411,0.9566,0.942,0.015331,0.003
412,0.9565,0.941,0.015287,0.003
413,0.9572,0.944,0.015187,0.004
414,0.957,0.943,0.015153,0.003
415,0.9577,0.94,0.015382,0.003
416,0.9565,0.941,0.015203,0.003
417,0.9571,0.944,0.015105,0.003
418,0.9566,0.945,0.015196,0.003
419,0.9584,0.944,0.015215,0.003
420,0.9577,0.943,0.015171,0.003
421,0.9583,0.942,0.014922,0.003
422,0.9595,0.942,0.014933,0.004
423,0.9601,0.945,0.014842,0.004
424,0.9585,0.945,0.015076,0.004
425,0.9583,0.943,0.014804,0.004
426,0.957,0.941,0.015011,0.004
427,0.9591,0.942,0.01481,0.004
428,0.9577,0.942,0.014858,0.003
429,0.958,0.943,0.014823,0.003
430,0.9587,0.942,0.014809,0.004
431,0.9599,0.943,0.014737,0.003
432,0.9583,0.945,0.014806,0.003
433,0.9586,0.94,0.014662,0.003
434,0.9586,0.944,0.014623,0.003
435,0.9587,0.944,0.01468,0.003
436,0.9601,0.94,0.014654,0.004
437,0.9603,0.939,0.014504,0.003
438,0.9595,0.943,0.014578,0.003
439,0.9576,0.946,0.01465,0.003
440,0.9579,0.944,0.014434,0.003
441,0.9589,0.942,0.014762,0.003
442,0.9591,0.944,0.01443,0.003
443,0.9594,0.944,0.01441,0.003
444,0.9602,0.947,0.014306,0.003
445,0.9606,0.947,0.014297,0.004
446,0.9592,0.944,0.014257,0.004
447,0.9603,0.945,0.01419,0.003
448,0.9609,0.946,0.014225,0.003
449,0.96,0.948,0.01426,0.003
450,0.9583,0.947,0.014331,0.003
451,0.958,0.946,0.014454,0.004
452,0.9618,0.947,0.014086,0.003
453,0.9611,0.947,0.014128,0.003
454,0.961,0.945,0.014092,0.003
455,0.9609,0.945,0.013997,0.003
456,0.9599,0.942,0.014247,0.004
457,0.9612,0.945,0.014061,0.004
458,0.9601,0.94,0.014313,0.003
459,0.9606,0.942,0.013977,0.004
460,0.9626,0.94,0.013929,0.003
461,0.9612,0.943,0.014012,0.004
462,0.9597,0.95,0.014032,0.003
463,0.9619,0.946,0.013752,0.003
464,0.9611,0.945,0.013877,0.003
465,0.9616,0.947,0.013685,0.003
466,0.9608,0.944,0.013798,0.003
467,0.9622,0.946,0.013691,0.003
468,0.9628,0.946,0.01368,0.003
469,0.9603,0.944,0.014017,0.003
470,0.9606,0.944,0.014043,0.004
471,0.9628,0.946,0.013623,0.003
472,0.9628,0.949,0.013677,0.003
473,0.9629,0.949,0.013707,0.003
474,0.9632,0.945,0.013508,0.003
475,0.963,0.946,0.013553,0.003
476,0.9626,0.947,0.013574,0.003
477,0.9627,0.946,0.013693,0.003
478,0.9629,0.947,0.01354,0.004
479,0.9613,0.943,0.013632,0.003
480,0.9626,0.946,0.013327,0.003
481,0.9638,0.945,0.013335,0.003
482,0.9644,0.945,0.013241,0.003
483,0.9647,0.945,0.013287,0.004
484,0.9633,0.948,0.013308,0.004
485,0.9641,0.945,0.013245,0.004
486,0.9634,0.948,0.013231,0.004
487,0.9631,0.948,0.013407,0.004
488,0.9626,0.949,0.013289,0.004
489,0.9641,0.946,0.013202,0.004
490,0.9629,0.947,0.013304,0.003
491,0.9651,0.947,0.013026,0.004
492,0.9628,0.948,0.013253,0.003
493,0.9635,0.945,0.013184,0.003
494,0.9646,0.947,0.013148,0.004
495,0.963,0.946,0.013106,0.003
496,0.9634,0.947,0.013217,0.003
497,0.9633,0.949,0.013181,0.003
498,0.9643,0.95,0.012926,0.004
499,0.9636,0.949,0.013,0.004
500,0.9641,0.948,0.01304,0.003
501,0.965,0.949,0.012964,0.004
502,0.9622,0.952,0.013212,0.003
503,0.9641,0.948,0.012954,0.003
504,0.9645,0.947,0.01286,0.003
505,0.9654,0.946,0.012754,0.004
506,0.9637,0.947,0.012875,0.004
507,0.9639,0.946,0.012864,0.003
508,0.9656,0.947,0.012697,0.003
509,0.9663,0.947,0.012696,0.003
510,0.9663,0.948,0.012632,0.003
511,0.9657,0.949,0.012633,0.003
512,0.9651,0.948,0.012569,0.003
513,0.9659,0.946,0.012669,0.004
514,0.9657,0.944,0.012641,0.003
515,0.9655,0.946,0.012698,0.004
516,0.9657,0.946,0.012499,0.003
517,0.9655,0.947,0.012488,0.004
518,0.9654,0.947,0.012472,0.004
519,0.9648,0.95,0.012512,0.004
520,0.9653,0.948,0.012533,0.003
521,0.9653,0.947,0.01246,0.003
522,0.9648,0.95,0.012607,0.004
523,0.9658,0.947,0.012441,0.003
524,0.9654,0.95,0.012433,0.003
525,0.9664,0.948,0.01241,0.003
526,0.9656,0.95,0.012375,0.003
527,0.9662,0.946,0.012345,0.003
528,0.9639,0.944,0.012721,0.003
529,0.9671,0.947,0.012247,0.003
530,0.9675,0.948,0.012209,0.004
531,0.967,0.947,0.012287,0.004
532,0.9666,0.946,0.012243,0.004
533,0.9664,0.947,0.012281,0.004
534,0.9671,0.95,0.012146,0.003
535,0.9664,0.949,0.012183,0.003
536,0.9658,0.947,0.01208,0.003
537,0.967,0.949,0.012014,0.003
538,0.9663,0.948,0.012183,0.003
539,0.9671,0.95,0.012054,0.003
540,0.9666,0.95,0.012094,0.003
541,0.9665,0.949,0.012183,0.003
542,0.9666,0.95,0.012013,0.003
543,0.9668,0.951,0.01206,0.003
544,0.9664,0.946,0.011986,0.004
545,0.967,0.947,0.012094,0.004
546,0.9664,0.949,0.012094,0.004
547,0.9669,0.951,0.01202,0.003
548,0.9681,0.948,0.011833,0.003
549,0.9682,0.954,0.011808,0.004
550,0.9675,0.95,0.01179,0.003
551,0.9674,0.951,0.011878,0.003
552,0.9678,0.948,0.011742,0.003
553,0.9672,0.95,0.011928,0.003
554,0.9673,0.947,0.011797,0.003
555,0.9683,0.951,0.011606,0.003
556,0.968,0.95,0.01198,0.004
557,0.9681,0.948,0.011664,0.004
558,0.968,0.951,0.011598,0.003
559,0.9693,0.949,0.011596,0.003
560,0.9685,0.95,0.01171,0.003
561,0.969,0.949,0.011597,0.003
562,0.9683,0.949,0.011561,0.003
563,0.9683,0.951,0.01172,0.004
564,0.9676,0.946,0.011658,0.003
565,0.9687,0.95,0.0115,0.003
566,0.9695,0.949,0.011524,0.003
567,0.9691,0.953,0.011679,0.003
568,0.9692,0.947,0.011402,0.004
569,0.9681,0.949,0.011556,0.004
570,0.9685,0.95,0.011465,0.003
571,0.969,0.947,0.011505,0.003
572,0.9697,0.95,0.011452,0.003
573,0.9689,0.95,0.011449,0.003
574,0.9701,0.948,0.011237,0.004
575,0.9696,0.95,0.011301,0.003
576,0.9686,0.945,0.011365,0.003
577,0.9703,0.952,0.011252,0.003
578,0.9701,0.949,0.011215,0.004
579,0.9693,0.946,0.011367,0.004
580,0.9686,0.95,0.01143,0.003
581,0.9699,0.951,0.011208,0.003
582,0.9704,0.948,0.011096,0.003
583,0.9687,0.948,0.011369,0.003
584,0.9697,0.95,0.011216,0.004
585,0.9693,0.948,0.011364,0.003
586,0.9692,0.95,0.011154,0.004
587,0.9695,0.95,0.01122,0.004
588,0.9692,0.949,0.01119,0.004
589,0.9691,0.949,0.011126,0.004
590,0.9706,0.95,0.01095,0.003
591,0.9708,0.951,0.010968,0.003
592,0.969,0.952,0.011194,0.004
593,0.9702,0.949,0.010929,0.003
594,0.9701,0.95,0.010903,0.003
595,0.97,0.949,0.011023,0.003
596,0.969,0.947,0.011203,0.003
597,0.97,0.948,0.010897,0.003
598,0.9704,0.949,0.010965,0.004
599,0.9701,0.949,0.010793,0.003
600,0.9708,0.95,0.010865,0.004
601,0.9704,0.95,0.010817,0.004
602,0.9706,0.95,0.010887,0.003
603,0.9708,0.95,0.010718,0.004
604,0.9705,0.945,0.010833,0.003
605,0.9713,0.949,0.010766,0.003
606,0.9716,0.952,0.010678,0.003
607,0.9707,0.949,0.010644,0.004
608,0.9713,0.95,0.010793,0.004
609,0.9725,0.949,0.01061,0.004
610,0.973,0.947,0.010648,0.003
611,0.9719,0.951,0.010597,0.003
612,0.9707,0.952,0.010539,0.004
613,0.9718,0.95,0.010559,0.003
614,0.9722,0.95,0.010505,0.003
615,0.9715,0.948,0.010632,0.003
616,0.9712,0.953,0.010642,0.003
617,0.971,0.949,0.010683,0.003
618,0.9718,0.951,0.010575,0.003
619,0.9721,0.949,0.010487,0.003
620,0.9725,0.95,0.01046,0.004
621,0.9717,0.951,0.010498,0.004
622,0.9715,0.95,0.01047,0.003
623,0.9721,0.951,0.010368,0.004
624,0.9729,0.951,0.010371,0.003
625,0.9728,0.95,0.010422,0.003
626,0.9726,0.949,0.010504,0.003
627,0.9731,0.952,0.010268,0.003
628,0.9726,0.953,0.010409,0.003
629,0.9725,0.953,0.010292,0.003
630,0.9736,0.953,0.01022,0.004
631,0.9727,0.951,0.0102,0.004
632,0.9714,0.955,0.010578,0.004
633,0.9724,0.952,0.010339,0.004
634,0.9729,0.951,0.010313,0.003
635,0.9741,0.953,0.010118,0.004
636,0.974,0.953,0.010163,0.004
637,0.9732,0.954,0.010318,0.003
638,0.9732,0.952,0.010105,0.004
639,0.973,0.952,0.010221,0.004
640,0.9728,0.952,0.010087,0.004
641,0.9738,0.951,0.01002,0.003
642,0.973,0.95,0.010115,0.003
643,0.9744,0.953,0.01002,0.003
644,0.9741,0.952,0.009976,0.003
645,0.9737,0.953,0.010109,0.003
646,0.9736,0.953,0.01016,0.004
647,0.9727,0.953,0.010066,0.003
648,0.974,0.954,0.010013,0.003
649,0.973,0.953,0.010026,0.004
650,0.9742,0.952,0.009987,0.003
651,0.9733,0.951,0.01001,0.003
652,0.9733,0.95,0.010048,0.004
653,0.9746,0.951,0.009839,0.003
654,0.9741,0.951,0.009975,0.004
655,0.9745,0.95,0.009746,0.003
656,0.9736,0.955,0.009943,0.004
657,0.9748,0.952,0.009743,0.003
658,0.974,0.952,0.009767,0.003
659,0.9744,0.952,0.009711,0.004
660,0.9731,0.952,0.009939,0.003
661,0.9752,0.951,0.009652,0.003
662,0.9747,0.952,0.009675,0.004
663,0.9746,0.952,0.009669,0.003
664,0.9717,0.95,0.010142,0.003
665,0.9754,0.95,0.009623,0.004
666,0.9747,0.95,0.009597,0.003
667,0.9738,0.952,0.009629,0.004
668,0.9753,0.95,0.009499,0.003
669,0.9751,0.952,0.009565,0.004
670,0.9747,0.953,0.009572,0.003
671,0.9747,0.951,0.009658,0.003
672,0.9745,0.952,0.009687,0.003
673,0.9749,0.953,0.009541,0.004
674,0.973,0.951,0.00968,0.003
675,0.9752,0.95,0.00956,0.003
676,0.9752,0.951,0.009609,0.003
677,0.9759,0.952,0.009407,0.003
678,0.9758,0.951,0.009442,0.004
679,0.9756,0.952,0.009402,0.003
680,0.9759,0.951,0.009364,0.003
681,0.9764,0.952,0.009319,0.003
682,0.9758,0.951,0.009352,0.003
683,0.9747,0.954,0.009461,0.003
684,0.9755,0.953,0.009295,0.003
685,0.9753,0.953,0.009313,0.003
686,0.9737,0.952,0.009586,0.003
687,0.9752,0.952,0.009221,0.003
688,0.9759,0.952,0.009235,0.004
689,0.9758,0.954,0.009302,0.003
690,0.9754,0.955,0.009247,0.003
691,0.9755,0.954,0.009223,0.003
692,0.9767,0.952,0.00916,0.003
693,0.9767,0.953,0.009132,0.003
694,0.9772,0.953,0.009156,0.004
695,0.9747,0.953,0.009357,0.003
696,0.9751,0.955,0.009108,0.004
697,0.9765,0.954,0.009076,0.004
698,0.9761,0.957,0.009238,0.003
699,0.9764,0.956,0.009244,0.004
