step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
55,2105,2160,0.025463,0.896,1.189005e+02,2.966666e-02,3.4623,1.167,0,6,172,1906,99,99
56,2104,2160,0.025926,0.897,1.276498e+02,3.475300e-02,3.4713,1.1434,0,6,64,1905,99,99
57,2103,2160,0.026389,0.899,1.314385e+02,2.555279e-02,3.5498,1.651,0,4,122,1904,99,99
58,2102,2160,0.026852,0.896,1.171707e+02,2.925949e-02,3.5319,1.3069,1,0,0,1904,98,99
59,2101,2160,0.027315,0.899,1.290217e+02,2.926894e-02,3.492,1.3082,0,6,0,1903,98,99
60,2100,2160,0.027778,0.894,1.170789e+02,3.045126e-02,3.5644,1.318,0,6,137,1902,98,99
61,2099,2160,0.028241,0.886,2.009939e+02,1.899045e-02,3.5927,1.1284,0,0,85,1901,98,99
62,2098,2160,0.028704,0.889,1.290136e+02,3.443417e-02,3.6685,1.8575,2,2,0,1901,98,98
63,2097,2160,0.029167,0.894,1.254231e+02,3.268263e-02,3.5277,1.3425,0,8,139,1900,98,98
64,2096,2160,0.02963,0.891,1.363545e+02,2.462873e-02,3.5023,1.6551,0,1,11,1899,98,98
65,2095,2160,0.030093,0.89,1.175638e+02,3.001502e-02,3.5847,1.3806,0,6,105,1898,98,98
66,2094,2160,0.030556,0.892,1.291877e+02,3.179948e-02,3.4613,1.6272,1,0,1,1898,97,98
67,2093,2160,0.031019,0.888,1.301563e+02,3.295119e-02,3.651,1.343,0,6,69,1897,97,98
68,2092,2160,0.031481,0.886,1.185858e+02,3.186471e-02,3.5099,1.4374,0,6,143,1896,97,98
69,2091,2160,0.031944,0.886,1.313133e+02,3.095029e-02,3.4866,1.6005,0,6,1,1895,97,98
70,2090,2160,0.032407,0.893,1.158865e+02,2.548123e-02,3.5799,1.1506,0,7,5,1894,97,98
71,2089,2160,0.03287,0.892,1.203842e+02,2.019281e-02,3.467,1.9201,1,2,9,1894,96,98
72,2088,2160,0.033333,0.889,1.313172e+02,3.776607e-02,3.4412,1.6196,1,0,2,1894,95,98
73,2087,2160,0.033796,0.89,1.228214e+02,3.545047e-02,3.4301,1.4497,0,6,183,1893,95,98
74,2086,2160,0.034259,0.885,1.274002e+02,3.452451e-02,3.4222,1.5768,2,7,0,1893,95,97
75,2085,2160,0.034722,0.886,1.237438e+02,3.461106e-02,3.48,1.1276,0,6,185,1892,95,97
76,2084,2160,0.035185,0.881,1.314228e+02,2.979495e-02,3.643,1.3972,0,6,108,1891,95,97
77,2083,2160,0.035648,0.879,1.204721e+02,3.079166e-02,3.4769,1.3579,0,6,146,1890,95,97
78,2082,2160,0.036111,0.878,1.276967e+02,2.946956e-02,3.4608,1.2069,0,6,188,1889,95,97
79,2081,2160,0.036574,0.877,1.106208e+02,1.734857e-02,3.4231,1.2113,0,6,71,1888,95,97
80,2080,2160,0.037037,0.878,1.154460e+02,3.072463e-02,3.4462,1.4353,0,6,111,1887,95,97
81,2079,2160,0.0375,0.878,1.087313e+02,3.181297e-02,3.4139,1.2985,0,6,193,1886,95,97
82,2078,2160,0.037963,0.875,1.113092e+02,3.066769e-02,3.4163,1.2726,0,6,194,1885,95,97
83,2077,2160,0.038426,0.88,1.117060e+02,2.718224e-02,3.4419,1.3833,0,0,153,1884,95,97
84,2076,2160,0.038889,0.877,1.085177e+02,2.651207e-02,3.4246,1.4314,0,8,56,1883,95,97
85,2075,2160,0.039352,0.878,1.140453e+02,3.629153e-02,3.5582,1.2078,0,6,73,1882,95,97
86,2074,2160,0.039815,0.876,1.215737e+02,2.892448e-02,3.4198,1.8249,0,6,114,1881,95,97
87,2073,2160,0.040278,0.878,1.081719e+02,2.562943e-02,3.4844,1.1444,0,7,27,1880,95,97
88,2072,2160,0.040741,0.875,1.059532e+02,3.086858e-02,3.6596,1.706,1,0,3,1880,94,97
89,2071,2160,0.041204,0.875,1.135057e+02,3.224552e-02,3.4473,1.7016,1,1,6,1880,93,97
90,2070,2160,0.041667,0.874,1.146546e+02,3.005541e-02,3.5501,1.1398,0,6,153,1879,93,97
