step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ,layer_3_NZ
274,1986,2260,0.121239,0.126,5.938838e-08,7.567784e-04,0.2532,0.0234,1,6,6,1761,88,69,67
275,1985,2260,0.121681,0.126,6.181241e-08,6.477371e-04,0.2408,3.6549,0,6,54,1760,88,69,67
276,1984,2260,0.122124,0.126,6.327648e-08,5.637577e-04,0.246,3.6358,0,6,38,1759,88,69,67
277,1983,2260,0.122566,0.126,6.270757e-08,3.147665e-04,0.2418,3.6577,0,7,52,1758,88,69,67
278,1982,2260,0.123009,0.126,6.409509e-08,2.806373e-03,0.2445,0.0225,1,6,5,1758,87,69,67
279,1981,2260,0.123451,0.126,6.680585e-08,7.040535e-04,0.2344,0.0205,1,0,5,1758,86,69,67
280,1980,2260,0.123894,0.126,6.950590e-08,6.013621e-03,0.2338,0.0211,0,8,102,1757,86,69,67
281,1979,2260,0.124336,0.126,7.249653e-08,4.707259e-03,0.2312,0.0214,0,8,173,1756,86,69,67
282,1978,2260,0.124779,0.126,7.014359e-08,4.082634e-03,0.2396,0.023,0,8,77,1755,86,69,67
283,1977,2260,0.125221,0.126,7.099511e-08,7.335311e-03,0.2405,0.022,0,8,79,1754,86,69,67
284,1976,2260,0.125664,0.126,7.204846e-08,4.489491e-03,0.2449,0.0211,0,8,112,1753,86,69,67
285,1975,2260,0.126106,0.126,7.054621e-08,4.956156e-03,0.2405,0.0233,0,8,105,1752,86,69,67
286,1974,2260,0.126549,0.126,7.314748e-08,7.118814e-03,0.2355,0.0237,0,8,191,1751,86,69,67
287,1973,2260,0.126991,0.126,7.184166e-08,4.934038e-03,0.232,0.0214,0,8,63,1750,86,69,67
288,1972,2260,0.127434,0.126,7.282454e-08,7.966505e-03,0.2363,0.0219,0,8,37,1749,86,69,67
289,1971,2260,0.127876,0.126,7.357417e-08,4.951677e-03,0.2309,0.0218,0,8,164,1748,86,69,67
290,1970,2260,0.128319,0.126,7.184917e-08,4.330146e-03,0.2338,0.0223,0,5,155,1747,86,69,67
291,1969,2260,0.128761,0.126,7.483555e-08,4.372310e-03,0.2432,0.0203,0,5,118,1746,86,69,67
292,1968,2260,0.129204,0.126,7.329597e-08,5.464374e-03,0.239,0.0203,2,2,8,1746,86,68,67
293,1967,2260,0.129646,0.126,7.641101e-08,1.563388e-03,0.2299,0.0213,1,2,4,1746,85,68,67
294,1966,2260,0.130088,0.126,7.953000e-08,6.804278e-04,0.2317,0.021,0,6,160,1745,85,68,67
295,1965,2260,0.130531,0.126,8.256580e-08,8.442536e-04,0.2454,0.0218,0,6,6,1744,85,68,67
296,1964,2260,0.130973,0.126,8.288028e-08,7.775020e-04,0.2334,0.0213,0,6,48,1743,85,68,67
297,1963,2260,0.131416,0.126,8.490199e-08,8.128634e-04,0.2342,0.0211,0,6,149,1742,85,68,67
298,1962,2260,0.131858,0.126,8.560473e-08,3.543697e-04,0.2316,3.6776,0,2,41,1741,85,68,67
299,1961,2260,0.132301,0.126,8.700257e-08,5.790654e-03,0.2348,0.0213,0,8,123,1740,85,68,67
300,1960,2260,0.132743,0.126,9.014101e-08,5.277242e-03,0.24,0.0206,0,8,22,1739,85,68,67
301,1959,2260,0.133186,0.126,8.932489e-08,1.679958e-03,0.2411,0.0235,0,9,10,1738,85,68,67
302,1958,2260,0.133628,0.126,9.246934e-08,2.076493e-03,0.2391,0.0204,0,9,168,1737,85,68,67
303,1957,2260,0.134071,0.126,9.102968e-08,2.008808e-03,0.2396,0.0235,0,9,109,1736,85,68,67
304,1956,2260,0.134513,0.126,9.367389e-08,1.652200e-03,0.2561,0.0216,0,9,75,1735,85,68,67
305,1955,2260,0.134956,0.126,9.347784e-08,4.441618e-03,0.2374,0.0234,0,5,167,1734,85,68,67
306,1954,2260,0.135398,0.126,9.666347e-08,4.468280e-03,0.2408,0.0228,0,5,82,1733,85,68,67
307,1953,2260,0.135841,0.126,9.519880e-08,5.033575e-03,0.2431,0.0226,0,5,50,1732,85,68,67
308,1952,2260,0.136283,0.126,9.813958e-08,4.293620e-03,0.2422,0.0215,0,5,173,1731,85,68,67
309,1951,2260,0.136726,0.126,9.632031e-08,4.832504e-03,0.2437,0.0235,0,8,33,1730,85,68,67
310,1950,2260,0.137168,0.126,9.958816e-08,6.440887e-03,0.2354,0.0212,0,8,132,1729,85,68,67
311,1949,2260,0.137611,0.126,9.775362e-08,5.911089e-03,0.2312,0.0214,0,8,195,1728,85,68,67
312,1948,2260,0.138053,0.126,9.936065e-08,8.050119e-03,0.2252,0.0231,0,8,128,1727,85,68,67
313,1947,2260,0.138496,0.126,9.979914e-08,5.737511e-03,0.2347,0.0228,0,8,160,1726,85,68,67
314,1946,2260,0.138938,0.126,9.893149e-08,6.382665e-03,0.2314,0.0225,0,8,111,1725,85,68,67
315,1945,2260,0.139381,0.126,1.015344e-07,7.479573e-03,0.2323,0.0213,0,8,131,1724,85,68,67
316,1944,2260,0.139823,0.126,9.961603e-08,7.652817e-03,0.2321,0.022,0,8,107,1723,85,68,67
317,1943,2260,0.140265,0.126,1.007311e-07,1.118076e-02,0.2352,0.024,0,8,130,1722,85,68,67
318,1942,2260,0.140708,0.126,1.007326e-07,5.869427e-03,0.2337,0.0222,0,8,93,1721,85,68,67
319,1941,2260,0.14115,0.126,9.926018e-08,6.192298e-03,0.2319,0.0205,0,8,89,1720,85,68,67
320,1940,2260,0.141593,0.126,1.021001e-07,9.849530e-03,0.2353,0.0234,0,8,125,1719,85,68,67
321,1939,2260,0.142035,0.126,1.024518e-07,9.722443e-03,0.2285,0.0212,0,8,26,1718,85,68,67
322,1938,2260,0.142478,0.126,1.012793e-07,7.500820e-03,0.2305,0.0209,0,8,16,1717,85,68,67
323,1937,2260,0.14292,0.126,1.017198e-07,5.821882e-03,0.2419,0.0222,0,8,67,1716,85,68,67
324,1936,2260,0.143363,0.126,1.023109e-07,9.945998e-03,0.2381,0.0216,0,8,17,1715,85,68,67
325,1935,2260,0.143805,0.126,1.050306e-07,1.175355e-02,0.2315,0.0227,0,8,28,1714,85,68,67
326,1934,2260,0.144248,0.126,1.017522e-07,8.318706e-03,0.2353,0.0222,0,8,44,1713,85,68,67
327,1933,2260,0.14469,0.126,1.039587e-07,9.534468e-03,0.2372,0.0209,0,8,98,1712,85,68,67
328,1932,2260,0.145133,0.126,1.010429e-07,1.546492e-03,0.2369,0.0205,1,3,5,1712,84,68,67
329,1931,2260,0.145575,0.126,1.046308e-07,4.372701e-03,0.2412,0.0216,0,5,72,1711,84,68,67
330,1930,2260,0.146018,0.126,1.074086e-07,5.820276e-03,0.2307,0.0204,0,5,37,1710,84,68,67
331,1929,2260,0.14646,0.126,1.068779e-07,4.450350e-03,0.2336,0.0238,0,5,19,1709,84,68,67
332,1928,2260,0.146903,0.126,1.084871e-07,3.723182e-03,0.2407,0.0221,0,5,41,1708,84,68,67
333,1927,2260,0.147345,0.126,1.090664e-07,4.326028e-03,0.2308,0.0218,0,5,24,1707,84,68,67
334,1926,2260,0.147788,0.126,1.117023e-07,4.464144e-03,0.234,0.0225,0,5,109,1706,84,68,67
335,1925,2260,0.14823,0.126,1.116093e-07,5.145089e-03,0.2382,0.0231,0,5,182,1705,84,68,67
336,1924,2260,0.148673,0.126,1.145009e-07,5.242241e-03,0.2434,0.0212,0,5,93,1704,84,68,67
337,1923,2260,0.149115,0.126,1.137093e-07,2.496324e-04,0.2405,3.6734,0,3,147,1703,84,68,67
338,1922,2260,0.149558,0.126,1.141510e-07,3.116429e-04,0.2473,3.659,0,1,3,1702,84,68,67
339,1921,2260,0.15,0.126,1.152948e-07,4.249009e-04,0.2475,3.6356,0,1,73,1701,84,68,67
340,1920,2260,0.150442,0.126,1.148914e-07,3.294842e-04,0.24,3.6458,0,1,117,1700,84,68,67
341,1919,2260,0.150885,0.126,1.153678e-07,5.924853e-03,0.248,0.0207,0,5,191,1699,84,68,67
342,1918,2260,0.151327,0.126,1.191010e-07,5.247461e-03,0.2346,0.0209,0,5,2,1698,84,68,67
343,1917,2260,0.15177,0.126,1.174337e-07,3.184940e-04,0.2406,3.6427,0,0,166,1697,84,68,67
344,1916,2260,0.152212,0.126,1.191142e-07,3.255347e-04,0.2349,3.6494,0,0,100,1696,84,68,67
345,1915,2260,0.152655,0.126,1.190327e-07,3.821015e-04,0.2375,3.6446,0,2,86,1695,84,68,67
346,1914,2260,0.153097,0.126,1.214497e-07,5.302144e-03,0.2383,0.0232,0,5,97,1694,84,68,67
347,1913,2260,0.15354,0.126,1.257177e-07,5.807765e-03,0.2329,0.0206,0,5,192,1693,84,68,67
348,1912,2260,0.153982,0.126,1.246839e-07,5.208493e-03,0.2279,0.0226,0,5,58,1692,84,68,67
349,1911,2260,0.154425,0.126,1.280773e-07,4.388347e-03,0.2314,0.0234,0,5,172,1691,84,68,67
350,1910,2260,0.154867,0.126,1.280201e-07,6.580983e-03,0.2381,0.0216,1,2,9,1691,83,68,67
351,1909,2260,0.15531,0.126,1.323319e-07,1.957989e-03,0.2439,0.0233,0,9,32,1690,83,68,67
352,1908,2260,0.155752,0.126,1.361850e-07,2.561971e-03,0.2381,0.0238,0,9,50,1689,83,68,67
353,1907,2260,0.156195,0.126,1.358245e-07,2.558329e-03,0.2478,0.0237,0,9,5,1688,83,68,67
354,1906,2260,0.156637,0.126,1.379036e-07,3.060961e-03,0.2311,0.022,0,9,166,1687,83,68,67
355,1905,2260,0.15708,0.126,1.385308e-07,2.479152e-03,0.2271,0.023,0,9,18,1686,83,68,67
356,1904,2260,0.157522,0.126,1.399555e-07,3.176104e-03,0.2262,0.0211,0,9,149,1685,83,68,67
357,1903,2260,0.157965,0.126,1.431285e-07,2.836148e-03,0.2322,0.0211,0,9,165,1684,83,68,67
358,1902,2260,0.158407,0.126,1.437077e-07,1.233433e-03,0.2305,3.6689,2,9,6,1684,83,67,67
359,1901,2260,0.15885,0.126,1.462908e-07,1.367271e-03,0.2356,0.0207,0,4,93,1683,83,67,67
360,1900,2260,0.159292,0.126,1.505576e-07,1.089761e-03,0.2366,0.0207,0,4,12,1682,83,67,67
361,1899,2260,0.159735,0.126,1.493357e-07,1.466258e-04,0.2355,3.6499,2,8,5,1682,83,66,67
362,1898,2260,0.160177,0.126,1.500099e-07,1.405410e-04,0.235,3.6572,1,0,0,1682,82,66,67
363,1897,2260,0.160619,0.126,1.525652e-07,9.021264e-03,0.2307,0.0229,0,8,190,1681,82,66,67
364,1896,2260,0.161062,0.126,1.569433e-07,7.677893e-03,0.2288,0.0227,0,8,153,1680,82,66,67
365,1895,2260,0.161504,0.126,1.532654e-07,5.140691e-03,0.2398,0.0224,0,8,59,1679,82,66,67
366,1894,2260,0.161947,0.126,1.573443e-07,8.768993e-03,0.2314,0.0223,0,8,80,1678,82,66,67
367,1893,2260,0.162389,0.126,1.563189e-07,7.132901e-03,0.2342,0.0215,0,8,99,1677,82,66,67
368,1892,2260,0.162832,0.126,1.577763e-07,9.435638e-03,0.2366,0.0213,0,8,38,1676,82,66,67
369,1891,2260,0.163274,0.126,1.609962e-07,8.224149e-03,0.2515,0.0236,0,8,1,1675,82,66,67
370,1890,2260,0.163717,0.126,1.584615e-07,5.997878e-03,0.2517,0.0229,0,5,47,1674,82,66,67
371,1889,2260,0.164159,0.126,1.631155e-07,6.012847e-03,0.2374,0.0215,0,5,14,1673,82,66,67
372,1888,2260,0.164602,0.126,1.605301e-07,7.506313e-03,0.2299,0.0215,0,8,8,1672,82,66,67
373,1887,2260,0.165044,0.126,1.654842e-07,9.107783e-03,0.225,0.0217,0,8,174,1671,82,66,67
374,1886,2260,0.165487,0.126,1.637602e-07,9.443416e-03,0.2311,0.0228,0,8,72,1670,82,66,67
375,1885,2260,0.165929,0.126,1.678423e-07,9.372803e-03,0.2242,0.0234,0,8,53,1669,82,66,67
376,1884,2260,0.166372,0.126,1.629091e-07,3.158973e-03,0.2286,0.0233,1,2,5,1669,81,66,67
377,1883,2260,0.166814,0.126,1.679249e-07,1.843145e-03,0.2315,0.0222,1,4,5,1669,80,66,67
378,1882,2260,0.167257,0.126,1.706165e-07,3.267516e-03,0.2297,0.0216,0,9,137,1668,80,66,67
379,1881,2260,0.167699,0.126,1.761936e-07,2.231084e-03,0.2243,0.0226,0,9,68,1667,80,66,67
380,1880,2260,0.168142,0.126,1.746994e-07,8.031645e-04,0.2319,3.6616,0,2,67,1666,80,66,67
381,1879,2260,0.168584,0.126,1.765206e-07,4.955360e-04,0.2331,3.6493,0,2,91,1665,80,66,67
382,1878,2260,0.169027,0.126,1.763554e-07,4.402296e-04,0.2283,3.6452,0,7,58,1664,80,66,67
383,1877,2260,0.169469,0.126,1.791620e-07,3.859847e-04,0.2391,3.6383,0,0,81,1663,80,66,67
384,1876,2260,0.169912,0.126,1.810622e-07,7.431664e-03,0.2364,0.0212,0,8,189,1662,80,66,67
385,1875,2260,0.170354,0.126,1.871654e-07,1.098591e-02,0.2391,0.0221,0,8,57,1661,80,66,67
386,1874,2260,0.170796,0.126,1.827780e-07,7.960028e-03,0.2382,0.022,0,8,193,1660,80,66,67
387,1873,2260,0.171239,0.126,1.829733e-07,1.035951e-02,0.2255,0.0208,0,8,58,1659,80,66,67
388,1872,2260,0.171681,0.126,1.854261e-07,7.924776e-03,0.2314,0.0202,0,8,104,1658,80,66,67
389,1871,2260,0.172124,0.126,1.840808e-07,6.941240e-03,0.2346,0.0226,0,8,178,1657,80,66,67
390,1870,2260,0.172566,0.126,1.901813e-07,1.144503e-02,0.2361,0.0211,0,8,45,1656,80,66,67
391,1869,2260,0.173009,0.126,1.871791e-07,8.028749e-03,0.2453,0.0209,0,8,39,1655,80,66,67
392,1868,2260,0.173451,0.126,1.855478e-07,6.473394e-03,0.2335,0.0222,0,8,70,1654,80,66,67
393,1867,2260,0.173894,0.126,1.909752e-07,1.182390e-02,0.222,0.0229,0,8,68,1653,80,66,67
394,1866,2260,0.174336,0.126,1.911326e-07,1.165048e-02,0.2292,0.0233,0,8,135,1652,80,66,67
395,1865,2260,0.174779,0.126,1.910326e-07,1.054808e-02,0.229,0.0237,0,8,108,1651,80,66,67
396,1864,2260,0.175221,0.126,1.932558e-07,6.865681e-03,0.2291,0.0215,0,8,141,1650,80,66,67
397,1863,2260,0.175664,0.126,1.922523e-07,6.567664e-03,0.2327,0.0234,0,5,21,1649,80,66,67
398,1862,2260,0.176106,0.126,1.983707e-07,6.839126e-03,0.2293,0.0224,0,5,31,1648,80,66,67
399,1861,2260,0.176549,0.126,1.947747e-07,5.572625e-03,0.238,0.0227,0,5,183,1647,80,66,67
400,1860,2260,0.176991,0.126,1.994530e-07,5.770607e-03,0.2344,0.0228,0,5,169,1646,80,66,67
401,1859,2260,0.177434,0.126,1.986537e-07,7.637275e-03,0.2344,0.0217,0,5,176,1645,80,66,67
402,1858,2260,0.177876,0.126,2.036819e-07,7.006004e-03,0.2298,0.0234,0,5,43,1644,80,66,67
403,1857,2260,0.178319,0.126,2.000541e-07,6.662005e-03,0.2311,0.0231,0,5,26,1643,80,66,67
404,1856,2260,0.178761,0.126,2.058720e-07,7.099353e-03,0.2379,0.022,0,5,162,1642,80,66,67
405,1855,2260,0.179204,0.126,2.024503e-07,7.793423e-03,0.2357,0.0201,0,5,122,1641,80,66,67
406,1854,2260,0.179646,0.126,2.079534e-07,5.790050e-03,0.2362,0.0216,0,5,175,1640,80,66,67
407,1853,2260,0.180088,0.126,2.040845e-07,4.740474e-03,0.2331,0.021,0,5,119,1639,80,66,67
408,1852,2260,0.180531,0.126,2.100707e-07,7.803962e-03,0.2256,0.0213,0,5,66,1638,80,66,67
409,1851,2260,0.180973,0.126,2.086959e-07,5.706753e-03,0.2331,0.0226,0,5,144,1637,80,66,67
410,1850,2260,0.181416,0.126,2.108352e-07,6.066604e-03,0.2301,0.0237,0,5,117,1636,80,66,67
411,1849,2260,0.181858,0.126,2.138026e-07,7.189213e-03,0.2275,0.0227,0,5,146,1635,80,66,67
412,1848,2260,0.182301,0.126,2.144133e-07,8.094133e-03,0.2283,0.0233,0,5,148,1634,80,66,67
413,1847,2260,0.182743,0.126,2.152870e-07,6.919061e-03,0.2359,0.024,0,5,190,1633,80,66,67
414,1846,2260,0.183186,0.126,2.155832e-07,7.979778e-03,0.2233,0.0225,0,5,120,1632,80,66,67
415,1845,2260,0.183628,0.126,2.181316e-07,5.416413e-03,0.2241,0.0231,0,5,84,1631,80,66,67
416,1844,2260,0.184071,0.126,2.176416e-07,5.950574e-03,0.2232,0.0229,0,5,104,1630,80,66,67
417,1843,2260,0.184513,0.126,2.238472e-07,6.624615e-03,0.2203,0.0452,0,5,62,1629,80,66,67
418,1842,2260,0.184956,0.126,2.226620e-07,6.993306e-03,0.2251,0.0221,0,5,95,1628,80,66,67
419,1841,2260,0.185398,0.126,2.276044e-07,6.554678e-03,0.2282,0.021,0,5,74,1627,80,66,67
420,1840,2260,0.185841,0.126,2.280972e-07,7.480235e-03,0.228,0.0238,0,5,91,1626,80,66,67
421,1839,2260,0.186283,0.126,2.339026e-07,8.018232e-03,0.2231,0.0242,0,5,151,1625,80,66,67
422,1838,2260,0.186726,0.126,2.321744e-07,6.791123e-03,0.2224,0.0204,0,5,23,1624,80,66,67
423,1837,2260,0.187168,0.126,2.354301e-07,7.754653e-03,0.2254,0.0212,0,5,96,1623,80,66,67
424,1836,2260,0.187611,0.126,2.387918e-07,7.654031e-03,0.23,0.0216,0,5,3,1622,80,66,67
425,1835,2260,0.188053,0.126,2.423568e-07,6.341131e-03,0.2293,0.0241,0,5,184,1621,80,66,67
426,1834,2260,0.188496,0.126,2.472345e-07,7.258765e-03,0.2261,0.0217,0,5,163,1620,80,66,67
427,1833,2260,0.188938,0.126,2.535262e-07,7.547248e-03,0.2213,0.0221,0,5,8,1619,80,66,67
428,1832,2260,0.189381,0.126,2.549021e-07,9.450430e-03,0.2307,0.0229,0,5,126,1618,80,66,67
429,1831,2260,0.189823,0.126,2.615570e-07,9.552945e-03,0.2286,0.0238,0,5,22,1617,80,66,67
430,1830,2260,0.190265,0.126,2.594471e-07,9.488342e-03,0.2252,0.023,0,5,164,1616,80,66,67
431,1829,2260,0.190708,0.126,2.633667e-07,7.941314e-03,0.2339,0.0215,0,5,133,1615,80,66,67
432,1828,2260,0.19115,0.126,2.611837e-07,6.302058e-04,0.2383,3.6419,0,0,58,1614,80,66,67
433,1827,2260,0.191593,0.126,2.621020e-07,4.926596e-04,0.2331,3.653,0,0,54,1613,80,66,67
434,1826,2260,0.192035,0.126,2.636058e-07,5.600018e-04,0.2382,3.6473,0,2,42,1612,80,66,67
435,1825,2260,0.192478,0.126,2.674293e-07,8.612068e-04,0.2422,3.6455,0,2,82,1611,80,66,67
436,1824,2260,0.19292,0.126,2.680112e-07,6.851413e-04,0.2351,3.6473,0,2,7,1610,80,66,67
437,1823,2260,0.193363,0.126,2.704206e-07,1.374397e-03,0.2405,0.0203,0,4,103,1609,80,66,67
438,1822,2260,0.193805,0.126,2.773824e-07,1.517097e-03,0.2401,0.0238,0,4,143,1608,80,66,67
439,1821,2260,0.194248,0.126,2.736533e-07,1.329290e-03,0.2374,0.0206,0,4,122,1607,80,66,67
440,1820,2260,0.19469,0.126,2.798644e-07,1.701309e-03,0.2347,0.0231,0,4,133,1606,80,66,67
441,1819,2260,0.195133,0.126,2.787433e-07,1.525608e-03,0.2376,0.0218,0,4,20,1605,80,66,67
442,1818,2260,0.195575,0.126,2.824785e-07,2.092408e-03,0.2466,0.0215,0,4,18,1604,80,66,67
443,1817,2260,0.196018,0.126,2.858135e-07,1.866148e-03,0.2306,0.024,0,4,127,1603,80,66,67
444,1816,2260,0.19646,0.126,2.877772e-07,1.983616e-03,0.2292,0.0217,0,4,119,1602,80,66,67
445,1815,2260,0.196903,0.126,2.941961e-07,2.087135e-03,0.2427,0.0234,0,4,7,1601,80,66,67
446,1814,2260,0.197345,0.126,2.965425e-07,2.261305e-03,0.2343,0.0213,0,4,107,1600,80,66,67
447,1813,2260,0.197788,0.126,3.013069e-07,2.126838e-03,0.2196,0.0233,0,4,40,1599,80,66,67
448,1812,2260,0.19823,0.126,3.024070e-07,7.674834e-03,0.2227,0.0214,0,8,139,1598,80,66,67
449,1811,2260,0.198673,0.126,3.100878e-07,1.745505e-02,0.2276,0.0219,0,8,187,1597,80,66,67
450,1810,2260,0.199115,0.126,3.082901e-07,9.261201e-03,0.2211,0.0217,0,8,177,1596,80,66,67
451,1809,2260,0.199558,0.126,3.043616e-07,9.412594e-03,0.2155,0.0213,0,8,7,1595,80,66,67
452,1808,2260,0.2,0.126,3.109369e-07,1.090831e-02,0.2221,0.0251,0,8,146,1594,80,66,67
453,1807,2260,0.200442,0.126,3.076532e-07,8.673386e-03,0.2318,0.0211,0,8,159,1593,80,66,67
454,1806,2260,0.200885,0.126,3.103571e-07,8.519665e-03,0.2226,0.0225,0,8,24,1592,80,66,67
455,1805,2260,0.201327,0.126,3.124726e-07,1.379029e-02,0.2262,0.0204,0,8,163,1591,80,66,67
456,1804,2260,0.20177,0.126,3.142565e-07,7.855713e-03,0.2214,0.0206,0,8,0,1590,80,66,67
457,1803,2260,0.202212,0.126,3.157739e-07,9.812770e-03,0.2253,0.0207,0,8,86,1589,80,66,67
458,1802,2260,0.202655,0.126,3.212446e-07,1.106288e-02,0.2268,0.0218,0,8,60,1588,80,66,67
459,1801,2260,0.203097,0.126,3.230867e-07,9.167562e-03,0.2348,0.0225,0,8,65,1587,80,66,67
460,1800,2260,0.20354,0.126,3.228453e-07,6.563559e-03,0.23,0.0208,1,3,8,1587,79,66,67
461,1799,2260,0.203982,0.126,3.299899e-07,1.001067e-02,0.2337,0.0233,0,8,116,1586,79,66,67
462,1798,2260,0.204425,0.126,3.355417e-07,1.331791e-02,0.2297,0.0238,0,8,158,1585,79,66,67
463,1797,2260,0.204867,0.126,3.347523e-07,1.499670e-02,0.2244,0.023,0,8,122,1584,79,66,67
464,1796,2260,0.20531,0.126,3.362867e-07,1.227410e-02,0.2259,0.0209,0,8,42,1583,79,66,67
465,1795,2260,0.205752,0.126,3.303190e-07,2.529373e-03,0.2246,0.0219,0,9,194,1582,79,66,67
466,1794,2260,0.206195,0.126,3.381807e-07,4.117295e-03,0.2296,0.0214,0,9,78,1581,79,66,67
467,1793,2260,0.206637,0.126,3.369112e-07,2.531213e-03,0.2275,0.0213,0,9,73,1580,79,66,67
468,1792,2260,0.20708,0.126,3.398477e-07,3.228465e-03,0.2252,0.0223,0,9,92,1579,79,66,67
469,1791,2260,0.207522,0.126,3.444290e-07,2.719070e-03,0.2267,0.0223,0,9,135,1578,79,66,67
470,1790,2260,0.207965,0.126,3.438755e-07,2.347933e-03,0.2278,0.0214,0,4,22,1577,79,66,67
471,1789,2260,0.208407,0.126,3.520943e-07,1.740429e-03,0.2202,0.0216,0,4,50,1576,79,66,67
472,1788,2260,0.20885,0.126,3.490148e-07,4.373664e-04,0.2311,3.6546,0,7,77,1575,79,66,67
473,1787,2260,0.209292,0.126,3.532383e-07,7.790082e-04,0.2305,3.6528,0,7,175,1574,79,66,67
474,1786,2260,0.209735,0.126,3.544712e-07,5.207527e-04,0.2334,3.6566,0,7,79,1573,79,66,67
475,1785,2260,0.210177,0.126,3.559463e-07,7.099049e-03,0.2247,0.0213,0,5,114,1572,79,66,67
476,1784,2260,0.210619,0.126,3.646744e-07,7.625026e-03,0.2321,0.0198,0,5,149,1571,79,66,67
477,1783,2260,0.211062,0.126,3.655705e-07,7.793844e-03,0.2204,0.0214,0,5,112,1570,79,66,67
478,1782,2260,0.211504,0.126,3.717466e-07,9.042665e-03,0.2207,0.0224,0,5,35,1569,79,66,67
479,1781,2260,0.211947,0.126,3.742742e-07,1.059584e-02,0.2201,0.022,0,5,123,1568,79,66,67
480,1780,2260,0.212389,0.126,3.779380e-07,8.606182e-03,0.231,0.0228,0,5,6,1567,79,66,67
481,1779,2260,0.212832,0.126,3.792602e-07,8.533042e-03,0.2351,0.0221,0,5,110,1566,79,66,67
482,1778,2260,0.213274,0.126,3.856126e-07,9.932450e-03,0.2357,0.0219,0,5,142,1565,79,66,67
483,1777,2260,0.213717,0.126,3.856676e-07,1.077824e-02,0.2352,0.0228,0,5,81,1564,79,66,67
484,1776,2260,0.214159,0.126,3.880303e-07,9.236041e-03,0.2239,0.0213,0,5,156,1563,79,66,67
485,1775,2260,0.214602,0.126,3.886933e-07,9.059247e-03,0.2255,0.0212,0,5,4,1562,79,66,67
486,1774,2260,0.215044,0.126,3.918985e-07,7.318705e-03,0.2325,0.0214,0,5,193,1561,79,66,67
487,1773,2260,0.215487,0.126,3.939512e-07,9.044683e-03,0.2229,0.0241,0,5,101,1560,79,66,67
488,1772,2260,0.215929,0.126,4.023170e-07,1.062332e-02,0.2273,0.0212,0,5,158,1559,79,66,67
489,1771,2260,0.216372,0.126,3.995380e-07,1.078754e-02,0.2306,0.0223,0,5,129,1558,79,66,67
490,1770,2260,0.216814,0.126,4.022924e-07,1.067497e-02,0.223,0.0212,0,5,54,1557,79,66,67
491,1769,2260,0.217257,0.126,4.000775e-07,9.705476e-03,0.2191,0.0229,0,5,36,1556,79,66,67
492,1768,2260,0.217699,0.126,4.013815e-07,8.182621e-03,0.2278,0.021,0,5,137,1555,79,66,67
493,1767,2260,0.218142,0.126,4.045971e-07,1.041396e-02,0.225,0.0244,0,5,71,1554,79,66,67
494,1766,2260,0.218584,0.126,4.101020e-07,1.039339e-02,0.2299,0.0205,0,5,76,1553,79,66,67
495,1765,2260,0.219027,0.126,4.115571e-07,9.892997e-03,0.2256,0.0216,0,5,83,1552,79,66,67
496,1764,2260,0.219469,0.126,4.139844e-07,1.067919e-02,0.224,0.0219,0,5,141,1551,79,66,67
497,1763,2260,0.219912,0.126,4.160152e-07,1.280976e-02,0.2242,0.0216,0,5,30,1550,79,66,67
498,1762,2260,0.220354,0.126,4.170404e-07,1.005918e-02,0.2298,0.0209,0,5,143,1549,79,66,67
499,1761,2260,0.220796,0.126,4.184096e-07,1.078954e-02,0.2262,0.0214,0,5,140,1548,79,66,67
