step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
106,2054,2160,0.049074,0.917,8.036401e+00,1.064862e-03,0.7051,3.7355,0,8,47,1856,98,99
107,2053,2160,0.049537,0.917,8.762093e+00,1.066304e-03,0.6492,3.6539,0,2,99,1855,98,99
108,2052,2160,0.05,0.917,9.568617e+00,1.079311e-03,0.7018,3.7338,0,8,181,1854,98,99
109,2051,2160,0.050463,0.917,1.020673e+01,1.068354e-03,0.6425,3.6577,0,9,25,1853,98,99
110,2050,2160,0.050926,0.917,1.005518e+01,1.115380e-03,0.6834,3.6783,0,2,182,1852,98,99
111,2049,2160,0.051389,0.917,1.101610e+01,1.137270e-03,0.6464,3.6275,0,0,151,1851,98,99
112,2048,2160,0.051852,0.917,1.074111e+01,1.157134e-03,0.6507,3.7057,0,4,180,1850,98,99
113,2047,2160,0.052315,0.917,1.120798e+01,1.057356e-03,0.6723,3.6299,0,5,180,1849,98,99
114,2046,2160,0.052778,0.917,1.258490e+01,1.227774e-03,0.636,3.7389,0,7,16,1848,98,99
115,2045,2160,0.053241,0.917,1.381925e+01,1.225266e-03,0.6756,3.6407,0,1,62,1847,98,99
116,2044,2160,0.053704,0.917,1.335327e+01,1.251299e-03,0.6275,3.6993,0,3,180,1846,98,99
117,2043,2160,0.054167,0.917,1.346503e+01,1.296494e-03,0.6669,3.6525,2,7,4,1846,98,98
118,2042,2160,0.05463,0.918,1.306477e+01,1.257293e-03,0.7497,3.6374,0,2,111,1845,98,98
119,2041,2160,0.055093,0.918,1.418959e+01,1.286515e-03,0.6343,3.716,0,8,108,1844,98,98
120,2040,2160,0.055556,0.918,1.487230e+01,1.286285e-03,0.6702,3.6417,0,7,183,1843,98,98
121,2039,2160,0.056019,0.918,1.631988e+01,1.292811e-03,0.6332,3.6998,0,6,137,1842,98,98
122,2038,2160,0.056481,0.918,1.486577e+01,1.328164e-03,0.6541,3.6533,0,0,7,1841,98,98
123,2037,2160,0.056944,0.918,1.500785e+01,1.330084e-03,0.6062,3.7276,0,4,194,1840,98,98
124,2036,2160,0.057407,0.918,1.555967e+01,1.346339e-03,0.6746,3.6747,0,0,32,1839,98,98
125,2035,2160,0.05787,0.918,1.531609e+01,1.345546e-03,0.6297,3.7068,0,7,115,1838,98,98
126,2034,2160,0.058333,0.918,1.761925e+01,1.358982e-03,0.6216,3.6706,0,8,111,1837,98,98
127,2033,2160,0.058796,0.918,1.799864e+01,1.353753e-03,0.6594,3.7716,0,4,15,1836,98,98
128,2032,2160,0.059259,0.918,1.843307e+01,1.382269e-03,0.6632,3.6686,0,0,19,1835,98,98
