step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ
256,1804,2060,0.124272,0.815,1.128331e+02,3.653670e-02,0.2559,3.0084,0,2,163,1712,91
257,1803,2060,0.124757,0.817,1.377349e+02,2.544820e-02,0.256,3.0006,0,2,120,1711,91
258,1802,2060,0.125243,0.818,1.077345e+02,2.813150e-02,0.2587,2.9936,0,2,160,1710,91
259,1801,2060,0.125728,0.812,1.219609e+02,2.387436e-02,0.2558,3.0052,0,2,93,1709,91
260,1800,2060,0.126214,0.814,1.230738e+02,2.353887e-02,0.2519,2.9993,0,2,51,1708,91
261,1799,2060,0.126699,0.81,1.264861e+02,6.395441e-02,0.2499,3.0067,0,2,91,1707,91
262,1798,2060,0.127184,0.813,1.413147e+02,3.127222e-02,0.259,3.0107,0,2,108,1706,91
263,1797,2060,0.12767,0.813,1.380812e+02,2.938512e-02,0.2525,3.0134,0,2,174,1705,91
264,1796,2060,0.128155,0.814,1.373975e+02,2.536314e-02,0.2569,3.009,0,2,47,1704,91
265,1795,2060,0.128641,0.809,1.435512e+02,3.549331e-02,0.2588,2.9983,0,2,145,1703,91
266,1794,2060,0.129126,0.813,1.351319e+02,4.143110e-02,0.2678,3.0082,0,2,116,1702,91
267,1793,2060,0.129612,0.811,1.406432e+02,3.060905e-02,0.2513,3.0094,0,2,124,1701,91
268,1792,2060,0.130097,0.811,1.326780e+02,4.455659e-02,0.2568,3.0033,0,2,23,1700,91
269,1791,2060,0.130583,0.811,1.356946e+02,3.731508e-02,0.2617,3.0015,0,2,75,1699,91
270,1790,2060,0.131068,0.806,1.400623e+02,2.600995e-02,0.2566,3.0003,0,2,146,1698,91
271,1789,2060,0.131553,0.811,1.357261e+02,2.940269e-02,0.2577,2.9935,0,2,102,1697,91
272,1788,2060,0.132039,0.811,1.492610e+02,4.216726e-02,0.2485,2.9929,0,2,119,1696,91
273,1787,2060,0.132524,0.796,1.495862e+02,3.551260e-02,0.2515,3.002,0,2,52,1695,91
274,1786,2060,0.13301,0.795,1.416612e+02,4.436479e-02,0.2552,3.0128,0,2,118,1694,91
275,1785,2060,0.133495,0.781,1.481308e+02,4.199254e-02,0.2481,3.0019,0,2,138,1693,91
276,1784,2060,0.133981,0.783,1.351200e+02,3.614865e-02,0.2546,2.997,0,2,105,1692,91
277,1783,2060,0.134466,0.756,1.508573e+02,4.312838e-02,0.2569,3.0039,0,2,21,1691,91
278,1782,2060,0.134951,0.755,1.341197e+02,3.319882e-02,0.2471,2.9971,0,2,129,1690,91
279,1781,2060,0.135437,0.756,1.533179e+02,1.102292e-03,0.2598,2.9811,0,4,0,1689,91
280,1780,2060,0.135922,0.756,1.557837e+02,1.602904e-03,0.2503,3.0045,0,1,167,1688,91
281,1779,2060,0.136408,0.755,1.612062e+02,1.396011e-03,0.2461,3.0094,0,8,170,1687,91
282,1778,2060,0.136893,0.755,1.660983e+02,1.176917e-03,0.2576,3.0108,0,6,98,1686,91
283,1777,2060,0.137379,0.755,1.697019e+02,1.303393e-03,0.2523,3.0065,0,3,44,1685,91
284,1776,2060,0.137864,0.755,1.725476e+02,1.305933e-03,0.2526,2.9949,0,5,121,1684,91
285,1775,2060,0.13835,0.754,1.767374e+02,1.685166e-03,0.2454,3.0073,0,1,30,1683,91
286,1774,2060,0.138835,0.754,1.827649e+02,1.326672e-03,0.2489,3.008,0,9,113,1682,91
287,1773,2060,0.13932,0.754,1.873177e+02,1.486118e-03,0.257,3.0116,0,8,166,1681,91
288,1772,2060,0.139806,0.754,1.929820e+02,1.376475e-03,0.2527,2.9956,0,0,149,1680,91
289,1771,2060,0.140291,0.755,1.963764e+02,1.366281e-03,0.2516,2.9972,0,5,3,1679,91
290,1770,2060,0.140777,0.754,2.011882e+02,1.729771e-03,0.2533,3.0067,0,1,17,1678,91
291,1769,2060,0.141262,0.754,2.074788e+02,1.250136e-03,0.2573,2.9905,0,6,137,1677,91
292,1768,2060,0.141748,0.753,2.114606e+02,1.250601e-03,0.2545,3.0011,0,6,117,1676,91
293,1767,2060,0.142233,0.753,2.150511e+02,1.420712e-03,0.2521,3.0015,0,5,40,1675,91
294,1766,2060,0.142718,0.753,2.199088e+02,1.245436e-03,0.2543,3.0035,0,4,14,1674,91
295,1765,2060,0.143204,0.754,2.226361e+02,1.760731e-03,0.2526,2.9971,0,1,39,1673,91
296,1764,2060,0.143689,0.753,2.286619e+02,1.551575e-03,0.2451,3.0164,0,8,57,1672,91
297,1763,2060,0.144175,0.754,2.350607e+02,1.438574e-03,0.259,3.0102,0,0,194,1671,91
298,1762,2060,0.14466,0.753,2.389091e+02,1.462054e-03,0.2565,2.9991,0,0,115,1670,91
299,1761,2060,0.145146,0.755,2.424089e+02,1.822045e-03,0.2476,2.9964,0,1,157,1669,91
300,1760,2060,0.145631,0.754,2.489221e+02,1.471533e-03,0.2549,2.9873,0,0,139,1668,91
301,1759,2060,0.146117,0.752,2.527902e+02,1.474137e-03,0.2505,2.991,0,0,98,1667,91
302,1758,2060,0.146602,0.752,2.554653e+02,6.485925e-04,0.2517,2.9815,0,7,98,1666,91
303,1757,2060,0.147087,0.751,2.542993e+02,1.477656e-03,0.2515,2.9958,0,0,99,1665,91
304,1756,2060,0.147573,0.751,2.581452e+02,1.454233e-03,0.2518,2.9961,0,9,85,1664,91
305,1755,2060,0.148058,0.752,2.632437e+02,1.516825e-03,0.2478,3.0009,0,5,13,1663,91
306,1754,2060,0.148544,0.751,2.695484e+02,1.354673e-03,0.2561,3.0023,0,6,123,1662,91
307,1753,2060,0.149029,0.753,2.740791e+02,1.508410e-03,0.2484,2.9982,0,5,16,1661,91
308,1752,2060,0.149515,0.752,2.800862e+02,1.548090e-03,0.2477,2.9987,0,5,96,1660,91
309,1751,2060,0.15,0.752,2.870855e+02,1.514710e-03,0.2456,2.9939,0,9,86,1659,91
310,1750,2060,0.150485,0.753,2.925968e+02,9.574835e-04,0.2437,2.9989,0,7,4,1658,91
311,1749,2060,0.150971,0.753,2.963207e+02,1.571150e-03,0.247,3.0029,0,0,0,1657,91
312,1748,2060,0.151456,0.753,3.000657e+02,1.379064e-03,0.249,2.9917,0,4,55,1656,91
313,1747,2060,0.151942,0.752,3.033586e+02,1.961273e-03,0.2512,2.9953,0,1,112,1655,91
314,1746,2060,0.152427,0.751,3.115832e+02,9.707736e-04,0.2582,2.9977,0,7,113,1654,91
315,1745,2060,0.152913,0.753,3.162239e+02,1.605801e-03,0.2421,2.9991,0,0,2,1653,91
316,1744,2060,0.153398,0.753,3.207410e+02,1.551130e-03,0.2508,2.996,0,3,186,1652,91
317,1743,2060,0.153883,0.754,3.253141e+02,1.636057e-03,0.2501,2.9923,0,5,190,1651,91
318,1742,2060,0.154369,0.754,3.324980e+02,1.462108e-03,0.2551,3.0044,0,6,155,1650,91
319,1741,2060,0.154854,0.754,3.380758e+02,1.552118e-03,0.2488,3.0068,0,3,0,1649,91
320,1740,2060,0.15534,0.753,3.419903e+02,1.021996e-03,0.2437,3.0014,0,7,11,1648,91
321,1739,2060,0.155825,0.753,3.456259e+02,2.023883e-03,0.2414,3.0006,0,1,95,1647,91
322,1738,2060,0.156311,0.752,3.526447e+02,1.554360e-03,0.2385,3.0016,0,3,50,1646,91
323,1737,2060,0.156796,0.753,3.570796e+02,1.475846e-03,0.2427,3.0126,0,6,28,1645,91
324,1736,2060,0.157282,0.751,3.634715e+02,1.706654e-03,0.2402,3.0017,0,0,16,1644,91
325,1735,2060,0.157767,0.753,3.687240e+02,3.449857e-02,0.2462,3.0016,0,2,79,1643,91
326,1734,2060,0.158252,0.738,4.155682e+02,6.337935e-02,0.2586,3.0088,0,2,68,1642,91
327,1733,2060,0.158738,0.736,3.846081e+02,5.229859e-02,0.2389,3.0009,0,2,64,1641,91
328,1732,2060,0.159223,0.704,4.216380e+02,8.515476e-02,0.2473,2.97,0,2,66,1640,91
329,1731,2060,0.159709,0.709,3.674616e+02,4.055735e-02,0.2432,2.9922,0,2,114,1639,91
330,1730,2060,0.160194,0.709,3.663412e+02,1.507051e-03,0.2456,2.9928,0,6,40,1638,91
331,1729,2060,0.16068,0.71,3.736993e+02,2.093451e-03,0.2483,2.9846,0,1,70,1637,91
332,1728,2060,0.161165,0.71,3.837523e+02,1.681019e-03,0.2473,2.9949,0,5,185,1636,91
333,1727,2060,0.16165,0.71,3.931210e+02,3.710866e-02,0.2501,2.9954,0,2,58,1635,91
334,1726,2060,0.162136,0.709,4.439786e+02,8.081103e-02,0.2497,2.9861,0,2,115,1634,91
335,1725,2060,0.162621,0.71,4.117001e+02,4.392037e-02,0.2412,2.9959,0,2,78,1633,91
336,1724,2060,0.163107,0.679,4.415618e+02,8.176864e-02,0.2461,2.9963,0,2,81,1632,91
337,1723,2060,0.163592,0.68,4.071425e+02,4.439430e-02,0.2408,3.0099,0,2,106,1631,91
338,1722,2060,0.164078,0.644,4.349183e+02,3.271095e-02,0.252,3.0081,0,2,22,1630,91
339,1721,2060,0.164563,0.645,4.039062e+02,4.221158e-02,0.2459,3.0012,0,2,80,1629,91
340,1720,2060,0.165049,0.643,3.894217e+02,5.369898e-02,0.239,2.9888,0,2,77,1628,91
341,1719,2060,0.165534,0.553,4.379763e+02,4.147270e-02,0.2421,2.9994,0,2,54,1627,91
342,1718,2060,0.166019,0.553,4.373981e+02,5.952179e-02,0.2487,3.0029,0,2,67,1626,91
343,1717,2060,0.166505,0.553,4.369119e+02,5.663987e-02,0.2402,3.0019,0,2,101,1625,91
344,1716,2060,0.16699,0.553,4.364767e+02,7.587671e-02,0.2442,3.0026,0,2,128,1624,91
345,1715,2060,0.167476,0.554,4.360789e+02,4.534104e-02,0.2474,2.9988,0,2,142,1623,91
346,1714,2060,0.167961,0.553,4.357131e+02,2.196035e-01,0.2403,2.9898,1,5,2,1623,90
347,1713,2060,0.168447,0.553,4.353723e+02,2.108568e-03,0.2441,3.0035,0,1,102,1622,90
348,1712,2060,0.168932,0.554,4.474264e+02,2.162532e-03,0.2488,2.9957,0,1,159,1621,90
349,1711,2060,0.169417,0.553,4.597925e+02,1.883144e-03,0.2484,2.9974,0,8,167,1620,90
350,1710,2060,0.169903,0.555,4.709862e+02,1.879238e-03,0.2407,2.9947,0,8,14,1619,90
351,1709,2060,0.170388,0.553,4.818153e+02,1.874479e-03,0.2429,2.9944,0,8,3,1618,90
352,1708,2060,0.170874,0.554,4.923756e+02,2.195118e-03,0.2386,2.9866,0,1,74,1617,90
353,1707,2060,0.171359,0.552,5.027230e+02,1.919259e-03,0.2433,2.9841,0,8,29,1616,90
354,1706,2060,0.171845,0.554,5.129755e+02,2.192547e-03,0.2435,2.9942,0,1,174,1615,90
355,1705,2060,0.17233,0.553,5.237998e+02,1.761208e-03,0.2472,2.9955,0,9,146,1614,90
356,1704,2060,0.172816,0.554,5.318699e+02,2.225037e-03,0.2515,3.0037,0,1,136,1613,90
357,1703,2060,0.173301,0.553,5.424170e+02,1.604765e-03,0.2484,2.9958,0,4,29,1612,90
358,1702,2060,0.173786,0.553,5.464625e+02,1.809274e-03,0.2486,2.9964,0,0,103,1611,90
359,1701,2060,0.174272,0.555,5.519375e+02,1.606800e-03,0.249,2.9998,0,4,2,1610,90
360,1700,2060,0.174757,0.555,5.570480e+02,1.909413e-03,0.259,3.0036,0,0,30,1609,90
361,1699,2060,0.175243,0.555,5.636275e+02,1.864007e-03,0.2512,2.9963,0,0,25,1608,90
362,1698,2060,0.175728,0.555,5.720507e+02,1.866183e-03,0.2438,2.9961,0,9,194,1607,90
363,1697,2060,0.176214,0.555,5.807769e+02,2.345639e-03,0.2406,3.0048,0,1,94,1606,90
364,1696,2060,0.176699,0.555,5.911386e+02,2.377805e-03,0.2398,3.002,0,1,139,1605,90
365,1695,2060,0.177184,0.555,6.032236e+02,1.684956e-03,0.24,3.0027,0,4,8,1604,90
366,1694,2060,0.17767,0.555,6.107588e+02,1.931448e-03,0.2401,2.9919,0,0,108,1603,90
367,1693,2060,0.178155,0.555,6.175919e+02,1.745428e-03,0.2371,3.0027,0,6,152,1602,90
368,1692,2060,0.178641,0.555,6.248874e+02,2.415898e-03,0.242,2.995,0,1,78,1601,90
369,1691,2060,0.179126,0.555,6.369010e+02,1.999680e-03,0.2407,3.0043,0,5,29,1600,90
370,1690,2060,0.179612,0.555,6.489755e+02,2.002441e-03,0.2418,3.0037,0,0,128,1599,90
371,1689,2060,0.180097,0.555,6.564100e+02,1.822216e-03,0.2403,3.0064,0,6,61,1598,90
372,1688,2060,0.180583,0.555,6.643117e+02,1.944303e-03,0.2488,3.0088,0,3,51,1597,90
373,1687,2060,0.181068,0.555,6.713757e+02,2.040658e-03,0.2428,3.0032,0,0,94,1596,90
374,1686,2060,0.181553,0.555,6.773815e+02,2.620049e-03,0.238,2.9868,0,1,45,1595,90
375,1685,2060,0.182039,0.555,6.911052e+02,2.109310e-03,0.2408,3.0076,0,0,8,1594,90
376,1684,2060,0.182524,0.555,6.982652e+02,1.864782e-03,0.2405,3.0024,0,6,7,1593,90
377,1683,2060,0.18301,0.555,7.057599e+02,2.245511e-03,0.2505,3.0097,0,8,0,1592,90
378,1682,2060,0.183495,0.555,7.179272e+02,1.991283e-03,0.2397,3.0064,0,3,89,1591,90
379,1681,2060,0.183981,0.554,7.250906e+02,2.063195e-03,0.2467,3.0054,0,3,127,1590,90
380,1680,2060,0.184466,0.556,7.333172e+02,1.062360e-03,0.2528,2.9951,1,0,4,1590,89
381,1679,2060,0.184951,0.556,7.312031e+02,1.895505e-03,0.2509,2.9752,0,6,26,1589,89
382,1678,2060,0.185437,0.555,7.405479e+02,2.044051e-03,0.2448,2.9942,0,3,182,1588,89
383,1677,2060,0.185922,0.554,7.492947e+02,2.320680e-03,0.2351,3.0014,0,8,140,1587,89
384,1676,2060,0.186408,0.555,7.635418e+02,1.897160e-03,0.2414,2.9918,0,4,11,1586,89
385,1675,2060,0.186893,0.555,7.726558e+02,2.762432e-03,0.2446,3.0036,0,1,177,1585,89
386,1674,2060,0.187379,0.555,7.860143e+02,2.390209e-03,0.2301,2.9897,0,8,16,1584,89
387,1673,2060,0.187864,0.555,8.020096e+02,2.364674e-03,0.2507,2.9881,0,8,41,1583,89
388,1672,2060,0.18835,0.555,8.183021e+02,2.139811e-03,0.2437,2.9954,0,3,193,1582,89
389,1671,2060,0.188835,0.556,8.292103e+02,1.982801e-03,0.2327,2.992,0,4,126,1581,89
390,1670,2060,0.18932,0.556,8.375326e+02,2.820404e-03,0.2362,2.9929,0,1,43,1580,89
391,1669,2060,0.189806,0.556,8.533413e+02,2.212786e-03,0.2395,2.9843,0,3,171,1579,89
392,1668,2060,0.190291,0.556,8.633038e+02,2.517133e-03,0.2436,3.0064,0,8,109,1578,89
393,1667,2060,0.190777,0.556,8.804550e+02,2.500822e-03,0.2394,3.0006,0,8,141,1577,89
394,1666,2060,0.191262,0.556,8.975287e+02,2.299239e-03,0.2361,3.0102,0,5,94,1576,89
395,1665,2060,0.191748,0.556,9.131846e+02,2.537207e-03,0.2376,3.0024,0,8,10,1575,89
396,1664,2060,0.192233,0.556,9.297095e+02,2.158285e-03,0.2383,3.0023,0,6,47,1574,89
397,1663,2060,0.192718,0.556,9.413580e+02,2.194150e-03,0.2417,3.0068,0,6,71,1573,89
398,1662,2060,0.193204,0.556,9.530327e+02,2.135466e-03,0.2402,3.0031,0,6,6,1572,89
399,1661,2060,0.193689,0.556,9.651134e+02,2.325932e-03,0.2408,3.0088,0,3,167,1571,89
400,1660,2060,0.194175,0.556,9.747528e+02,2.414521e-03,0.2471,3.0022,0,5,10,1570,89
401,1659,2060,0.19466,0.556,9.871888e+02,2.649209e-03,0.2415,3.0039,0,8,42,1569,89
402,1658,2060,0.195146,0.556,1.008034e+03,1.470094e-03,0.2355,3.0,0,7,8,1568,89
403,1657,2060,0.195631,0.555,1.022921e+03,2.218024e-03,0.2395,3.0055,0,6,167,1567,89
404,1656,2060,0.196117,0.555,1.030247e+03,2.672647e-03,0.2356,3.0027,0,8,85,1566,89
405,1655,2060,0.196602,0.555,1.047086e+03,2.201815e-03,0.2344,3.0035,0,4,22,1565,89
406,1654,2060,0.197087,0.555,1.055356e+03,3.088889e-03,0.2426,3.0009,0,1,9,1564,89
407,1653,2060,0.197573,0.555,1.075091e+03,2.401676e-03,0.2364,2.9948,0,3,42,1563,89
408,1652,2060,0.198058,0.555,1.085183e+03,3.154601e-03,0.2391,3.0093,0,1,127,1562,89
409,1651,2060,0.198544,0.555,1.104884e+03,1.565502e-03,0.2334,3.0085,0,7,39,1561,89
410,1650,2060,0.199029,0.554,1.114252e+03,2.861932e-03,0.2315,2.9985,0,8,149,1560,89
411,1649,2060,0.199515,0.554,1.132719e+03,2.327530e-03,0.2278,3.0045,0,6,97,1559,89
412,1648,2060,0.2,0.554,1.148904e+03,2.355071e-03,0.229,2.9999,0,6,85,1558,89
413,1647,2060,0.200485,0.554,1.160499e+03,3.287971e-03,0.233,3.0015,0,1,108,1557,89
414,1646,2060,0.200971,0.554,1.182952e+03,2.819352e-03,0.2326,3.0027,0,8,70,1556,89
415,1645,2060,0.201456,0.554,1.204005e+03,2.332677e-03,0.2373,2.9939,0,4,129,1555,89
416,1644,2060,0.201942,0.553,1.214693e+03,2.612079e-03,0.2366,2.9989,0,9,112,1554,89
417,1643,2060,0.202427,0.553,1.232181e+03,2.657350e-03,0.2321,2.9887,0,9,33,1553,89
418,1642,2060,0.202913,0.553,1.251608e+03,2.694760e-03,0.2346,2.9854,0,0,168,1552,89
419,1641,2060,0.203398,0.553,1.267396e+03,2.441354e-03,0.2356,2.991,0,6,23,1551,89
420,1640,2060,0.203883,0.553,1.283512e+03,2.493430e-03,0.2308,2.9985,0,6,83,1550,89
421,1639,2060,0.204369,0.553,1.298281e+03,2.476717e-03,0.2437,3.0112,0,6,48,1549,89
422,1638,2060,0.204854,0.553,1.312172e+03,2.739147e-03,0.24,3.0044,0,5,43,1548,89
423,1637,2060,0.20534,0.553,1.331967e+03,2.797842e-03,0.2357,2.9916,0,9,47,1547,89
424,1636,2060,0.205825,0.554,1.350322e+03,2.541109e-03,0.2295,3.0067,0,6,160,1546,89
425,1635,2060,0.206311,0.555,1.368360e+03,2.542845e-03,0.2271,2.9888,0,4,119,1545,89
426,1634,2060,0.206796,0.554,1.378324e+03,2.827528e-03,0.2394,2.9978,0,9,14,1544,89
427,1633,2060,0.207282,0.555,1.396271e+03,2.604158e-03,0.2318,2.9862,0,6,14,1543,89
428,1632,2060,0.207767,0.554,1.407232e+03,2.559340e-03,0.2388,2.9909,0,6,168,1542,89
429,1631,2060,0.208252,0.554,1.422364e+03,3.528794e-03,0.2417,3.004,0,1,68,1541,89
430,1630,2060,0.208738,0.553,1.447669e+03,2.521690e-03,0.2351,3.0072,0,4,150,1540,89
431,1629,2060,0.209223,0.554,1.458367e+03,2.769574e-03,0.2445,3.0041,0,3,4,1539,89
432,1628,2060,0.209709,0.553,1.474028e+03,2.604906e-03,0.2347,2.9973,0,6,4,1538,89
433,1627,2060,0.210194,0.553,1.476650e+03,2.879543e-03,0.2324,2.9943,0,0,179,1537,89
434,1626,2060,0.21068,0.553,1.490862e+03,2.576400e-03,0.2318,2.9862,0,4,142,1536,89
435,1625,2060,0.211165,0.553,1.499630e+03,2.658404e-03,0.2253,2.9863,0,4,84,1535,89
436,1624,2060,0.21165,0.553,1.515390e+03,2.993425e-03,0.2255,2.9972,0,0,181,1534,89
437,1623,2060,0.212136,0.554,1.530392e+03,2.716494e-03,0.2297,2.9836,0,6,186,1533,89
438,1622,2060,0.212621,0.554,1.549114e+03,3.782182e-03,0.2278,3.0104,0,1,148,1532,89
439,1621,2060,0.213107,0.554,1.578512e+03,3.731027e-03,0.2291,2.9997,0,1,66,1531,89
440,1620,2060,0.213592,0.555,1.607471e+03,2.697026e-03,0.2293,2.9999,0,4,91,1530,89
441,1619,2060,0.214078,0.553,1.614776e+03,2.701105e-03,0.2398,3.0073,0,4,159,1529,89
442,1618,2060,0.214563,0.555,1.625496e+03,2.701994e-03,0.2304,2.9921,0,6,66,1528,89
443,1617,2060,0.215049,0.554,1.648776e+03,3.818674e-03,0.2327,2.9848,0,1,111,1527,89
444,1616,2060,0.215534,0.554,1.681104e+03,3.068604e-03,0.2435,2.9988,0,5,161,1526,89
445,1615,2060,0.216019,0.553,1.708636e+03,2.710531e-03,0.2393,2.9985,0,4,157,1525,89
446,1614,2060,0.216505,0.553,1.727587e+03,2.942947e-03,0.2274,3.0084,0,3,90,1524,89
447,1613,2060,0.21699,0.553,1.740178e+03,3.096581e-03,0.2302,2.9978,0,0,7,1523,89
448,1612,2060,0.217476,0.553,1.755194e+03,2.793798e-03,0.2332,2.9932,0,6,90,1522,89
449,1611,2060,0.217961,0.553,1.762723e+03,3.126205e-03,0.2256,3.0033,0,5,158,1521,89
450,1610,2060,0.218447,0.553,1.788819e+03,2.769376e-03,0.2311,3.0169,0,6,108,1520,89
451,1609,2060,0.218932,0.554,1.807716e+03,3.107246e-03,0.23,3.0051,0,9,22,1519,89
452,1608,2060,0.219417,0.554,1.829955e+03,2.984810e-03,0.2315,3.0042,0,3,152,1518,89
453,1607,2060,0.219903,0.554,1.848120e+03,3.405622e-03,0.2265,2.9991,0,8,7,1517,89
454,1606,2060,0.220388,0.554,1.872235e+03,3.138663e-03,0.2359,3.0095,0,0,4,1516,89
455,1605,2060,0.220874,0.553,1.900858e+03,3.074767e-03,0.2377,3.0017,0,3,43,1515,89
456,1604,2060,0.221359,0.553,1.917795e+03,3.941078e-03,0.2354,3.0106,0,1,83,1514,89
457,1603,2060,0.221845,0.553,1.951221e+03,3.423437e-03,0.23,2.9987,0,8,164,1513,89
458,1602,2060,0.22233,0.553,1.980096e+03,2.901274e-03,0.232,2.9997,0,6,82,1512,89
459,1601,2060,0.222816,0.553,2.000252e+03,1.988574e-03,0.2354,3.0071,0,7,22,1511,89
460,1600,2060,0.223301,0.553,2.014967e+03,3.111424e-03,0.2275,2.9987,0,3,180,1510,89
461,1599,2060,0.223786,0.553,2.028623e+03,4.075200e-03,0.2361,2.9854,0,1,183,1509,89
462,1598,2060,0.224272,0.553,2.061474e+03,3.273834e-03,0.2322,2.9964,0,5,167,1508,89
463,1597,2060,0.224757,0.553,2.091287e+03,2.913244e-03,0.2279,2.9956,0,4,100,1507,89
464,1596,2060,0.225243,0.553,2.103308e+03,2.075028e-03,0.2324,2.9983,0,7,153,1506,89
465,1595,2060,0.225728,0.552,2.118940e+03,3.323689e-03,0.2326,2.9872,0,0,129,1505,89
466,1594,2060,0.226214,0.553,2.135349e+03,3.029578e-03,0.23,2.9977,0,6,169,1504,89
467,1593,2060,0.226699,0.553,2.155155e+03,3.602464e-03,0.2317,3.0081,0,8,40,1503,89
468,1592,2060,0.227184,0.552,2.187701e+03,3.020572e-03,0.2307,2.9942,0,6,24,1502,89
469,1591,2060,0.22767,0.553,2.208564e+03,4.168794e-03,0.2215,2.9983,0,1,27,1501,89
470,1590,2060,0.228155,0.552,2.244421e+03,3.651496e-03,0.2287,2.9923,0,8,173,1500,89
471,1589,2060,0.228641,0.553,2.278192e+03,3.361923e-03,0.2246,2.982,0,9,140,1499,89
472,1588,2060,0.229126,0.553,2.307442e+03,4.284592e-03,0.2287,2.9984,0,1,11,1498,89
473,1587,2060,0.229612,0.553,2.344883e+03,2.096814e-03,0.2224,3.0012,0,7,129,1497,89
474,1586,2060,0.230097,0.554,2.365825e+03,3.056459e-03,0.2308,2.9973,0,4,124,1496,89
475,1585,2060,0.230583,0.554,2.371046e+03,2.992289e-03,0.2303,3.0103,0,6,124,1495,89
476,1584,2060,0.231068,0.555,2.373637e+03,4.298457e-03,0.2264,3.0053,0,1,61,1494,89
477,1583,2060,0.231553,0.554,2.410409e+03,2.129430e-03,0.2346,2.9944,0,7,48,1493,89
478,1582,2060,0.232039,0.555,2.428333e+03,3.072543e-03,0.2363,2.9984,0,4,31,1492,89
479,1581,2060,0.232524,0.555,2.439684e+03,3.388645e-03,0.2297,2.9916,0,9,34,1491,89
480,1580,2060,0.23301,0.554,2.464469e+03,3.429124e-03,0.2271,2.9909,0,9,99,1490,89
481,1579,2060,0.233495,0.554,2.490347e+03,3.762614e-03,0.2251,2.9968,0,8,79,1489,89
482,1578,2060,0.233981,0.554,2.523129e+03,3.107057e-03,0.2291,2.9998,0,4,115,1488,89
483,1577,2060,0.234466,0.556,2.539022e+03,4.373539e-03,0.2242,3.0034,0,1,185,1487,89
484,1576,2060,0.234951,0.557,2.578085e+03,3.751645e-03,0.223,3.0058,0,8,20,1486,89
485,1575,2060,0.235437,0.556,2.613569e+03,4.394669e-03,0.2247,2.9982,0,1,184,1485,89
486,1574,2060,0.235922,0.556,2.655678e+03,3.236369e-03,0.2287,3.0001,0,6,54,1484,89
487,1573,2060,0.236408,0.556,2.681741e+03,3.192900e-03,0.2283,2.9845,0,4,42,1483,89
488,1572,2060,0.236893,0.556,2.705880e+03,3.213700e-03,0.2285,3.0,0,4,147,1482,89
489,1571,2060,0.237379,0.553,2.716159e+03,3.919716e-03,0.2389,3.0064,0,8,36,1481,89
490,1570,2060,0.237864,0.554,2.748134e+03,3.599346e-03,0.2299,3.006,0,0,38,1480,89
491,1569,2060,0.23835,0.554,2.766207e+03,2.258275e-03,0.2293,2.9987,0,7,124,1479,89
492,1568,2060,0.238835,0.554,2.784432e+03,3.720578e-03,0.2353,2.9875,0,0,114,1478,89
493,1567,2060,0.23932,0.554,2.798849e+03,3.663909e-03,0.2297,2.9905,0,0,153,1477,89
494,1566,2060,0.239806,0.554,2.826003e+03,3.501954e-03,0.2248,3.0068,0,3,87,1476,89
495,1565,2060,0.240291,0.554,2.844350e+03,3.681691e-03,0.2179,3.0066,0,0,55,1475,89
496,1564,2060,0.240777,0.554,2.864928e+03,3.297621e-03,0.2275,3.0063,0,4,136,1474,89
497,1563,2060,0.241262,0.554,2.878808e+03,3.264770e-03,0.2177,3.0042,0,4,117,1473,89
498,1562,2060,0.241748,0.554,2.897378e+03,3.329840e-03,0.2184,3.0029,0,6,63,1472,89
499,1561,2060,0.242233,0.555,2.915389e+03,4.030613e-03,0.2245,2.9965,0,8,82,1471,89
