epoch,train_acc,test_acc,train_loss,epoch_time_s
334,0.875,0.869,0.044052,0.003
335,0.872,0.866,0.044349,0.003
336,0.8738,0.857,0.044496,0.003
337,0.877,0.865,0.043759,0.003
338,0.8757,0.859,0.043822,0.004
339,0.8633,0.848,0.045274,0.003
340,0.8724,0.861,0.04411,0.003
341,0.8684,0.856,0.04437,0.003
342,0.8722,0.863,0.043738,0.003
343,0.8733,0.857,0.044189,0.003
344,0.871,0.854,0.043886,0.003
345,0.8782,0.859,0.04336,0.004
346,0.8758,0.869,0.043244,0.003
347,0.8776,0.868,0.0434,0.004
348,0.8772,0.864,0.043314,0.003
349,0.8754,0.867,0.043539,0.004
350,0.8758,0.866,0.043093,0.004
351,0.8761,0.868,0.043183,0.003
352,0.874,0.862,0.04362,0.003
353,0.8734,0.864,0.043687,0.004
354,0.8693,0.854,0.044162,0.003
355,0.878,0.871,0.043184,0.004
356,0.8772,0.866,0.043054,0.003
357,0.8696,0.851,0.043539,0.003
358,0.8709,0.852,0.043435,0.003
359,0.8782,0.862,0.042956,0.003
360,0.8769,0.857,0.043543,0.003
361,0.8704,0.856,0.043389,0.003
362,0.8758,0.864,0.042716,0.004
363,0.8777,0.872,0.0426,0.003
364,0.8795,0.869,0.042574,0.003
365,0.8802,0.862,0.042643,0.003
366,0.8778,0.869,0.042497,0.003
367,0.8732,0.858,0.042855,0.003
368,0.8737,0.853,0.043132,0.003
369,0.8632,0.849,0.044557,0.003
370,0.8778,0.862,0.042363,0.003
371,0.8785,0.863,0.042328,0.003
372,0.8805,0.859,0.042455,0.003
373,0.8775,0.863,0.042614,0.003
374,0.8756,0.865,0.042529,0.003
375,0.8786,0.864,0.042937,0.003
376,0.8793,0.868,0.042298,0.003
377,0.8787,0.868,0.042148,0.003
378,0.8763,0.87,0.042581,0.003
379,0.875,0.864,0.042563,0.003
380,0.8816,0.86,0.04226,0.003
381,0.8811,0.866,0.04196,0.003
382,0.8749,0.858,0.0425,0.003
383,0.8791,0.853,0.042279,0.003
384,0.8826,0.863,0.04167,0.003
385,0.8822,0.862,0.041634,0.003
386,0.8784,0.866,0.041691,0.003
387,0.8817,0.878,0.041707,0.003
388,0.8787,0.863,0.041785,0.003
389,0.8803,0.875,0.041987,0.003
390,0.8784,0.866,0.042962,0.003
391,0.8823,0.869,0.041908,0.003
392,0.8827,0.866,0.041395,0.003
393,0.8795,0.873,0.041647,0.003
394,0.8801,0.869,0.041716,0.003
395,0.8835,0.865,0.041356,0.004
396,0.8815,0.872,0.041581,0.003
397,0.8811,0.867,0.041553,0.003
398,0.8835,0.868,0.041743,0.003
399,0.8806,0.869,0.041418,0.003
400,0.8829,0.87,0.041054,0.003
401,0.8831,0.868,0.041232,0.003
402,0.8789,0.871,0.04186,0.003
403,0.884,0.875,0.041259,0.003
404,0.8816,0.867,0.041308,0.003
405,0.883,0.876,0.040966,0.003
406,0.8812,0.869,0.041363,0.003
407,0.8817,0.872,0.041065,0.003
408,0.8843,0.872,0.04089,0.003
409,0.8809,0.869,0.041538,0.003
410,0.8817,0.86,0.041479,0.003
411,0.8834,0.874,0.041053,0.003
412,0.8848,0.877,0.040861,0.003
413,0.8827,0.873,0.041108,0.003
414,0.8847,0.87,0.040982,0.004
415,0.8835,0.868,0.040992,0.004
416,0.8844,0.872,0.0408,0.004
417,0.8855,0.868,0.040974,0.003
418,0.882,0.867,0.041048,0.004
419,0.8791,0.865,0.041661,0.004
420,0.8841,0.862,0.041058,0.003
421,0.8838,0.875,0.040928,0.003
422,0.8813,0.869,0.040815,0.004
423,0.8841,0.874,0.040576,0.004
424,0.8837,0.866,0.040826,0.003
425,0.8845,0.863,0.040838,0.003
426,0.8839,0.868,0.040976,0.003
427,0.8858,0.867,0.040628,0.004
428,0.8828,0.866,0.040631,0.003
429,0.8855,0.867,0.040212,0.003
430,0.8867,0.871,0.040169,0.003
