step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ,layer_3_NZ
238,2022,2260,0.10531,0.126,6.645003e-10,2.818706e-04,0.2732,3.6472,0,8,52,1744,85,93,99
239,2021,2260,0.105752,0.126,5.816771e-10,3.300703e-04,0.2748,3.613,0,8,144,1743,85,93,99
240,2020,2260,0.106195,0.126,6.175312e-10,3.201490e-04,0.2704,0.0204,1,8,0,1743,84,93,99
241,2019,2260,0.106637,0.126,7.679643e-10,8.038601e-04,0.2703,0.0203,2,7,2,1743,84,92,99
242,2018,2260,0.10708,0.126,8.390105e-10,3.864261e-04,0.2776,0.0202,0,0,121,1742,84,92,99
243,2017,2260,0.107522,0.126,9.926765e-10,4.040998e-04,0.2731,0.0225,0,0,54,1741,84,92,99
244,2016,2260,0.107965,0.126,9.004256e-10,7.998168e-05,0.2708,3.6415,0,4,144,1740,84,92,99
245,2015,2260,0.108407,0.126,9.664426e-10,3.684204e-04,0.2718,3.6442,0,3,152,1739,84,92,99
246,2014,2260,0.10885,0.126,1.127497e-09,3.828797e-04,0.2657,0.0206,0,0,79,1738,84,92,99
247,2013,2260,0.109292,0.126,1.333357e-09,7.165909e-04,0.2637,0.0211,0,0,66,1737,84,92,99
248,2012,2260,0.109735,0.126,1.462872e-09,4.550631e-04,0.2678,0.0204,0,0,52,1736,84,92,99
249,2011,2260,0.110177,0.126,1.486729e-09,1.699786e-02,0.2788,0.0208,2,7,8,1736,84,91,99
250,2010,2260,0.110619,0.126,1.698126e-09,1.930873e-04,0.2633,3.6371,0,5,54,1735,84,91,99
251,2009,2260,0.111062,0.126,1.877883e-09,2.623559e-04,0.2788,3.6493,0,5,117,1734,84,91,99
252,2008,2260,0.111504,0.126,1.802121e-09,2.515722e-03,0.2722,0.0208,2,7,9,1734,84,90,99
253,2007,2260,0.111947,0.126,2.068092e-09,8.663938e-04,0.272,0.0202,3,1,5,1734,84,90,98
254,2006,2260,0.112389,0.126,2.362921e-09,4.285632e-04,0.2732,0.0235,0,0,82,1733,84,90,98
255,2005,2260,0.112832,0.126,2.670183e-09,8.729850e-04,0.2729,0.021,0,0,14,1732,84,90,98
256,2004,2260,0.113274,0.126,2.758508e-09,6.227496e-04,0.2737,0.0219,0,0,119,1731,84,90,98
257,2003,2260,0.113717,0.126,2.932647e-09,1.055811e-03,0.2851,0.0232,3,5,5,1731,84,90,97
258,2002,2260,0.114159,0.126,3.298091e-09,1.481589e-03,0.2636,0.0235,2,5,2,1731,84,89,97
259,2001,2260,0.114602,0.126,3.674768e-09,3.683817e-03,0.2629,0.0218,2,7,6,1731,84,88,97
260,2000,2260,0.115044,0.126,4.065390e-09,5.998622e-04,0.261,3.6372,0,8,193,1730,84,88,97
261,1999,2260,0.115487,0.126,4.417440e-09,9.742860e-04,0.2729,3.6398,0,8,6,1729,84,88,97
262,1998,2260,0.115929,0.126,4.315315e-09,3.267524e-03,0.2725,0.0225,2,2,7,1729,84,87,97
263,1997,2260,0.116372,0.126,4.717498e-09,3.233760e-04,0.2773,3.6396,0,5,135,1728,84,87,97
264,1996,2260,0.116814,0.126,5.053177e-09,4.163310e-04,0.2763,3.6361,0,5,127,1727,84,87,97
265,1995,2260,0.117257,0.126,5.093172e-09,2.179360e-03,0.2683,0.0221,3,0,7,1727,84,87,96
266,1994,2260,0.117699,0.126,5.600675e-09,3.591693e-03,0.2717,0.0218,3,1,2,1727,84,87,95
267,1993,2260,0.118142,0.126,6.101731e-09,2.551980e-03,0.2705,0.0199,2,2,6,1727,84,86,95
268,1992,2260,0.118584,0.126,6.544342e-09,4.235231e-03,0.2683,0.0248,3,3,2,1727,84,86,94
269,1991,2260,0.119027,0.126,6.855959e-09,1.179778e-03,0.2879,3.6363,2,8,6,1727,84,85,94
270,1990,2260,0.119469,0.126,7.218179e-09,9.537704e-04,0.2837,0.0208,0,8,178,1726,84,85,94
271,1989,2260,0.119912,0.126,7.737381e-09,1.146932e-03,0.2751,0.0228,0,8,79,1725,84,85,94
272,1988,2260,0.120354,0.126,7.824186e-09,9.558082e-04,0.2716,0.0202,0,8,2,1724,84,85,94
273,1987,2260,0.120796,0.126,8.145961e-09,1.640228e-04,0.2738,3.6322,0,7,72,1723,84,85,94
274,1986,2260,0.121239,0.126,8.346402e-09,2.164221e-04,0.2645,3.6323,0,7,79,1722,84,85,94
275,1985,2260,0.121681,0.126,8.396241e-09,6.155249e-05,0.2636,3.639,1,8,9,1722,83,85,94
276,1984,2260,0.122124,0.126,8.785641e-09,5.034467e-05,0.2667,3.6358,2,6,2,1722,83,84,94
277,1983,2260,0.122566,0.126,9.070390e-09,8.547591e-04,0.2775,0.0206,2,6,9,1722,83,83,94
278,1982,2260,0.123009,0.126,9.567444e-09,1.525646e-04,0.2701,3.6407,0,6,10,1721,83,83,94
279,1981,2260,0.123451,0.126,9.737694e-09,2.684086e-03,0.2682,0.0222,2,9,1,1721,83,82,94
280,1980,2260,0.123894,0.126,1.036941e-08,4.479486e-04,0.2684,3.6193,0,5,12,1720,83,82,94
281,1979,2260,0.124336,0.126,1.087965e-08,2.330557e-03,0.275,0.0219,2,2,3,1720,83,81,94
282,1978,2260,0.124779,0.126,1.154461e-08,6.262142e-03,0.277,0.0199,2,2,8,1720,83,80,94
283,1977,2260,0.125221,0.126,1.189456e-08,6.753754e-03,0.2778,0.0233,2,2,2,1720,83,79,94
284,1976,2260,0.125664,0.126,1.189644e-08,8.603729e-04,0.2723,0.0243,0,3,139,1719,83,79,94
285,1975,2260,0.126106,0.126,1.260301e-08,7.185519e-04,0.2679,0.0228,0,3,1,1718,83,79,94
286,1974,2260,0.126549,0.126,1.241041e-08,9.308770e-04,0.2853,0.023,0,0,133,1717,83,79,94
287,1973,2260,0.126991,0.126,1.312823e-08,9.637531e-04,0.2743,0.0207,0,0,16,1716,83,79,94
288,1972,2260,0.127434,0.126,1.297517e-08,6.309996e-04,0.2681,3.6597,0,5,26,1715,83,79,94
289,1971,2260,0.127876,0.126,1.341982e-08,4.513582e-04,0.2697,3.6518,0,5,55,1714,83,79,94
290,1970,2260,0.128319,0.126,1.338002e-08,1.064060e-02,0.2754,0.0202,2,5,7,1714,83,78,94
291,1969,2260,0.128761,0.126,1.413987e-08,1.402739e-03,0.2703,0.0202,0,8,30,1713,83,78,94
292,1968,2260,0.129204,0.126,1.491561e-08,1.046106e-03,0.2728,0.0204,0,8,4,1712,83,78,94
293,1967,2260,0.129646,0.126,1.451503e-08,6.077876e-03,0.267,0.0226,1,1,2,1712,82,78,94
294,1966,2260,0.130088,0.126,1.529716e-08,6.340052e-03,0.2766,0.0218,2,2,9,1712,82,77,94
295,1965,2260,0.130531,0.126,1.614116e-08,3.566779e-03,0.2765,0.0211,3,4,2,1712,82,77,93
296,1964,2260,0.130973,0.126,1.693821e-08,5.237476e-05,0.2812,3.6485,3,5,6,1712,82,77,92
297,1963,2260,0.131416,0.126,1.694824e-08,2.454215e-03,0.2743,0.021,2,1,1,1712,82,76,92
298,1962,2260,0.131858,0.126,1.783785e-08,8.692656e-04,0.2684,0.0217,0,3,12,1711,82,76,92
299,1961,2260,0.132301,0.126,1.872065e-08,9.900896e-04,0.2693,0.0246,0,3,143,1710,82,76,92
300,1960,2260,0.132743,0.126,1.833758e-08,9.001917e-04,0.266,0.0202,0,3,175,1709,82,76,92
301,1959,2260,0.133186,0.126,1.906157e-08,3.822057e-04,0.287,0.0211,0,2,140,1708,82,76,92
302,1958,2260,0.133628,0.126,2.012199e-08,5.233772e-04,0.2686,0.022,0,2,152,1707,82,76,92
303,1957,2260,0.134071,0.126,1.980858e-08,1.981870e-04,0.2668,3.6363,0,6,80,1706,82,76,92
304,1956,2260,0.134513,0.126,2.014711e-08,1.883005e-04,0.266,3.6374,0,4,184,1705,82,76,92
305,1955,2260,0.134956,0.126,2.044794e-08,2.579213e-04,0.2687,3.6414,0,7,103,1704,82,76,92
306,1954,2260,0.135398,0.126,2.074826e-08,4.484809e-04,0.2647,3.6464,0,2,138,1703,82,76,92
307,1953,2260,0.135841,0.126,2.165379e-08,5.491943e-04,0.2694,3.6272,0,2,120,1702,82,76,92
308,1952,2260,0.136283,0.126,2.190921e-08,4.845900e-04,0.2661,3.6537,0,2,111,1701,82,76,92
309,1951,2260,0.136726,0.126,2.247054e-08,5.279428e-04,0.2719,3.6333,0,2,14,1700,82,76,92
310,1950,2260,0.137168,0.126,2.311077e-08,5.150639e-04,0.2767,3.6281,0,2,42,1699,82,76,92
311,1949,2260,0.137611,0.126,2.347715e-08,5.326318e-04,0.2703,3.6451,0,2,186,1698,82,76,92
312,1948,2260,0.138053,0.126,2.413340e-08,5.311989e-04,0.2652,3.6468,0,2,84,1697,82,76,92
313,1947,2260,0.138496,0.126,2.427065e-08,1.119661e-03,0.2753,0.0212,0,8,44,1696,82,76,92
314,1946,2260,0.138938,0.126,2.547479e-08,1.402759e-03,0.2618,0.0211,0,8,66,1695,82,76,92
315,1945,2260,0.139381,0.126,2.504325e-08,1.284422e-03,0.2663,0.0236,0,8,185,1694,82,76,92
316,1944,2260,0.139823,0.126,2.599528e-08,1.567628e-03,0.2734,0.0212,0,8,28,1693,82,76,92
317,1943,2260,0.140265,0.126,2.584459e-08,1.342600e-03,0.272,0.0234,0,8,23,1692,82,76,92
318,1942,2260,0.140708,0.126,2.661640e-08,1.964328e-03,0.2765,0.0229,0,8,152,1691,82,76,92
319,1941,2260,0.14115,0.126,2.748030e-08,1.938000e-03,0.2728,0.0219,0,8,159,1690,82,76,92
320,1940,2260,0.141593,0.126,2.827299e-08,1.869766e-03,0.2618,0.0214,0,8,190,1689,82,76,92
321,1939,2260,0.142035,0.126,2.905044e-08,1.956631e-03,0.2599,0.0214,3,3,5,1689,82,76,91
322,1938,2260,0.142478,0.126,3.019363e-08,8.837519e-04,0.2578,0.0213,0,0,114,1688,82,76,91
323,1937,2260,0.14292,0.126,3.139807e-08,1.028999e-03,0.2549,0.0212,0,0,111,1687,82,76,91
324,1936,2260,0.143363,0.126,3.097146e-08,9.296401e-04,0.2559,0.0211,0,0,107,1686,82,76,91
325,1935,2260,0.143805,0.126,3.217146e-08,2.286378e-04,0.2546,3.645,0,4,110,1685,82,76,91
326,1934,2260,0.144248,0.126,3.269915e-08,2.305627e-04,0.2609,3.6155,0,4,44,1684,82,76,91
327,1933,2260,0.14469,0.126,3.269768e-08,1.535542e-03,0.2612,0.0211,1,3,3,1684,81,76,91
328,1932,2260,0.145133,0.126,3.407533e-08,2.237025e-04,0.2695,3.6352,0,9,5,1683,81,76,91
329,1931,2260,0.145575,0.126,3.468979e-08,4.820033e-04,0.2693,0.0212,0,5,61,1682,81,76,91
330,1930,2260,0.146018,0.126,3.594241e-08,7.456620e-04,0.2712,0.0203,0,5,101,1681,81,76,91
331,1929,2260,0.14646,0.126,3.575491e-08,5.754143e-04,0.2704,0.0233,0,5,181,1680,81,76,91
332,1928,2260,0.146903,0.126,3.635588e-08,6.341879e-05,0.2739,3.6475,1,6,6,1680,80,76,91
333,1927,2260,0.147345,0.126,3.739628e-08,4.767471e-03,0.271,0.0207,3,1,7,1680,80,76,90
334,1926,2260,0.147788,0.126,3.886626e-08,2.127656e-03,0.2685,0.0211,0,0,99,1679,80,76,90
335,1925,2260,0.14823,0.126,4.067398e-08,1.093611e-03,0.2664,0.022,0,0,97,1678,80,76,90
336,1924,2260,0.148673,0.126,3.965689e-08,1.147072e-03,0.2752,0.0196,0,0,80,1677,80,76,90
337,1923,2260,0.149115,0.126,4.098873e-08,1.815047e-03,0.2764,0.0221,0,0,172,1676,80,76,90
338,1922,2260,0.149558,0.126,4.202728e-08,1.259385e-03,0.2626,0.0197,0,0,39,1675,80,76,90
339,1921,2260,0.15,0.126,4.170987e-08,4.532945e-04,0.2757,0.0207,1,8,8,1675,79,76,90
340,1920,2260,0.150442,0.126,4.352750e-08,2.390455e-04,0.2623,3.64,0,4,51,1674,79,76,90
341,1919,2260,0.150885,0.126,4.396156e-08,1.383318e-02,0.2665,0.022,2,5,0,1674,79,75,90
342,1918,2260,0.151327,0.126,4.596670e-08,6.392360e-03,0.2622,0.0216,3,2,2,1674,79,75,89
343,1917,2260,0.15177,0.126,4.795853e-08,3.379125e-04,0.2638,3.6518,0,4,194,1673,79,75,89
344,1916,2260,0.152212,0.126,4.855985e-08,9.254819e-04,0.2663,3.638,0,5,105,1672,79,75,89
345,1915,2260,0.152655,0.126,4.973156e-08,6.788776e-04,0.2619,0.0208,0,5,124,1671,79,75,89
346,1914,2260,0.153097,0.126,4.961782e-08,2.577355e-04,0.2668,3.6389,0,6,195,1670,79,75,89
347,1913,2260,0.15354,0.126,5.002538e-08,1.486877e-03,0.2675,0.0208,1,7,8,1670,78,75,89
348,1912,2260,0.153982,0.126,5.209477e-08,8.275299e-03,0.2624,0.0209,3,6,2,1670,78,75,88
349,1911,2260,0.154425,0.126,5.441366e-08,6.781443e-04,0.2642,3.6366,0,2,6,1669,78,75,88
350,1910,2260,0.154867,0.126,5.584683e-08,6.105520e-04,0.2749,3.6397,0,2,143,1668,78,75,88
351,1909,2260,0.15531,0.126,5.547538e-08,8.475391e-04,0.2605,0.0212,0,3,105,1667,78,75,88
352,1908,2260,0.155752,0.126,5.774275e-08,2.121700e-03,0.2627,0.0221,0,3,5,1666,78,75,88
353,1907,2260,0.156195,0.126,5.754120e-08,9.703996e-04,0.2647,0.0201,0,3,21,1665,78,75,88
354,1906,2260,0.156637,0.126,5.708659e-08,9.920183e-04,0.2643,0.0213,0,3,76,1664,78,75,88
355,1905,2260,0.15708,0.126,5.902797e-08,1.795189e-03,0.2669,0.0214,0,3,33,1663,78,75,88
356,1904,2260,0.157522,0.126,5.974615e-08,1.048172e-03,0.2767,0.0209,0,3,7,1662,78,75,88
357,1903,2260,0.157965,0.126,5.982809e-08,2.162479e-03,0.2912,0.0205,3,9,5,1662,78,75,87
358,1902,2260,0.158407,0.126,6.221701e-08,9.573009e-03,0.2612,0.0228,2,7,3,1662,78,74,87
359,1901,2260,0.15885,0.126,6.444854e-08,1.176698e-03,0.2551,0.0216,0,0,150,1661,78,74,87
360,1900,2260,0.159292,0.126,6.690857e-08,2.109936e-03,0.2532,0.0229,0,0,129,1660,78,74,87
361,1899,2260,0.159735,0.126,6.668594e-08,1.252662e-03,0.2637,0.02,0,0,183,1659,78,74,87
362,1898,2260,0.160177,0.126,6.733553e-08,2.377219e-03,0.2568,0.0229,3,4,5,1659,78,74,86
363,1897,2260,0.160619,0.126,6.991385e-08,6.044854e-04,0.2608,0.0237,0,5,94,1658,78,74,86
364,1896,2260,0.161062,0.126,7.251706e-08,9.921942e-04,0.2595,0.0231,0,5,189,1657,78,74,86
365,1895,2260,0.161504,0.126,7.200739e-08,7.866844e-04,0.2511,0.0207,0,5,142,1656,78,74,86
366,1894,2260,0.161947,0.126,7.388458e-08,1.034730e-03,0.2628,3.6462,0,5,4,1655,78,74,86
367,1893,2260,0.162389,0.126,7.418968e-08,7.881222e-04,0.2688,3.6474,0,5,73,1654,78,74,86
368,1892,2260,0.162832,0.126,7.463714e-08,3.067663e-04,0.2596,3.6263,0,4,142,1653,78,74,86
369,1891,2260,0.163274,0.126,7.535389e-08,9.163504e-05,0.2678,3.6424,3,9,6,1653,78,74,85
370,1890,2260,0.163717,0.126,7.499388e-08,1.569040e-03,0.2688,0.0204,2,8,7,1653,78,73,85
371,1889,2260,0.164159,0.126,7.765423e-08,8.575848e-03,0.2741,0.0205,2,3,1,1653,78,72,85
372,1888,2260,0.164602,0.126,8.074628e-08,7.601717e-04,0.2591,0.0212,1,6,8,1653,77,72,85
373,1887,2260,0.165044,0.126,8.407514e-08,2.394707e-03,0.2672,0.0225,0,8,21,1652,77,72,85
374,1886,2260,0.165487,0.126,8.721869e-08,2.456124e-03,0.2598,0.0217,0,8,104,1651,77,72,85
375,1885,2260,0.165929,0.126,8.558788e-08,2.520358e-03,0.2707,0.0205,0,8,133,1650,77,72,85
376,1884,2260,0.166372,0.126,8.902098e-08,2.114727e-03,0.2651,0.0225,0,8,177,1649,77,72,85
377,1883,2260,0.166814,0.126,8.753473e-08,1.090702e-03,0.2573,3.6579,0,5,128,1648,77,72,85
378,1882,2260,0.167257,0.126,8.988920e-08,8.482372e-04,0.2606,3.6479,0,5,102,1647,77,72,85
379,1881,2260,0.167699,0.126,8.931627e-08,3.177227e-04,0.2635,3.64,0,4,131,1646,77,72,85
380,1880,2260,0.168142,0.126,9.091956e-08,4.189866e-04,0.2739,3.6396,0,4,164,1645,77,72,85
381,1879,2260,0.168584,0.126,9.114220e-08,3.443294e-04,0.2574,3.6462,0,4,123,1644,77,72,85
382,1878,2260,0.169027,0.126,9.239237e-08,1.344326e-03,0.2552,0.023,0,3,61,1643,77,72,85
383,1877,2260,0.169469,0.126,9.600356e-08,2.009010e-03,0.262,0.0206,0,3,4,1642,77,72,85
384,1876,2260,0.169912,0.126,9.465059e-08,1.309758e-03,0.2561,0.0204,0,3,173,1641,77,72,85
385,1875,2260,0.170354,0.126,9.602494e-08,2.147077e-03,0.2556,0.0205,0,3,8,1640,77,72,85
386,1874,2260,0.170796,0.126,9.893640e-08,1.527392e-03,0.2571,0.0215,0,3,141,1639,77,72,85
387,1873,2260,0.171239,0.126,9.756160e-08,1.156379e-03,0.2882,0.0207,0,3,150,1638,77,72,85
388,1872,2260,0.171681,0.126,1.003386e-07,2.315641e-03,0.2687,0.0212,0,3,80,1637,77,72,85
389,1871,2260,0.172124,0.126,1.011013e-07,1.535950e-03,0.2594,0.0231,0,3,62,1636,77,72,85
390,1870,2260,0.172566,0.126,1.014638e-07,1.242351e-03,0.2515,0.0226,0,0,171,1635,77,72,85
391,1869,2260,0.173009,0.126,1.050603e-07,2.474564e-03,0.253,0.0217,0,0,164,1634,77,72,85
392,1868,2260,0.173451,0.126,1.034893e-07,1.659498e-03,0.2597,0.0214,0,0,148,1633,77,72,85
393,1867,2260,0.173894,0.126,1.053973e-07,2.266163e-03,0.2568,0.0214,0,0,108,1632,77,72,85
394,1866,2260,0.174336,0.126,1.082726e-07,1.708309e-03,0.2595,0.0217,0,0,146,1631,77,72,85
395,1865,2260,0.174779,0.126,1.078893e-07,1.189864e-02,0.2576,0.0234,3,9,2,1631,77,72,84
396,1864,2260,0.175221,0.126,1.115160e-07,1.336154e-02,0.2625,0.0209,3,8,2,1631,77,72,83
397,1863,2260,0.175664,0.126,1.149387e-07,1.273585e-02,0.2594,0.021,3,5,2,1631,77,72,82
398,1862,2260,0.176106,0.126,1.174265e-07,9.974378e-04,0.2569,0.0213,1,0,0,1631,76,72,82
399,1861,2260,0.176549,0.126,1.204862e-07,8.773597e-03,0.266,0.024,1,9,3,1631,75,72,82
400,1860,2260,0.176991,0.126,1.242307e-07,1.897228e-03,0.2505,0.0212,0,0,61,1630,75,72,82
401,1859,2260,0.177434,0.126,1.279777e-07,2.333925e-03,0.2577,0.0228,0,0,105,1629,75,72,82
402,1858,2260,0.177876,0.126,1.280073e-07,1.992192e-03,0.2514,0.0216,0,0,23,1628,75,72,82
403,1857,2260,0.178319,0.126,1.304816e-07,3.606290e-04,0.2562,3.6445,0,6,156,1627,75,72,82
404,1856,2260,0.178761,0.126,1.316370e-07,7.516542e-04,0.2728,0.0206,0,2,88,1626,75,72,82
405,1855,2260,0.179204,0.126,1.354369e-07,8.862402e-04,0.2693,0.0223,0,2,81,1625,75,72,82
406,1854,2260,0.179646,0.126,1.344007e-07,7.908709e-04,0.2571,0.0244,0,2,144,1624,75,72,82
407,1853,2260,0.180088,0.126,1.377164e-07,5.622879e-04,0.2595,3.6379,0,7,7,1623,75,72,82
408,1852,2260,0.180531,0.126,1.384981e-07,5.526487e-04,0.2596,3.6317,0,7,44,1622,75,72,82
409,1851,2260,0.180973,0.126,1.391688e-07,3.406749e-03,0.2591,0.0217,0,0,36,1621,75,72,82
410,1850,2260,0.181416,0.126,1.433992e-07,1.954557e-03,0.2705,0.0227,0,0,47,1620,75,72,82
411,1849,2260,0.181858,0.126,1.412692e-07,1.933147e-03,0.2758,0.0228,0,0,186,1619,75,72,82
412,1848,2260,0.182301,0.126,1.455808e-07,3.672238e-03,0.2652,0.0211,0,0,22,1618,75,72,82
413,1847,2260,0.182743,0.126,1.468382e-07,1.881293e-03,0.2602,0.0223,0,0,158,1617,75,72,82
414,1846,2260,0.183186,0.126,1.454595e-07,3.619745e-03,0.284,0.0215,3,8,5,1617,75,72,81
415,1845,2260,0.183628,0.126,1.500182e-07,2.525279e-03,0.2749,0.0206,0,8,15,1616,75,72,81
416,1844,2260,0.184071,0.126,1.545163e-07,2.430559e-03,0.2633,0.0201,0,8,145,1615,75,72,81
417,1843,2260,0.184513,0.126,1.524104e-07,8.095174e-04,0.2555,0.0232,0,5,148,1614,75,72,81
418,1842,2260,0.184956,0.126,1.570237e-07,1.422270e-03,0.2559,0.021,0,5,109,1613,75,72,81
419,1841,2260,0.185398,0.126,1.572861e-07,9.065275e-04,0.2503,0.0235,0,5,78,1612,75,72,81
420,1840,2260,0.185841,0.126,1.587162e-07,2.228876e-03,0.2527,0.0237,0,8,106,1611,75,72,81
421,1839,2260,0.186283,0.126,1.634652e-07,2.858350e-03,0.2571,0.0207,0,8,164,1610,75,72,81
422,1838,2260,0.186726,0.126,1.608352e-07,2.564147e-03,0.2533,0.0218,0,8,38,1609,75,72,81
423,1837,2260,0.187168,0.126,1.642463e-07,3.125718e-03,0.2551,0.0222,0,8,108,1608,75,72,81
424,1836,2260,0.187611,0.126,1.646882e-07,2.418856e-03,0.2567,0.0206,0,8,34,1607,75,72,81
425,1835,2260,0.188053,0.126,1.660821e-07,3.090552e-03,0.253,0.0223,0,8,143,1606,75,72,81
426,1834,2260,0.188496,0.126,1.692760e-07,2.599445e-03,0.2621,0.02,0,8,128,1605,75,72,81
427,1833,2260,0.188938,0.126,1.691064e-07,2.283489e-03,0.2634,0.0222,0,3,42,1604,75,72,81
428,1832,2260,0.189381,0.126,1.740027e-07,2.665787e-03,0.2526,0.0231,0,3,41,1603,75,72,81
429,1831,2260,0.189823,0.126,1.717077e-07,2.292540e-03,0.2514,0.0246,0,3,44,1602,75,72,81
430,1830,2260,0.190265,0.126,1.751883e-07,2.250703e-03,0.2532,0.0437,0,3,24,1601,75,72,81
431,1829,2260,0.190708,0.126,1.752807e-07,2.722470e-03,0.2499,0.0213,0,3,154,1600,75,72,81
432,1828,2260,0.19115,0.126,1.792650e-07,2.320099e-03,0.2481,0.0225,0,3,87,1599,75,72,81
433,1827,2260,0.191593,0.126,1.776996e-07,1.686887e-03,0.2572,0.0215,0,0,78,1598,75,72,81
434,1826,2260,0.192035,0.126,1.826636e-07,4.119865e-03,0.26,0.0206,0,0,17,1597,75,72,81
435,1825,2260,0.192478,0.126,1.853715e-07,2.546499e-03,0.2579,0.021,0,0,175,1596,75,72,81
436,1824,2260,0.19292,0.126,1.830160e-07,9.166044e-03,0.2615,0.0221,3,8,7,1596,75,72,80
437,1823,2260,0.193363,0.126,1.880308e-07,3.706026e-04,0.2535,3.647,0,4,127,1595,75,72,80
438,1822,2260,0.193805,0.126,1.905847e-07,5.325974e-04,0.2592,3.6387,0,4,114,1594,75,72,80
439,1821,2260,0.194248,0.126,1.911089e-07,3.943445e-04,0.2641,3.6466,0,4,63,1593,75,72,80
440,1820,2260,0.19469,0.126,1.922045e-07,3.515391e-03,0.2564,0.0218,2,4,9,1593,75,71,80
441,1819,2260,0.195133,0.126,1.976843e-07,2.011323e-03,0.2642,0.0228,0,0,87,1592,75,71,80
442,1818,2260,0.195575,0.126,2.032438e-07,3.587211e-03,0.2643,0.0199,0,0,178,1591,75,71,80
443,1817,2260,0.196018,0.126,2.052649e-07,2.141386e-03,0.2564,0.0213,0,0,103,1590,75,71,80
444,1816,2260,0.19646,0.126,2.043961e-07,6.996134e-03,0.2658,0.0208,1,1,5,1590,74,71,80
445,1815,2260,0.196903,0.126,2.099654e-07,1.891898e-02,0.263,0.0217,1,1,8,1590,73,71,80
446,1814,2260,0.197345,0.126,2.128706e-07,1.929542e-02,0.2626,0.0244,2,4,1,1590,73,70,80
447,1813,2260,0.197788,0.126,2.180496e-07,1.092522e-02,0.2581,0.0228,2,0,1,1590,73,69,80
448,1812,2260,0.19823,0.126,2.232784e-07,3.275888e-03,0.2568,0.0208,0,8,25,1589,73,69,80
449,1811,2260,0.198673,0.126,2.287362e-07,3.036528e-03,0.2528,0.021,0,8,40,1588,73,69,80
450,1810,2260,0.199115,0.126,2.262474e-07,5.335471e-04,0.2507,0.0217,1,4,8,1588,72,69,80
451,1809,2260,0.199558,0.126,2.318069e-07,6.329007e-04,0.2556,3.6512,0,7,194,1587,72,69,80
452,1808,2260,0.2,0.126,2.334049e-07,5.824739e-04,0.2691,3.6478,0,7,5,1586,72,69,80
453,1807,2260,0.200442,0.126,2.340501e-07,3.866345e-04,0.2658,3.6412,0,9,166,1585,72,69,80
454,1806,2260,0.200885,0.126,2.361705e-07,5.336631e-04,0.2546,3.6497,0,9,22,1584,72,69,80
455,1805,2260,0.201327,0.126,2.369780e-07,4.839718e-04,0.2672,3.6499,0,9,30,1583,72,69,80
456,1804,2260,0.20177,0.126,2.384031e-07,2.389666e-03,0.2643,0.0207,0,3,129,1582,72,69,80
457,1803,2260,0.202212,0.126,2.437540e-07,2.254357e-03,0.2601,0.0218,0,3,151,1581,72,69,80
458,1802,2260,0.202655,0.126,2.430354e-07,4.127794e-03,0.2636,0.0226,1,1,9,1581,71,69,80
459,1801,2260,0.203097,0.126,2.489090e-07,9.866960e-04,0.2574,0.0202,0,5,29,1580,71,69,80
460,1800,2260,0.20354,0.126,2.552446e-07,1.566650e-03,0.2639,0.0215,0,5,150,1579,71,69,80
461,1799,2260,0.203982,0.126,2.524121e-07,1.048945e-03,0.2668,0.0213,0,5,18,1578,71,69,80
462,1798,2260,0.204425,0.126,2.549461e-07,1.549090e-03,0.2591,0.0212,0,5,195,1577,71,69,80
463,1797,2260,0.204867,0.126,2.583227e-07,1.690241e-03,0.2585,0.0209,0,5,122,1576,71,69,80
464,1796,2260,0.20531,0.126,2.607598e-07,4.943093e-04,0.2682,3.6544,0,6,54,1575,71,69,80
465,1795,2260,0.205752,0.126,2.614189e-07,5.743648e-04,0.2636,3.6417,0,7,35,1574,71,69,80
466,1794,2260,0.206195,0.126,2.632907e-07,7.087876e-04,0.2607,3.6215,0,7,179,1573,71,69,80
467,1793,2260,0.206637,0.126,2.645517e-07,6.471375e-04,0.2654,3.6338,0,7,126,1572,71,69,80
468,1792,2260,0.20708,0.126,2.657959e-07,8.542304e-03,0.2493,0.0218,3,6,7,1572,71,69,79
469,1791,2260,0.207522,0.126,2.724344e-07,9.471534e-03,0.2637,0.0208,3,7,7,1572,71,69,78
470,1790,2260,0.207965,0.126,2.781540e-07,1.085881e-02,0.2622,0.0225,3,3,7,1572,71,69,77
471,1789,2260,0.208407,0.126,2.828753e-07,3.396874e-03,0.2619,0.0235,0,8,181,1571,71,69,77
472,1788,2260,0.20885,0.126,2.895788e-07,3.127482e-03,0.2657,0.0233,0,8,72,1570,71,69,77
473,1787,2260,0.209292,0.126,2.864565e-07,1.289929e-02,0.2586,0.0203,1,7,0,1570,70,69,77
474,1786,2260,0.209735,0.126,2.932252e-07,3.608334e-03,0.2556,0.022,1,6,3,1570,69,69,77
475,1785,2260,0.210177,0.126,3.009809e-07,2.876857e-03,0.2516,0.0212,0,3,171,1569,69,69,77
476,1784,2260,0.210619,0.126,3.075493e-07,3.136126e-03,0.2596,0.0229,0,3,138,1568,69,69,77
477,1783,2260,0.211062,0.126,3.024338e-07,2.613540e-03,0.248,0.0231,0,3,10,1567,69,69,77
