step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
0,81200,81200,0.0,0.962,0.000000e+00,8.240132e-03,55.7876,1.3542,0,1,0,39199,40000,2000
1,81199,81200,1.2e-05,0.962,0.000000e+00,1.587629e-02,55.0601,0.3534,0,1,1,39198,40000,2000
2,81198,81200,2.5e-05,0.962,0.000000e+00,6.743069e-03,54.9032,0.3345,0,1,2,39197,40000,2000
3,81197,81200,3.7e-05,0.962,0.000000e+00,8.228642e-03,55.0303,0.3317,0,1,3,39196,40000,2000
4,81196,81200,4.9e-05,0.962,0.000000e+00,2.333267e-02,54.956,0.3403,0,1,4,39195,40000,2000
5,81195,81200,6.2e-05,0.962,0.000000e+00,4.855736e-03,55.0987,0.3252,0,1,5,39194,40000,2000
6,81194,81200,7.4e-05,0.962,0.000000e+00,2.421062e-03,55.1349,0.3375,0,1,6,39193,40000,2000
7,81193,81200,8.6e-05,0.962,0.000000e+00,2.513203e-03,55.2043,0.337,0,1,7,39192,40000,2000
8,81192,81200,9.9e-05,0.962,0.000000e+00,1.534744e-02,54.893,0.3284,0,1,8,39191,40000,2000
9,81191,81200,0.000111,0.962,0.000000e+00,7.165166e-03,55.1669,0.3312,0,1,9,39190,40000,2000
10,81190,81200,0.000123,0.962,0.000000e+00,4.625319e-03,55.2099,0.3325,0,1,10,39189,40000,2000
11,81189,81200,0.000135,0.962,0.000000e+00,2.556942e-03,55.2832,0.3216,0,1,12,39188,40000,2000
12,81188,81200,0.000148,0.962,0.000000e+00,1.616023e-03,55.1343,0.335,0,1,14,39187,40000,2000
13,81187,81200,0.00016,0.962,0.000000e+00,4.057101e-03,55.137,0.3476,0,1,15,39186,40000,2000
14,81186,81200,0.000172,0.962,0.000000e+00,6.474084e-03,54.9002,0.3324,0,1,13,39185,40000,2000
15,81185,81200,0.000185,0.962,0.000000e+00,1.573732e-02,55.0923,0.3293,0,1,16,39184,40000,2000
16,81184,81200,0.000197,0.962,0.000000e+00,2.851127e-03,55.0338,0.3512,0,1,19,39183,40000,2000
17,81183,81200,0.000209,0.962,0.000000e+00,3.169533e-03,55.1521,0.3224,0,1,21,39182,40000,2000
18,81182,81200,0.000222,0.962,0.000000e+00,6.672539e-03,55.0086,0.3248,0,1,22,39181,40000,2000
19,81181,81200,0.000234,0.962,0.000000e+00,8.348105e-03,55.0994,0.3425,0,1,11,39180,40000,2000
20,81180,81200,0.000246,0.962,0.000000e+00,3.257918e-03,55.0059,0.3487,0,1,23,39179,40000,2000
21,81179,81200,0.000259,0.962,0.000000e+00,3.468490e-03,55.072,0.333,0,1,24,39178,40000,2000
22,81178,81200,0.000271,0.962,0.000000e+00,1.153253e-02,55.0725,0.322,0,1,25,39177,40000,2000
23,81177,81200,0.000283,0.962,0.000000e+00,1.776661e-02,55.1992,0.3321,0,1,18,39176,40000,2000
24,81176,81200,0.000296,0.962,0.000000e+00,5.461657e-04,55.023,0.3255,0,1,32,39175,40000,2000
25,81175,81200,0.000308,0.962,0.000000e+00,6.464329e-03,55.3319,0.3424,0,1,31,39174,40000,2000
26,81174,81200,0.00032,0.962,0.000000e+00,1.191277e-03,55.1005,0.3286,0,1,34,39173,40000,2000
27,81173,81200,0.000333,0.962,0.000000e+00,6.275430e-03,55.1936,0.3307,0,1,35,39172,40000,2000
28,81172,81200,0.000345,0.962,0.000000e+00,1.115405e-02,55.1339,0.3431,0,1,27,39171,40000,2000
