step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
0,2160,2160,0.0,0.92,0.000000e+00,1.852212e-02,36.579,1.2614,2,9,0,1960,100,99
1,2159,2160,0.000463,0.92,0.000000e+00,1.862975e-03,35.9644,0.3359,1,0,0,1960,99,99
2,2158,2160,0.000926,0.92,0.000000e+00,7.702568e-03,36.0523,0.2446,1,0,1,1960,98,99
3,2157,2160,0.001389,0.92,0.000000e+00,1.256757e-02,35.8595,0.2455,1,0,2,1960,97,99
4,2156,2160,0.001852,0.92,0.000000e+00,4.403417e-03,35.7439,0.234,1,0,3,1960,96,99
5,2155,2160,0.002315,0.92,0.000000e+00,7.742626e-04,35.832,0.2434,1,0,5,1960,95,99
6,2154,2160,0.002778,0.92,0.000000e+00,9.972303e-03,36.1845,0.2427,1,0,6,1960,94,99
7,2153,2160,0.003241,0.92,0.000000e+00,1.458968e-02,35.721,0.2442,2,0,0,1960,94,98
8,2152,2160,0.003704,0.92,0.000000e+00,4.520162e-03,35.6831,0.2394,2,6,0,1960,94,97
9,2151,2160,0.004167,0.92,0.000000e+00,5.885327e-03,35.7298,0.2401,2,3,0,1960,94,96
10,2150,2160,0.00463,0.92,0.000000e+00,4.107482e-03,35.9528,0.2441,1,0,7,1960,93,96
11,2149,2160,0.005093,0.92,0.000000e+00,1.157934e-02,35.7024,0.2513,2,7,0,1960,93,95
12,2148,2160,0.005556,0.92,0.000000e+00,2.350850e-03,35.8401,0.2454,2,8,0,1960,93,94
13,2147,2160,0.006019,0.92,0.000000e+00,2.006316e-02,35.9496,0.2344,2,4,0,1960,93,93
14,2146,2160,0.006481,0.92,0.000000e+00,7.672340e-03,35.9057,0.2446,1,0,8,1960,92,93
15,2145,2160,0.006944,0.92,0.000000e+00,1.295990e-02,35.7411,0.2423,2,1,0,1960,92,92
16,2144,2160,0.007407,0.92,0.000000e+00,1.049921e-02,35.5161,0.2416,1,0,9,1960,91,92
17,2143,2160,0.00787,0.92,0.000000e+00,1.361532e-02,35.8162,0.244,2,2,0,1960,91,91
18,2142,2160,0.008333,0.92,0.000000e+00,1.083870e-02,35.9309,0.243,1,0,4,1960,90,91
19,2141,2160,0.008796,0.92,0.000000e+00,8.806366e-04,35.7833,0.2437,2,5,0,1960,90,90
20,2140,2160,0.009259,0.92,0.000000e+00,6.927678e-04,35.6111,0.241,0,6,40,1959,90,90
21,2139,2160,0.009722,0.92,5.211405e-10,7.518312e-03,35.9303,0.2444,0,6,7,1958,90,90
22,2138,2160,0.010185,0.92,1.047192e-08,1.165963e-04,35.5951,0.2425,0,6,6,1957,90,90
23,2137,2160,0.010648,0.92,1.018634e-10,1.110339e-02,35.846,0.2414,0,6,1,1956,90,90
24,2136,2160,0.011111,0.92,1.018634e-10,5.690052e-05,35.4627,0.2382,0,6,0,1955,90,90
25,2135,2160,0.011574,0.92,1.619719e-08,1.002182e-03,35.582,0.2436,0,6,188,1954,90,90
26,2134,2160,0.012037,0.92,4.895537e-08,7.349106e-05,35.4688,0.2441,0,6,59,1953,90,90
27,2133,2160,0.0125,0.92,1.182343e-10,7.064070e-03,35.6858,0.2418,0,6,186,1952,90,90
28,2132,2160,0.012963,0.92,1.313438e-07,7.316767e-03,35.4926,0.2432,0,6,131,1951,90,90
29,2131,2160,0.013426,0.919,5.302354e-10,1.354748e-04,35.5648,0.2485,0,6,28,1950,90,90
30,2130,2160,0.013889,0.919,3.012437e-07,2.387824e-04,35.3646,0.2484,0,6,21,1949,90,90
31,2129,2160,0.014352,0.919,1.218905e-08,2.612616e-04,35.4588,0.2407,0,6,33,1948,90,90
32,2128,2160,0.014815,0.919,4.963085e-07,3.291272e-04,35.6614,0.2476,0,6,104,1947,90,90
33,2127,2160,0.015278,0.919,4.456524e-11,1.108730e-03,35.9279,0.2467,0,6,23,1946,90,90
34,2126,2160,0.015741,0.919,6.802966e-07,4.960132e-03,36.5519,0.2357,0,6,3,1945,90,90
35,2125,2160,0.016204,0.919,1.144144e-09,4.719555e-08,37.122,0.3477,0,5,44,1944,90,90
36,2124,2160,0.016667,0.919,2.471649e-06,8.052709e-04,35.5598,0.3089,0,6,136,1943,90,90
37,2123,2160,0.01713,0.919,3.681257e-06,6.483108e-04,36.8106,0.2423,0,6,190,1942,90,90
38,2122,2160,0.017593,0.919,2.470730e-06,1.039684e-03,36.4569,0.2618,0,6,118,1941,90,90
39,2121,2160,0.018056,0.919,3.968563e-06,1.934493e-03,38.3263,0.2708,0,6,171,1940,90,90
40,2120,2160,0.018519,0.919,2.477174e-06,1.668722e-03,38.2925,0.2806,0,6,137,1939,90,90
41,2119,2160,0.018981,0.919,3.713103e-06,1.560758e-03,38.2083,0.2863,0,6,62,1938,90,90
42,2118,2160,0.019444,0.919,3.575613e-06,2.715817e-03,37.9956,0.271,0,6,36,1937,90,90
43,2117,2160,0.019907,0.919,2.502339e-06,3.088891e-04,38.1256,0.2885,0,6,67,1936,90,90
44,2116,2160,0.02037,0.919,3.873979e-06,6.513215e-04,37.8862,0.2858,0,6,15,1935,90,90
45,2115,2160,0.020833,0.919,2.628408e-06,1.026864e-03,38.0306,0.2817,0,6,53,1934,90,90
46,2114,2160,0.021296,0.919,4.022982e-06,5.595488e-04,38.325,0.2774,0,6,120,1933,90,90
47,2113,2160,0.021759,0.919,7.280232e-06,2.874236e-03,37.7818,0.2825,0,6,148,1932,90,90
48,2112,2160,0.022222,0.919,3.404905e-06,1.464013e-03,38.5224,0.2804,0,6,75,1931,90,90
49,2111,2160,0.022685,0.919,2.759827e-06,4.306468e-04,38.8682,0.3148,0,6,153,1930,90,90
50,2110,2160,0.023148,0.919,3.891432e-06,9.325723e-04,39.0624,0.2911,0,6,105,1929,90,90
51,2109,2160,0.023611,0.919,2.691344e-06,4.240198e-03,37.7848,0.256,0,6,180,1928,90,90
52,2108,2160,0.024074,0.919,4.549573e-06,3.102356e-03,38.6653,0.2596,0,6,114,1927,90,90
53,2107,2160,0.024537,0.919,5.494158e-06,6.810936e-04,37.4704,0.2591,0,6,140,1926,90,90
54,2106,2160,0.025,0.919,2.534136e-06,6.340349e-03,37.4941,0.265,1,8,6,1926,89,90
55,2105,2160,0.025463,0.919,6.771671e-06,5.065219e-03,37.221,0.2608,1,4,6,1926,88,90
56,2104,2160,0.025926,0.919,1.105588e-05,9.745498e-03,37.3517,0.2582,1,2,6,1926,87,90
57,2103,2160,0.026389,0.919,6.340856e-06,3.847404e-03,37.1278,0.2577,0,6,89,1925,87,90
58,2102,2160,0.026852,0.919,9.406310e-06,3.621381e-03,37.5177,0.2699,0,6,191,1924,87,90
59,2101,2160,0.027315,0.919,6.309180e-06,3.483269e-03,37.6342,0.2575,0,6,8,1923,87,90
60,2100,2160,0.027778,0.919,1.203027e-05,3.003702e-03,37.26,0.2607,0,6,81,1922,87,90
61,2099,2160,0.028241,0.919,6.293310e-06,7.096468e-04,37.6162,0.2559,0,6,51,1921,87,90
62,2098,2160,0.028704,0.919,1.406064e-05,1.973642e-03,37.1422,0.2525,0,6,37,1920,87,90
63,2097,2160,0.029167,0.919,7.641372e-06,7.458633e-04,37.7891,0.2655,0,6,189,1919,87,90
64,2096,2160,0.02963,0.919,1.271955e-05,1.627365e-03,37.8464,0.2488,0,6,20,1918,87,90
65,2095,2160,0.030093,0.919,1.417540e-05,3.179264e-03,37.7944,0.2634,0,6,94,1917,87,90
66,2094,2160,0.030556,0.919,6.338884e-06,1.382815e-02,37.9975,0.2627,1,9,6,1917,86,90
67,2093,2160,0.031019,0.919,1.784504e-05,1.973615e-03,37.5874,0.2545,0,6,194,1916,86,90
68,2092,2160,0.031481,0.919,1.787124e-05,5.650662e-03,37.4432,0.2664,0,6,111,1915,86,90
69,2091,2160,0.031944,0.919,1.575191e-05,3.884863e-03,37.4652,0.262,0,6,84,1914,86,90
70,2090,2160,0.032407,0.919,1.634985e-05,3.815517e-03,37.9,0.2632,0,6,132,1913,86,90
71,2089,2160,0.03287,0.92,1.848334e-05,2.433066e-03,37.4806,0.2595,0,6,172,1912,86,90
72,2088,2160,0.033333,0.92,1.506051e-05,4.348239e-03,37.4318,0.2649,0,6,106,1911,86,90
73,2087,2160,0.033796,0.92,2.268758e-05,1.956184e-03,37.5374,0.2393,0,6,42,1910,86,90
74,2086,2160,0.034259,0.92,1.682982e-05,2.430406e-03,39.3084,0.2759,0,6,57,1909,86,90
75,2085,2160,0.034722,0.92,2.317852e-05,7.077592e-03,39.004,0.2791,0,6,30,1908,86,90
76,2084,2160,0.035185,0.92,1.453589e-05,2.388376e-03,39.2384,0.2811,0,6,18,1907,86,90
77,2083,2160,0.035648,0.92,3.673158e-05,8.788300e-03,38.4814,0.2782,0,6,90,1906,86,90
78,2082,2160,0.036111,0.92,1.460724e-05,1.266659e-03,38.9894,0.284,0,6,74,1905,86,90
79,2081,2160,0.036574,0.92,3.674088e-05,1.885279e-03,38.6695,0.2659,0,6,24,1904,86,90
80,2080,2160,0.037037,0.92,1.513799e-05,5.370159e-03,36.8119,0.261,0,6,138,1903,86,90
81,2079,2160,0.0375,0.92,3.504149e-05,5.357949e-03,36.7863,0.2538,0,6,177,1902,86,90
82,2078,2160,0.037963,0.92,1.452516e-05,6.502353e-03,36.4543,0.2301,0,6,78,1901,86,90
83,2077,2160,0.038426,0.92,4.953945e-05,1.179518e-02,36.0272,0.2481,0,6,32,1900,86,90
84,2076,2160,0.038889,0.919,1.456750e-05,2.330109e-03,35.3522,0.2567,0,6,38,1899,86,90
85,2075,2160,0.039352,0.919,4.904750e-05,1.919816e-02,36.6391,0.2622,0,6,87,1898,86,90
86,2074,2160,0.039815,0.919,1.546564e-05,3.423766e-03,36.5339,0.2564,0,6,2,1897,86,90
87,2073,2160,0.040278,0.919,5.706002e-05,3.881885e-03,36.8253,0.2461,0,6,127,1896,86,90
88,2072,2160,0.040741,0.919,1.548380e-05,1.594062e-02,34.8869,0.2372,1,5,6,1896,85,90
89,2071,2160,0.041204,0.921,7.569339e-05,3.479211e-03,35.3869,0.2504,0,6,108,1895,85,90
90,2070,2160,0.041667,0.921,1.101504e-04,2.820037e-03,35.2186,0.2442,0,6,113,1894,85,90
91,2069,2160,0.04213,0.921,8.154754e-05,2.716172e-03,34.5188,0.2826,0,6,43,1893,85,90
92,2068,2160,0.042593,0.921,1.083558e-04,2.253630e-03,34.9019,0.288,0,6,166,1892,85,90
93,2067,2160,0.043056,0.921,8.293296e-05,2.271445e-03,36.3354,0.2613,0,6,72,1891,85,90
94,2066,2160,0.043519,0.921,1.126610e-04,1.720693e-02,36.5286,0.2438,1,7,6,1891,84,90
95,2065,2160,0.043981,0.92,1.213467e-04,1.224470e-02,36.1271,0.3017,1,1,6,1891,83,90
96,2064,2160,0.044444,0.922,1.527066e-04,7.017212e-03,36.8442,0.2806,0,6,65,1890,83,90
97,2063,2160,0.044907,0.922,1.636972e-04,4.608405e-03,34.7405,0.2381,0,6,115,1889,83,90
98,2062,2160,0.04537,0.922,1.926910e-04,2.999037e-03,34.6451,0.2421,0,6,173,1888,83,90
99,2061,2160,0.045833,0.922,1.317422e-04,2.493844e-03,34.7556,0.2384,0,6,4,1887,83,90
100,2060,2160,0.046296,0.922,1.800527e-04,7.783336e-03,35.2549,0.2397,0,6,17,1886,83,90
101,2059,2160,0.046759,0.922,1.307935e-04,1.717262e-02,34.2692,0.2375,1,6,6,1886,82,90
102,2058,2160,0.047222,0.921,2.244001e-04,7.568958e-03,34.2501,0.2462,0,6,91,1885,82,90
103,2057,2160,0.047685,0.921,3.211042e-04,3.293567e-03,34.6053,0.2398,0,6,187,1884,82,90
104,2056,2160,0.048148,0.921,2.383360e-04,7.353844e-03,34.4534,0.239,0,6,60,1883,82,90
105,2055,2160,0.048611,0.922,2.711360e-04,6.807433e-03,34.2342,0.2373,0,6,112,1882,82,90
106,2054,2160,0.049074,0.922,2.256072e-04,5.738539e-03,34.4686,0.2454,0,6,134,1881,82,90
107,2053,2160,0.049537,0.921,3.222195e-04,4.535931e-03,34.3029,0.2411,0,6,126,1880,82,90
108,2052,2160,0.05,0.921,3.090959e-04,3.635731e-03,34.4746,0.2367,0,6,9,1879,82,90
109,2051,2160,0.050463,0.921,3.300362e-04,7.908657e-03,34.3228,0.2468,0,6,150,1878,82,90
110,2050,2160,0.050926,0.921,2.749255e-04,8.144332e-03,34.3865,0.239,0,6,83,1877,82,90
111,2049,2160,0.051389,0.921,2.208806e-04,6.459901e-03,34.4623,0.2429,0,6,56,1876,82,90
112,2048,2160,0.051852,0.921,3.670514e-04,1.023202e-02,34.2295,0.2422,0,6,46,1875,82,90
113,2047,2160,0.052315,0.922,4.153611e-04,4.847077e-03,34.4294,0.2364,0,6,128,1874,82,90
114,2046,2160,0.052778,0.922,3.076207e-04,6.882878e-03,34.168,0.2396,0,6,88,1873,82,90
115,2045,2160,0.053241,0.922,3.536799e-04,7.225088e-03,34.3264,0.2381,0,6,119,1872,82,90
116,2044,2160,0.053704,0.922,2.247841e-04,4.728077e-03,34.3888,0.2484,0,6,181,1871,82,90
117,2043,2160,0.054167,0.922,3.831614e-04,6.485168e-03,34.3755,0.2376,0,6,146,1870,82,90
118,2042,2160,0.05463,0.922,2.635647e-04,6.502553e-03,34.1698,0.2369,0,6,61,1869,82,90
119,2041,2160,0.055093,0.922,2.805890e-04,2.549605e-02,34.2456,0.2375,1,3,6,1869,81,90
120,2040,2160,0.055556,0.921,4.411764e-04,1.053849e-02,34.3541,0.2342,0,6,195,1868,81,90
121,2039,2160,0.056019,0.921,4.411764e-04,1.343468e-02,34.2287,0.24,0,6,145,1867,81,90
122,2038,2160,0.056481,0.921,4.411764e-04,8.850055e-03,34.339,0.2385,0,6,85,1866,81,90
