step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
55,2105,2160,0.025463,0.917,9.466377e-02,1.921776e-03,3.2049,3.3151,0,6,24,1919,85,100
56,2104,2160,0.025926,0.917,9.393981e-02,1.181205e-02,3.2164,3.3147,0,6,25,1918,85,100
57,2103,2160,0.026389,0.917,9.318752e-02,7.583335e-03,3.1958,3.3111,0,6,26,1917,85,100
58,2102,2160,0.026852,0.917,9.246158e-02,2.017392e-02,3.2091,3.3271,0,6,27,1916,85,100
59,2101,2160,0.027315,0.917,9.179057e-02,5.334487e-03,3.2554,3.3135,0,6,29,1915,85,100
60,2100,2160,0.027778,0.917,9.110592e-02,7.025450e-03,3.2216,3.3237,0,6,30,1914,85,100
61,2099,2160,0.028241,0.917,9.044544e-02,6.134248e-03,3.2194,3.3189,0,6,31,1913,85,100
62,2098,2160,0.028704,0.917,8.981409e-02,1.137846e-02,3.1979,3.3145,0,6,32,1912,85,100
63,2097,2160,0.029167,0.917,8.918142e-02,9.759754e-04,3.1949,3.3168,0,6,33,1911,85,100
64,2096,2160,0.02963,0.917,8.856360e-02,1.595946e-02,3.2015,3.3053,0,6,34,1910,85,100
65,2095,2160,0.030093,0.917,8.796350e-02,1.041372e-02,3.214,3.3127,0,6,35,1909,85,100
66,2094,2160,0.030556,0.917,8.736695e-02,3.354491e-03,3.2166,3.3008,0,6,36,1908,85,100
67,2093,2160,0.031019,0.917,8.680351e-02,2.363307e-03,3.226,3.3188,0,6,37,1907,85,100
68,2092,2160,0.031481,0.917,8.623701e-02,2.089051e-03,3.2045,3.3225,0,6,38,1906,85,100
69,2091,2160,0.031944,0.917,8.568146e-02,3.417794e-02,3.1964,3.3039,0,6,39,1905,85,100
70,2090,2160,0.032407,0.917,8.512989e-02,6.755673e-04,3.2344,3.3146,0,6,40,1904,85,100
71,2089,2160,0.03287,0.917,8.457186e-02,7.465826e-03,3.1941,3.3183,0,6,41,1903,85,100
72,2088,2160,0.033333,0.917,8.402338e-02,1.956513e-03,3.2165,3.3169,0,6,42,1902,85,100
73,2087,2160,0.033796,0.917,8.348687e-02,2.717129e-03,3.236,3.3324,0,6,43,1901,85,100
74,2086,2160,0.034259,0.917,8.296601e-02,1.137068e-02,3.2279,3.3219,0,6,44,1900,85,100
75,2085,2160,0.034722,0.917,8.243682e-02,1.728683e-02,3.2065,3.3323,0,6,45,1899,85,100
76,2084,2160,0.035185,0.917,8.191573e-02,1.027038e-02,3.2141,3.3257,0,6,46,1898,85,100
77,2083,2160,0.035648,0.917,8.141838e-02,1.922522e-02,3.2276,3.3118,0,6,47,1897,85,100
78,2082,2160,0.036111,0.917,8.090683e-02,8.131022e-03,3.2202,3.3281,0,6,48,1896,85,100
79,2081,2160,0.036574,0.917,8.041397e-02,2.073074e-02,3.2059,3.3177,0,6,49,1895,85,100
80,2080,2160,0.037037,0.917,7.990954e-02,1.176224e-02,3.2192,3.3235,0,6,52,1894,85,100
81,2079,2160,0.0375,0.917,7.942636e-02,9.631107e-03,3.2367,3.3264,0,6,54,1893,85,100
82,2078,2160,0.037963,0.917,7.894525e-02,1.424170e-02,3.2043,3.3268,0,6,55,1892,85,100
83,2077,2160,0.038426,0.917,7.847352e-02,6.461623e-03,3.1992,3.3146,0,6,56,1891,85,100
84,2076,2160,0.038889,0.917,7.798093e-02,1.129077e-02,3.2044,3.3197,0,6,58,1890,85,100
85,2075,2160,0.039352,0.917,7.750839e-02,5.320446e-04,3.2048,3.318,0,6,59,1889,85,100
86,2074,2160,0.039815,0.917,7.704167e-02,6.340908e-03,3.3377,3.426,0,6,60,1888,85,100
87,2073,2160,0.040278,0.917,7.657349e-02,6.895033e-03,3.2309,3.3503,0,6,61,1887,85,100
88,2072,2160,0.040741,0.917,7.613653e-02,1.539046e-03,3.3021,3.3693,0,6,62,1886,85,100
89,2071,2160,0.041204,0.917,7.569800e-02,1.355799e-02,3.2072,3.3167,0,6,63,1885,85,100
90,2070,2160,0.041667,0.917,7.525982e-02,8.045635e-03,3.2381,3.3349,0,6,64,1884,85,100
91,2069,2160,0.04213,0.917,7.481275e-02,6.894395e-03,3.2716,3.363,0,6,65,1883,85,100
92,2068,2160,0.042593,0.917,7.436400e-02,1.422852e-02,3.2848,3.3556,0,6,66,1882,85,100
93,2067,2160,0.043056,0.917,7.392496e-02,1.278232e-02,3.306,3.368,0,6,68,1881,85,100
94,2066,2160,0.043519,0.917,7.350285e-02,1.389491e-02,3.28,3.3392,0,6,69,1880,85,100
95,2065,2160,0.043981,0.917,7.306266e-02,6.569459e-03,3.2413,3.3399,0,6,70,1879,85,100
96,2064,2160,0.044444,0.917,7.262029e-02,9.309213e-03,3.2346,3.3605,0,6,71,1878,85,100
97,2063,2160,0.044907,0.917,7.220122e-02,2.179312e-02,3.2924,3.3287,0,6,73,1877,85,100
98,2062,2160,0.04537,0.917,7.178753e-02,9.647960e-04,3.2101,3.3382,0,6,74,1876,85,100
99,2061,2160,0.045833,0.917,7.134733e-02,1.485993e-02,3.2049,3.356,0,6,76,1875,85,100
100,2060,2160,0.046296,0.917,7.089636e-02,5.636194e-03,3.2348,3.3623,0,6,78,1874,85,100
101,2059,2160,0.046759,0.917,7.047996e-02,1.005470e-02,3.2307,3.33,0,6,79,1873,85,100
102,2058,2160,0.047222,0.917,7.005830e-02,6.832113e-03,3.2141,3.3152,0,6,80,1872,85,100
103,2057,2160,0.047685,0.917,6.963348e-02,2.827426e-03,3.1856,3.3316,0,6,81,1871,85,100
104,2056,2160,0.048148,0.917,6.922834e-02,1.410225e-02,3.2103,3.3242,0,6,82,1870,85,100
105,2055,2160,0.048611,0.917,6.882958e-02,8.214982e-03,3.2039,3.32,0,6,83,1869,85,100
106,2054,2160,0.049074,0.917,6.843264e-02,3.887793e-03,3.2163,3.3221,0,6,84,1868,85,100
107,2053,2160,0.049537,0.917,6.803720e-02,8.906668e-03,3.2596,3.327,0,6,85,1867,85,100
108,2052,2160,0.05,0.917,6.763918e-02,1.985024e-02,3.2204,3.3323,0,6,87,1866,85,100
109,2051,2160,0.050463,0.917,6.724865e-02,7.286001e-03,3.2471,3.319,0,6,88,1865,85,100
110,2050,2160,0.050926,0.917,6.687049e-02,4.630655e-03,3.2161,3.3171,0,6,89,1864,85,100
111,2049,2160,0.051389,0.917,6.649556e-02,8.987254e-03,3.2097,3.3195,0,6,90,1863,85,100
112,2048,2160,0.051852,0.917,6.611535e-02,7.676198e-03,3.1967,3.3292,0,6,91,1862,85,100
113,2047,2160,0.052315,0.917,6.574984e-02,1.477906e-02,3.1928,3.322,0,6,92,1861,85,100
114,2046,2160,0.052778,0.917,6.537903e-02,2.400314e-02,3.2102,3.3033,0,6,93,1860,85,100
115,2045,2160,0.053241,0.917,6.501844e-02,3.625545e-03,3.2022,3.3209,0,6,94,1859,85,100
116,2044,2160,0.053704,0.917,6.465351e-02,1.755151e-02,3.2453,3.3317,0,6,95,1858,85,100
117,2043,2160,0.054167,0.917,6.429463e-02,1.487687e-02,3.2092,3.3321,0,6,96,1857,85,100
118,2042,2160,0.05463,0.917,6.394904e-02,1.977571e-02,3.2153,3.3006,0,6,97,1856,85,100
119,2041,2160,0.055093,0.917,6.360436e-02,1.621248e-02,3.2313,3.3187,0,6,98,1855,85,100
120,2040,2160,0.055556,0.917,6.325842e-02,1.933496e-02,3.1809,3.3216,0,6,99,1854,85,100
121,2039,2160,0.056019,0.917,6.291264e-02,1.303028e-02,3.1998,3.3362,0,6,100,1853,85,100
122,2038,2160,0.056481,0.917,6.256290e-02,1.070586e-02,3.2082,3.3262,0,6,101,1852,85,100
123,2037,2160,0.056944,0.917,6.220847e-02,1.060904e-02,3.2005,3.323,0,6,102,1851,85,100
124,2036,2160,0.057407,0.917,6.185622e-02,9.586590e-03,3.2112,3.3272,0,6,103,1850,85,100
125,2035,2160,0.05787,0.917,6.151513e-02,5.844794e-03,3.2016,3.3098,0,6,106,1849,85,100
126,2034,2160,0.058333,0.917,6.117633e-02,1.497688e-02,3.2011,3.3172,0,6,107,1848,85,100
127,2033,2160,0.058796,0.917,6.083357e-02,3.892326e-03,3.2114,3.3145,0,6,108,1847,85,100
128,2032,2160,0.059259,0.917,6.049663e-02,9.970074e-03,3.2433,3.3096,0,6,109,1846,85,100
129,2031,2160,0.059722,0.917,6.016704e-02,6.611302e-03,3.19,3.3145,0,6,110,1845,85,100
130,2030,2160,0.060185,0.917,5.985437e-02,5.716709e-03,3.24,3.3199,0,6,111,1844,85,100
131,2029,2160,0.060648,0.917,5.952085e-02,6.807108e-03,3.2242,3.3172,0,6,112,1843,85,100
132,2028,2160,0.061111,0.917,5.920399e-02,2.802853e-03,3.1951,3.32,0,6,113,1842,85,100
133,2027,2160,0.061574,0.917,5.888719e-02,3.162130e-03,3.2041,3.3187,0,6,114,1841,85,100
134,2026,2160,0.062037,0.917,5.856406e-02,4.693500e-03,3.216,3.3135,0,6,115,1840,85,100
135,2025,2160,0.0625,0.917,5.823694e-02,2.207814e-02,3.2722,3.3047,0,6,116,1839,85,100
136,2024,2160,0.062963,0.917,5.793002e-02,9.526077e-03,3.2163,3.3121,0,6,117,1838,85,100
137,2023,2160,0.063426,0.917,5.760834e-02,1.382848e-03,3.2023,3.3096,0,6,118,1837,85,100
138,2022,2160,0.063889,0.917,5.729949e-02,6.198063e-03,3.2317,3.327,0,6,119,1836,85,100
139,2021,2160,0.064352,0.917,5.698524e-02,2.792008e-04,3.2065,3.315,0,6,120,1835,85,100
140,2020,2160,0.064815,0.917,5.668525e-02,1.259920e-02,3.1911,3.3282,0,6,121,1834,85,100
141,2019,2160,0.065278,0.917,5.638395e-02,1.218696e-02,3.2252,3.3135,0,6,122,1833,85,100
142,2018,2160,0.065741,0.917,5.607807e-02,6.728346e-03,3.2416,3.3234,0,6,123,1832,85,100
143,2017,2160,0.066204,0.917,5.577932e-02,1.084484e-02,3.2117,3.3184,0,6,124,1831,85,100
144,2016,2160,0.066667,0.917,5.547703e-02,1.335756e-02,3.2167,3.3226,0,6,125,1830,85,100
145,2015,2160,0.06713,0.917,5.518342e-02,4.542423e-03,3.214,3.3262,0,6,126,1829,85,100
146,2014,2160,0.067593,0.917,5.488602e-02,3.906709e-03,3.2349,3.3338,0,6,127,1828,85,100
147,2013,2160,0.068056,0.917,5.460518e-02,4.872078e-03,3.2031,3.3176,0,6,128,1827,85,100
148,2012,2160,0.068519,0.917,5.431646e-02,5.319269e-03,3.2015,3.3128,0,6,129,1826,85,100
149,2011,2160,0.068981,0.917,5.404166e-02,6.298930e-03,3.2341,3.3258,0,6,130,1825,85,100
150,2010,2160,0.069444,0.917,5.376254e-02,6.424745e-03,3.211,3.3304,0,6,131,1824,85,100
151,2009,2160,0.069907,0.917,5.348782e-02,4.648940e-03,3.2167,3.3329,0,6,132,1823,85,100
152,2008,2160,0.07037,0.917,5.322065e-02,4.697943e-03,3.2332,3.3281,0,6,133,1822,85,100
153,2007,2160,0.070833,0.917,5.296491e-02,5.393089e-03,3.2052,3.3274,0,6,134,1821,85,100
154,2006,2160,0.071296,0.917,5.269919e-02,9.406388e-03,3.202,3.3202,0,6,135,1820,85,100
155,2005,2160,0.071759,0.917,5.244621e-02,1.266667e-03,3.2205,3.3136,0,6,137,1819,85,100
156,2004,2160,0.072222,0.917,5.218697e-02,5.684478e-03,3.2221,3.3177,0,6,138,1818,85,100
157,2003,2160,0.072685,0.917,5.193609e-02,1.281543e-02,3.2103,3.3228,0,6,139,1817,85,100
158,2002,2160,0.073148,0.917,5.167747e-02,6.871256e-04,3.1995,3.3268,0,6,140,1816,85,100
159,2001,2160,0.073611,0.917,5.143312e-02,1.044433e-02,3.2136,3.3268,0,6,141,1815,85,100
160,2000,2160,0.074074,0.917,5.119733e-02,1.044262e-02,3.2316,3.323,0,6,142,1814,85,100
