step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
0,12800,12800,0.0,0.951,0.000000e+00,3.778061e-03,4.2317,1.0596,0,45,0,9799,2500,500
1,12799,12800,7.8e-05,0.951,0.000000e+00,8.265283e-03,3.5815,0.1149,0,45,1,9798,2500,500
2,12798,12800,0.000156,0.951,0.000000e+00,9.385027e-03,3.4936,0.107,0,45,2,9797,2500,500
3,12797,12800,0.000234,0.951,0.000000e+00,4.520250e-03,3.5039,0.1048,0,45,3,9796,2500,500
4,12796,12800,0.000313,0.951,0.000000e+00,7.917680e-03,3.4717,0.1087,0,45,4,9795,2500,500
5,12795,12800,0.000391,0.951,0.000000e+00,4.280597e-03,3.4943,0.1077,0,45,5,9794,2500,500
6,12794,12800,0.000469,0.951,0.000000e+00,4.428660e-03,3.5048,0.1071,0,45,6,9793,2500,500
7,12793,12800,0.000547,0.951,0.000000e+00,3.909178e-03,3.4964,0.1044,0,45,7,9792,2500,500
8,12792,12800,0.000625,0.951,0.000000e+00,1.191750e-02,3.5051,0.1087,0,45,8,9791,2500,500
9,12791,12800,0.000703,0.951,0.000000e+00,9.388119e-03,3.4825,0.1082,0,45,9,9790,2500,500
10,12790,12800,0.000781,0.951,0.000000e+00,1.063859e-03,3.4826,0.1063,0,45,10,9789,2500,500
11,12789,12800,0.000859,0.951,0.000000e+00,1.445235e-04,3.4931,0.105,0,45,11,9788,2500,500
12,12788,12800,0.000938,0.951,0.000000e+00,2.089640e-02,3.4886,0.1065,0,45,12,9787,2500,500
13,12787,12800,0.001016,0.951,0.000000e+00,1.142913e-02,3.5063,0.1057,0,45,13,9786,2500,500
14,12786,12800,0.001094,0.951,0.000000e+00,7.833069e-03,3.5128,0.1056,0,45,14,9785,2500,500
15,12785,12800,0.001172,0.951,0.000000e+00,9.823814e-03,3.4658,0.1075,0,45,15,9784,2500,500
16,12784,12800,0.00125,0.951,0.000000e+00,6.616297e-03,3.5188,0.1077,0,45,16,9783,2500,500
17,12783,12800,0.001328,0.951,0.000000e+00,2.445453e-03,3.5063,0.1078,0,45,17,9782,2500,500
18,12782,12800,0.001406,0.951,0.000000e+00,2.650258e-03,3.4958,0.1056,0,45,18,9781,2500,500
19,12781,12800,0.001484,0.951,0.000000e+00,1.792254e-02,3.4875,0.1072,0,45,19,9780,2500,500
20,12780,12800,0.001563,0.951,0.000000e+00,1.094466e-02,3.4844,0.1061,0,45,20,9779,2500,500
21,12779,12800,0.001641,0.951,0.000000e+00,2.324716e-03,3.4917,0.1077,0,45,21,9778,2500,500
22,12778,12800,0.001719,0.951,0.000000e+00,1.096939e-02,3.4933,0.1075,0,45,22,9777,2500,500
23,12777,12800,0.001797,0.951,0.000000e+00,3.184249e-03,3.4942,0.1064,0,45,23,9776,2500,500
24,12776,12800,0.001875,0.951,0.000000e+00,1.162629e-02,3.4814,0.1077,0,45,24,9775,2500,500
25,12775,12800,0.001953,0.951,0.000000e+00,1.272878e-02,3.4847,0.1057,0,45,25,9774,2500,500
26,12774,12800,0.002031,0.951,0.000000e+00,1.217207e-03,3.4737,0.1063,0,45,26,9773,2500,500
27,12773,12800,0.002109,0.951,0.000000e+00,5.743860e-03,3.4901,0.1051,0,45,27,9772,2500,500
28,12772,12800,0.002188,0.951,0.000000e+00,1.155470e-02,3.4812,0.1065,0,45,28,9771,2500,500
29,12771,12800,0.002266,0.951,0.000000e+00,8.783937e-03,3.4932,0.1082,0,45,29,9770,2500,500
30,12770,12800,0.002344,0.951,0.000000e+00,1.035921e-02,3.4812,0.1061,0,45,30,9769,2500,500
31,12769,12800,0.002422,0.951,0.000000e+00,5.264059e-03,3.4936,0.1061,0,45,31,9768,2500,500
32,12768,12800,0.0025,0.951,0.000000e+00,2.224167e-03,3.4801,0.107,0,45,32,9767,2500,500
33,12767,12800,0.002578,0.951,0.000000e+00,1.792440e-03,3.4804,0.1058,0,45,33,9766,2500,500
34,12766,12800,0.002656,0.951,0.000000e+00,5.938398e-03,3.4719,0.1061,0,45,34,9765,2500,500
35,12765,12800,0.002734,0.952,0.000000e+00,2.290992e-02,3.4793,0.1062,0,45,35,9764,2500,500
36,12764,12800,0.002812,0.952,0.000000e+00,6.112722e-03,3.4785,0.1062,0,45,36,9763,2500,500
37,12763,12800,0.002891,0.952,0.000000e+00,2.665266e-02,3.4813,0.1081,0,45,37,9762,2500,500
38,12762,12800,0.002969,0.951,0.000000e+00,2.278475e-02,3.4911,0.1068,0,45,38,9761,2500,500
39,12761,12800,0.003047,0.951,0.000000e+00,7.240076e-03,3.4797,0.1053,0,45,40,9760,2500,500
40,12760,12800,0.003125,0.951,0.000000e+00,1.584408e-03,3.4815,0.1091,0,45,42,9759,2500,500
41,12759,12800,0.003203,0.951,0.000000e+00,1.201621e-02,3.4824,0.1056,0,45,43,9758,2500,500
42,12758,12800,0.003281,0.951,0.000000e+00,1.279316e-02,3.4904,0.1078,0,45,44,9757,2500,500
43,12757,12800,0.003359,0.951,0.000000e+00,2.258769e-02,3.4871,0.1074,0,45,39,9756,2500,500
44,12756,12800,0.003437,0.951,0.000000e+00,1.435150e-02,3.493,0.1077,0,45,46,9755,2500,500
45,12755,12800,0.003516,0.951,0.000000e+00,6.954822e-03,3.5036,0.1058,0,45,47,9754,2500,500
46,12754,12800,0.003594,0.951,0.000000e+00,6.441848e-04,3.4912,0.107,0,45,48,9753,2500,500
47,12753,12800,0.003672,0.951,0.000000e+00,2.620765e-02,3.4822,0.1118,0,45,49,9752,2500,500
48,12752,12800,0.00375,0.952,0.000000e+00,1.782440e-02,3.486,0.1086,0,45,41,9751,2500,500
49,12751,12800,0.003828,0.952,0.000000e+00,2.411372e-03,3.493,0.1056,0,45,50,9750,2500,500
50,12750,12800,0.003906,0.952,0.000000e+00,2.338504e-02,3.4998,0.1051,0,45,51,9749,2500,500
51,12749,12800,0.003984,0.952,0.000000e+00,1.342528e-04,3.4822,0.1061,0,45,54,9748,2500,500
52,12748,12800,0.004062,0.952,0.000000e+00,2.676545e-03,3.4862,0.1119,0,45,55,9747,2500,500
53,12747,12800,0.004141,0.952,0.000000e+00,1.126544e-02,3.4964,0.1072,0,45,57,9746,2500,500
54,12746,12800,0.004219,0.952,0.000000e+00,7.685701e-04,3.4794,0.1084,0,45,58,9745,2500,500
55,12745,12800,0.004297,0.952,0.000000e+00,2.001546e-02,3.4763,0.1079,0,45,59,9744,2500,500
56,12744,12800,0.004375,0.952,0.000000e+00,1.866933e-02,3.4857,0.1061,0,45,53,9743,2500,500
57,12743,12800,0.004453,0.952,0.000000e+00,1.289279e-02,3.4884,0.1083,0,45,61,9742,2500,500
58,12742,12800,0.004531,0.953,0.000000e+00,7.859955e-03,3.4793,0.1075,0,45,62,9741,2500,500
59,12741,12800,0.004609,0.952,0.000000e+00,3.029936e-02,3.4739,0.1078,0,45,63,9740,2500,500
60,12740,12800,0.004687,0.949,0.000000e+00,1.800147e-02,3.487,0.1066,0,45,45,9739,2500,500
61,12739,12800,0.004766,0.949,0.000000e+00,4.379742e-02,3.483,0.1062,0,45,52,9738,2500,500
62,12738,12800,0.004844,0.95,0.000000e+00,8.313170e-03,3.4776,0.1068,0,45,56,9737,2500,500
63,12737,12800,0.004922,0.95,0.000000e+00,1.120604e-02,3.4878,0.1053,0,45,60,9736,2500,500
64,12736,12800,0.005,0.95,0.000000e+00,1.344741e-02,3.4723,0.1056,0,45,64,9735,2500,500
65,12735,12800,0.005078,0.95,0.000000e+00,1.950170e-03,3.4772,0.1073,0,45,71,9734,2500,500
66,12734,12800,0.005156,0.95,0.000000e+00,6.055158e-03,3.4585,0.1058,0,45,73,9733,2500,500
67,12733,12800,0.005234,0.95,0.000000e+00,2.427125e-02,3.4899,0.1048,0,45,75,9732,2500,500
68,12732,12800,0.005313,0.949,0.000000e+00,3.242530e-02,3.456,0.1058,0,45,66,9731,2500,500
69,12731,12800,0.005391,0.95,0.000000e+00,7.443440e-03,3.4791,0.1064,0,45,69,9730,2500,500
70,12730,12800,0.005469,0.95,0.000000e+00,2.954765e-02,3.4594,0.1057,0,45,76,9729,2500,500
71,12729,12800,0.005547,0.948,0.000000e+00,1.197579e-02,3.4729,0.1051,0,45,72,9728,2500,500
72,12728,12800,0.005625,0.948,0.000000e+00,5.198625e-02,3.4804,0.1068,0,45,77,9727,2500,500
73,12727,12800,0.005703,0.949,0.000000e+00,3.025545e-02,3.4993,0.107,0,45,65,9726,2500,500
74,12726,12800,0.005781,0.95,0.000000e+00,2.219721e-02,3.4833,0.1054,0,45,67,9725,2500,500
75,12725,12800,0.005859,0.95,0.000000e+00,4.200602e-03,3.4771,0.1052,0,45,74,9724,2500,500
76,12724,12800,0.005938,0.95,0.000000e+00,8.808815e-03,3.4699,0.107,0,45,78,9723,2500,500
77,12723,12800,0.006016,0.95,0.000000e+00,9.119016e-04,3.4865,0.1071,0,45,83,9722,2500,500
78,12722,12800,0.006094,0.95,0.000000e+00,1.688966e-04,3.4784,0.1063,0,45,88,9721,2500,500
79,12721,12800,0.006172,0.95,0.000000e+00,2.063256e-03,3.4918,0.1065,0,45,89,9720,2500,500
80,12720,12800,0.00625,0.95,0.000000e+00,1.190820e-02,3.4876,0.1084,0,45,90,9719,2500,500
81,12719,12800,0.006328,0.95,0.000000e+00,1.098032e-02,3.4781,0.1065,0,45,68,9718,2500,500
82,12718,12800,0.006406,0.95,0.000000e+00,3.162958e-02,3.4921,0.1045,0,45,79,9717,2500,500
83,12717,12800,0.006484,0.95,0.000000e+00,2.883941e-02,3.4786,0.1069,0,45,91,9716,2500,500
84,12716,12800,0.006563,0.949,0.000000e+00,1.197812e-02,3.4755,0.1045,0,45,70,9715,2500,500
85,12715,12800,0.006641,0.949,0.000000e+00,1.525410e-02,3.4843,0.1056,0,45,81,9714,2500,500
86,12714,12800,0.006719,0.949,0.000000e+00,1.255552e-02,3.4748,0.1057,0,45,92,9713,2500,500
87,12713,12800,0.006797,0.949,0.000000e+00,1.438857e-02,3.4803,0.1051,0,45,80,9712,2500,500
88,12712,12800,0.006875,0.949,0.000000e+00,4.550948e-03,3.489,0.1069,0,45,84,9711,2500,500
89,12711,12800,0.006953,0.949,0.000000e+00,2.346497e-03,3.4726,0.1068,0,45,85,9710,2500,500
90,12710,12800,0.007031,0.949,0.000000e+00,8.287976e-03,3.4679,0.106,0,45,95,9709,2500,500
91,12709,12800,0.007109,0.949,0.000000e+00,2.367100e-03,3.4684,0.1062,0,45,86,9708,2500,500
92,12708,12800,0.007188,0.949,0.000000e+00,2.698728e-02,3.4756,0.1059,0,45,87,9707,2500,500
93,12707,12800,0.007266,0.949,0.000000e+00,1.946938e-02,3.4853,0.1082,0,45,93,9706,2500,500
94,12706,12800,0.007344,0.949,0.000000e+00,6.302605e-03,3.4663,0.1077,0,45,96,9705,2500,500
95,12705,12800,0.007422,0.949,0.000000e+00,1.860408e-02,3.471,0.1115,0,45,97,9704,2500,500
96,12704,12800,0.0075,0.949,0.000000e+00,1.693322e-02,3.4823,0.1051,0,45,82,9703,2500,500
97,12703,12800,0.007578,0.949,0.000000e+00,4.928330e-03,3.4737,0.1081,0,45,98,9702,2500,500
98,12702,12800,0.007656,0.949,0.000000e+00,9.639279e-03,3.478,0.1042,0,45,99,9701,2500,500
99,12701,12800,0.007734,0.949,0.000000e+00,1.882179e-03,3.4929,0.1072,0,45,100,9700,2500,500
100,12700,12800,0.007812,0.949,0.000000e+00,2.535367e-02,3.4799,0.1055,0,45,101,9699,2500,500
101,12699,12800,0.007891,0.949,0.000000e+00,1.410140e-02,3.4796,0.1066,0,45,102,9698,2500,500
102,12698,12800,0.007969,0.949,0.000000e+00,7.329641e-03,3.5015,0.1072,0,45,103,9697,2500,500
103,12697,12800,0.008047,0.949,0.000000e+00,2.013282e-02,3.4724,0.1059,0,45,94,9696,2500,500
104,12696,12800,0.008125,0.949,0.000000e+00,5.646471e-03,3.4817,0.1063,0,45,104,9695,2500,500
105,12695,12800,0.008203,0.949,0.000000e+00,2.028423e-02,3.4766,0.1043,0,45,105,9694,2500,500
106,12694,12800,0.008281,0.948,0.000000e+00,9.618481e-03,3.4789,0.1068,0,45,106,9693,2500,500
107,12693,12800,0.008359,0.948,0.000000e+00,2.128278e-02,3.4841,0.1068,0,45,107,9692,2500,500
108,12692,12800,0.008437,0.948,0.000000e+00,4.871293e-03,3.4865,0.1064,0,45,108,9691,2500,500
109,12691,12800,0.008516,0.948,0.000000e+00,1.043376e-02,3.4762,0.1058,0,45,109,9690,2500,500
110,12690,12800,0.008594,0.948,0.000000e+00,6.624336e-04,3.4872,0.1074,0,45,110,9689,2500,500
111,12689,12800,0.008672,0.948,0.000000e+00,2.392654e-02,3.4854,0.108,0,45,111,9688,2500,500
112,12688,12800,0.00875,0.948,0.000000e+00,1.306412e-02,3.4786,0.1101,0,45,112,9687,2500,500
113,12687,12800,0.008828,0.948,0.000000e+00,7.877212e-04,3.4835,0.1052,0,45,113,9686,2500,500
114,12686,12800,0.008906,0.948,0.000000e+00,1.573134e-02,3.4806,0.1065,0,45,114,9685,2500,500
115,12685,12800,0.008984,0.948,0.000000e+00,7.747410e-04,3.4788,0.1067,0,45,116,9684,2500,500
116,12684,12800,0.009062,0.948,0.000000e+00,1.331326e-02,3.4809,0.1076,0,45,117,9683,2500,500
117,12683,12800,0.009141,0.948,0.000000e+00,3.476098e-04,3.4841,0.1059,0,45,118,9682,2500,500
118,12682,12800,0.009219,0.948,0.000000e+00,1.847111e-02,3.4799,0.1065,0,45,119,9681,2500,500
119,12681,12800,0.009297,0.948,0.000000e+00,1.685758e-02,3.4876,0.1066,0,45,115,9680,2500,500
120,12680,12800,0.009375,0.948,0.000000e+00,7.233477e-03,3.4808,0.1064,0,45,122,9679,2500,500
121,12679,12800,0.009453,0.948,0.000000e+00,2.313348e-03,3.4724,0.1064,0,45,123,9678,2500,500
122,12678,12800,0.009531,0.948,0.000000e+00,1.104660e-02,3.4847,0.1075,0,45,124,9677,2500,500
123,12677,12800,0.009609,0.948,0.000000e+00,3.021437e-03,3.4909,0.1058,0,45,125,9676,2500,500
124,12676,12800,0.009687,0.948,0.000000e+00,1.052438e-02,3.4757,0.1057,0,45,126,9675,2500,500
125,12675,12800,0.009766,0.948,0.000000e+00,1.549854e-02,3.4965,0.1056,0,45,132,9674,2500,500
126,12674,12800,0.009844,0.948,0.000000e+00,3.356910e-02,3.4693,0.1052,0,45,120,9673,2500,500
127,12673,12800,0.009922,0.948,0.000000e+00,1.197843e-02,3.4656,0.1049,0,45,139,9672,2500,500
128,12672,12800,0.01,0.948,0.000000e+00,1.035749e-02,3.5045,0.1058,0,45,127,9671,2500,500
129,12671,12800,0.010078,0.948,0.000000e+00,1.116967e-02,3.4754,0.1075,0,45,141,9670,2500,500
130,12670,12800,0.010156,0.948,0.000000e+00,1.290330e-02,3.4743,0.106,0,45,128,9669,2500,500
131,12669,12800,0.010234,0.948,0.000000e+00,2.945621e-03,3.4766,0.1063,0,45,140,9668,2500,500
132,12668,12800,0.010312,0.948,0.000000e+00,2.767731e-05,3.4798,0.1073,0,45,145,9667,2500,500
133,12667,12800,0.010391,0.948,0.000000e+00,3.885412e-02,3.4859,0.1072,0,45,146,9666,2500,500
134,12666,12800,0.010469,0.948,0.000000e+00,3.585028e-02,3.4852,0.1069,0,45,121,9665,2500,500
135,12665,12800,0.010547,0.948,0.000000e+00,1.065552e-02,3.486,0.1069,0,45,129,9664,2500,500
