step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
0,12800,12800,0.0,0.949,0.000000e+00,8.999200e-04,4.8905,1.0538,0,16,0,9799,2500,500
1,12799,12800,7.8e-05,0.949,0.000000e+00,6.633197e-03,4.2403,0.1133,0,16,1,9798,2500,500
2,12798,12800,0.000156,0.949,0.000000e+00,1.709641e-03,4.1216,0.1052,0,16,2,9797,2500,500
3,12797,12800,0.000234,0.949,0.000000e+00,8.600507e-03,4.1044,0.1074,0,16,3,9796,2500,500
4,12796,12800,0.000313,0.949,0.000000e+00,1.965437e-03,4.129,0.1058,0,16,4,9795,2500,500
5,12795,12800,0.000391,0.949,0.000000e+00,5.982190e-03,4.159,0.107,0,16,5,9794,2500,500
6,12794,12800,0.000469,0.949,0.000000e+00,1.171986e-02,4.117,0.1066,0,16,6,9793,2500,500
7,12793,12800,0.000547,0.949,0.000000e+00,2.763809e-03,4.1085,0.1072,0,16,7,9792,2500,500
8,12792,12800,0.000625,0.949,0.000000e+00,1.044903e-03,4.1537,0.1058,0,16,8,9791,2500,500
9,12791,12800,0.000703,0.949,0.000000e+00,2.447965e-03,4.1053,0.1063,0,16,9,9790,2500,500
10,12790,12800,0.000781,0.949,0.000000e+00,7.525921e-04,4.1523,0.1061,0,16,10,9789,2500,500
11,12789,12800,0.000859,0.949,0.000000e+00,2.028224e-03,4.1651,0.105,0,16,11,9788,2500,500
12,12788,12800,0.000938,0.949,0.000000e+00,9.842047e-03,4.1521,0.1047,0,16,12,9787,2500,500
13,12787,12800,0.001016,0.949,0.000000e+00,1.991943e-02,4.1102,0.1043,0,16,13,9786,2500,500
14,12786,12800,0.001094,0.949,0.000000e+00,1.391091e-02,4.1179,0.1063,0,16,14,9785,2500,500
15,12785,12800,0.001172,0.949,0.000000e+00,3.233848e-03,4.147,0.1096,0,16,15,9784,2500,500
16,12784,12800,0.00125,0.949,0.000000e+00,2.350691e-02,4.1328,0.1088,0,16,16,9783,2500,500
17,12783,12800,0.001328,0.949,0.000000e+00,4.445566e-03,4.1391,0.1067,0,16,17,9782,2500,500
