epoch,train_acc,test_acc,train_loss,epoch_time_s
159,0.8802,0.873,0.043377,0.006
160,0.8798,0.864,0.043379,0.005
161,0.8803,0.868,0.043014,0.008
162,0.8809,0.869,0.042895,0.006
163,0.881,0.872,0.042807,0.006
164,0.8794,0.866,0.043279,0.006
165,0.8798,0.876,0.04265,0.007
166,0.8821,0.878,0.042445,0.006
167,0.878,0.875,0.042755,0.007
168,0.8823,0.873,0.042251,0.005
169,0.8841,0.872,0.042187,0.006
170,0.8827,0.87,0.042184,0.008
171,0.8842,0.877,0.042076,0.007
172,0.8837,0.879,0.042009,0.006
173,0.8835,0.876,0.041824,0.007
174,0.8831,0.876,0.041764,0.007
175,0.8848,0.874,0.041674,0.005
176,0.8852,0.878,0.041385,0.006
177,0.8844,0.875,0.041417,0.007
178,0.8848,0.878,0.04117,0.007
179,0.8856,0.876,0.041141,0.006
180,0.8846,0.88,0.041018,0.006
181,0.8869,0.876,0.040973,0.005
182,0.8855,0.879,0.040815,0.007
183,0.8844,0.876,0.040955,0.007
184,0.8864,0.879,0.040737,0.008
185,0.8865,0.877,0.040492,0.008
186,0.8874,0.879,0.040461,0.008
187,0.8868,0.875,0.040239,0.006
188,0.8871,0.878,0.0403,0.008
189,0.8871,0.879,0.04016,0.006
190,0.8869,0.88,0.040369,0.006
191,0.8867,0.881,0.040027,0.007
192,0.8876,0.879,0.039847,0.005
193,0.8875,0.878,0.039827,0.007
194,0.8864,0.88,0.039936,0.007
195,0.8877,0.881,0.039836,0.006
196,0.8882,0.882,0.039479,0.006
197,0.89,0.88,0.039394,0.006
198,0.8906,0.883,0.039564,0.006
199,0.8901,0.881,0.039289,0.006
200,0.8891,0.878,0.039169,0.006
201,0.8904,0.88,0.039101,0.006
202,0.892,0.88,0.039112,0.007
203,0.8906,0.883,0.038992,0.006
204,0.8913,0.879,0.038912,0.008
205,0.8915,0.881,0.038774,0.008
206,0.89,0.884,0.038694,0.004
207,0.89,0.884,0.038948,0.004
208,0.8906,0.881,0.038583,0.004
209,0.8926,0.888,0.038371,0.004
210,0.8925,0.884,0.038378,0.004
211,0.891,0.883,0.038584,0.004
212,0.8922,0.882,0.038228,0.004
213,0.8933,0.885,0.038172,0.004
214,0.8934,0.881,0.038155,0.004
215,0.8936,0.888,0.038016,0.003
216,0.8935,0.884,0.037905,0.004
217,0.8932,0.88,0.037977,0.004
218,0.8944,0.883,0.037871,0.003
219,0.8947,0.885,0.037696,0.004
220,0.8947,0.889,0.037783,0.004
221,0.8953,0.885,0.0376,0.004
222,0.8952,0.884,0.037443,0.004
223,0.8952,0.885,0.037481,0.004
224,0.8945,0.886,0.037826,0.004
225,0.8968,0.888,0.037219,0.004
226,0.8967,0.882,0.037096,0.004
227,0.8956,0.886,0.037149,0.003
228,0.8971,0.884,0.037138,0.003
229,0.8966,0.891,0.03712,0.003
230,0.8968,0.887,0.037031,0.003
231,0.8992,0.888,0.036843,0.003
232,0.8986,0.891,0.036728,0.005
233,0.897,0.887,0.036933,0.009
234,0.8993,0.889,0.036555,0.007
235,0.8991,0.889,0.036512,0.008
236,0.8998,0.887,0.036404,0.007
237,0.8989,0.889,0.036439,0.01
238,0.8997,0.888,0.036378,0.009
239,0.8996,0.89,0.036267,0.007
240,0.8971,0.892,0.036456,0.007
