step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ
252,1808,2060,0.12233,0.924,4.040655e+02,1.324582e-02,0.2027,2.9992,0,2,9,1719,88
253,1807,2060,0.122816,0.924,4.060959e+02,1.281548e-02,0.2091,3.0168,0,2,58,1718,88
254,1806,2060,0.123301,0.924,4.077802e+02,1.396848e-02,0.1993,3.0059,0,2,68,1717,88
255,1805,2060,0.123786,0.924,4.115880e+02,1.444014e-02,0.1993,2.9978,0,2,175,1716,88
256,1804,2060,0.124272,0.923,4.154494e+02,1.747711e-02,0.2083,3.0013,0,2,117,1715,88
257,1803,2060,0.124757,0.924,4.115246e+02,1.741897e-02,0.2094,3.0064,0,2,165,1714,88
258,1802,2060,0.125243,0.924,4.075942e+02,1.538572e-02,0.2069,3.0082,0,2,3,1713,88
259,1801,2060,0.125728,0.924,4.089874e+02,2.017945e-02,0.205,3.0034,0,2,38,1712,88
260,1800,2060,0.126214,0.924,4.130673e+02,8.435994e-04,0.2095,3.0036,0,4,24,1711,88
261,1799,2060,0.126699,0.924,4.166188e+02,1.544671e-03,0.2028,3.0053,0,3,10,1710,88
262,1798,2060,0.127184,0.924,4.197427e+02,1.050583e-03,0.208,2.9983,0,7,152,1709,88
263,1797,2060,0.12767,0.924,4.228724e+02,4.410876e-03,0.2128,3.0067,0,5,3,1708,88
264,1796,2060,0.128155,0.923,4.266404e+02,2.042785e-03,0.2073,2.9989,0,8,177,1707,88
265,1795,2060,0.128641,0.923,4.324692e+02,2.072651e-03,0.2114,2.9893,0,8,17,1706,88
266,1794,2060,0.129126,0.923,4.382970e+02,1.384710e-03,0.2077,2.998,0,9,91,1705,88
267,1793,2060,0.129612,0.923,4.413989e+02,2.091161e-03,0.2108,3.003,1,8,1,1705,87
268,1792,2060,0.130097,0.923,4.512558e+02,9.218433e-04,0.2079,2.9898,0,4,164,1704,87
269,1791,2060,0.130583,0.922,4.548381e+02,2.241033e-03,0.2157,2.991,0,0,109,1703,87
270,1790,2060,0.131068,0.922,4.592846e+02,1.646128e-03,0.2082,2.9956,0,6,62,1702,87
271,1789,2060,0.131553,0.922,4.635015e+02,9.370472e-04,0.2026,3.0076,0,4,113,1701,87
272,1788,2060,0.132039,0.922,4.675986e+02,2.181476e-03,0.2062,2.992,0,8,64,1700,87
273,1787,2060,0.132524,0.922,4.727575e+02,4.850776e-03,0.2095,2.9998,0,5,182,1699,87
274,1786,2060,0.13301,0.924,4.769764e+02,4.777728e-03,0.2033,3.0036,0,5,47,1698,87
275,1785,2060,0.133495,0.922,4.839492e+02,3.190950e-02,0.2042,3.0014,1,8,5,1698,86
276,1784,2060,0.133981,0.911,5.198293e+02,3.214761e-02,0.2097,3.0145,1,2,5,1698,85
277,1783,2060,0.134466,0.908,5.539614e+02,2.226817e-03,0.2047,3.0109,0,8,9,1697,85
278,1782,2060,0.134951,0.907,5.592608e+02,1.890836e-03,0.2044,3.0086,0,1,89,1696,85
279,1781,2060,0.135437,0.907,5.648578e+02,2.208986e-03,0.2018,3.0023,0,8,15,1695,85
280,1780,2060,0.135922,0.907,5.703174e+02,2.351060e-03,0.1936,3.0015,0,0,23,1694,85
281,1779,2060,0.136408,0.907,5.753352e+02,2.207456e-03,0.1998,3.0047,0,8,185,1693,85
282,1778,2060,0.136893,0.907,5.808691e+02,2.239341e-03,0.1941,2.9998,0,8,92,1692,85
283,1777,2060,0.137379,0.905,5.868793e+02,2.242685e-03,0.1992,3.0134,0,8,81,1691,85
284,1776,2060,0.137864,0.905,5.927804e+02,1.542052e-03,0.1963,3.0026,0,9,193,1690,85
285,1775,2060,0.13835,0.906,5.964044e+02,2.429436e-03,0.1938,2.9935,0,0,98,1689,85
286,1774,2060,0.138835,0.907,6.024997e+02,1.851214e-03,0.2049,3.014,0,3,159,1688,85
287,1773,2060,0.13932,0.907,6.068895e+02,1.213620e-03,0.1987,3.0025,0,7,98,1687,85
288,1772,2060,0.139806,0.907,6.090016e+02,5.097962e-03,0.2036,2.987,0,5,42,1686,85
289,1771,2060,0.140291,0.908,6.164963e+02,5.418876e-03,0.202,2.9916,0,5,164,1685,85
290,1770,2060,0.140777,0.907,6.188286e+02,5.052707e-03,0.2072,3.0031,0,5,194,1684,85
291,1769,2060,0.141262,0.907,6.216753e+02,1.231774e-03,0.1959,3.0095,0,7,4,1683,85
292,1768,2060,0.141748,0.906,6.269511e+02,2.033391e-03,0.2044,3.0055,0,1,130,1682,85
293,1767,2060,0.142233,0.906,6.346270e+02,3.703847e-02,0.2039,2.9974,1,4,5,1682,84
294,1766,2060,0.142718,0.903,6.757844e+02,1.598090e-03,0.1984,3.0001,0,9,154,1681,84
295,1765,2060,0.143204,0.904,6.802102e+02,1.931810e-03,0.2064,3.0127,0,3,190,1680,84
296,1764,2060,0.143689,0.904,6.846966e+02,1.929923e-03,0.2134,3.0041,0,3,135,1679,84
297,1763,2060,0.144175,0.903,6.894267e+02,1.942406e-03,0.2152,3.0081,0,3,50,1678,84
298,1762,2060,0.14466,0.903,6.923453e+02,2.118331e-03,0.2003,3.007,0,1,59,1677,84
299,1761,2060,0.145146,0.903,6.989694e+02,1.645632e-03,0.2094,3.0035,0,9,113,1676,84
300,1760,2060,0.145631,0.903,7.043736e+02,1.891818e-03,0.2165,2.9963,0,6,188,1675,84
301,1759,2060,0.146117,0.903,7.101790e+02,5.673596e-03,0.1988,2.9958,0,5,109,1674,84
302,1758,2060,0.146602,0.903,7.195927e+02,1.896689e-03,0.2113,2.9978,0,6,3,1673,84
303,1757,2060,0.147087,0.904,7.261435e+02,5.806160e-03,0.2041,3.0087,0,5,13,1672,84
304,1756,2060,0.147573,0.904,7.298243e+02,2.028601e-03,0.1999,3.0051,0,3,165,1671,84
305,1755,2060,0.148058,0.904,7.347551e+02,6.124996e-03,0.2015,3.0035,0,5,140,1670,84
306,1754,2060,0.148544,0.904,7.399690e+02,5.735712e-03,0.2004,2.9989,0,5,92,1669,84
307,1753,2060,0.149029,0.903,7.499920e+02,1.038174e-03,0.2045,2.3947,0,4,140,1668,84
308,1752,2060,0.149515,0.903,7.588158e+02,2.055976e-03,0.1956,2.9977,0,3,12,1667,84
309,1751,2060,0.15,0.904,7.633362e+02,2.195408e-03,0.2043,3.0032,0,1,113,1666,84
310,1750,2060,0.150485,0.904,7.707085e+02,6.151083e-03,0.2015,2.9997,0,5,2,1665,84
311,1749,2060,0.150971,0.905,7.775849e+02,6.198750e-03,0.1944,3.0008,0,5,5,1664,84
312,1748,2060,0.151456,0.907,7.812688e+02,1.526022e-02,0.1971,3.0044,0,2,153,1663,84
313,1747,2060,0.151942,0.908,8.105162e+02,1.570888e-02,0.1913,3.0118,0,2,21,1662,84
314,1746,2060,0.152427,0.907,8.045002e+02,1.369472e-02,0.1918,2.9973,0,2,192,1661,84
315,1745,2060,0.152913,0.907,8.134209e+02,1.549427e-02,0.1947,3.0109,0,2,170,1660,84
316,1744,2060,0.153398,0.907,8.206302e+02,1.591951e-02,0.1979,3.0058,0,2,139,1659,84
317,1743,2060,0.153883,0.907,8.258992e+02,2.119737e-02,0.1875,2.9937,0,2,22,1658,84
318,1742,2060,0.154369,0.907,8.230121e+02,1.815804e-02,0.1974,2.9977,0,2,177,1657,84
319,1741,2060,0.154854,0.908,8.263669e+02,1.526480e-02,0.1944,2.9914,0,2,48,1656,84
320,1740,2060,0.15534,0.906,8.189087e+02,1.627681e-02,0.1916,2.9841,0,2,182,1655,84
321,1739,2060,0.155825,0.907,8.421364e+02,1.687774e-02,0.1949,2.9919,0,2,69,1654,84
322,1738,2060,0.156311,0.906,8.477503e+02,1.685001e-02,0.1972,2.994,0,2,114,1653,84
323,1737,2060,0.156796,0.906,8.718793e+02,1.924896e-02,0.2008,2.9949,0,2,85,1652,84
324,1736,2060,0.157282,0.906,8.573428e+02,1.589977e-02,0.1997,2.9957,0,2,128,1651,84
325,1735,2060,0.157767,0.905,8.793569e+02,2.041040e-02,0.2004,3.0065,0,2,184,1650,84
326,1734,2060,0.158252,0.905,8.836436e+02,1.860283e-02,0.201,3.0145,0,2,75,1649,84
327,1733,2060,0.158738,0.906,9.021409e+02,1.428968e-02,0.203,3.006,0,2,110,1648,84
328,1732,2060,0.159223,0.906,9.114901e+02,1.558937e-01,0.2054,3.003,1,4,2,1648,83
329,1731,2060,0.159709,0.907,9.618437e+02,2.627292e-03,0.2004,2.9939,0,8,112,1647,83
330,1730,2060,0.160194,0.907,9.733638e+02,6.004359e-03,0.1992,3.0021,0,5,176,1646,83
331,1729,2060,0.16068,0.906,9.825436e+02,6.229392e-03,0.204,2.9948,0,5,20,1645,83
332,1728,2060,0.161165,0.905,9.950248e+02,1.437750e-03,0.1966,2.9882,0,7,70,1644,83
333,1727,2060,0.16165,0.905,1.003895e+03,2.091694e-03,0.1979,3.0077,0,6,155,1643,83
334,1726,2060,0.162136,0.906,1.012687e+03,1.854050e-03,0.2064,3.0078,0,9,24,1642,83
335,1725,2060,0.162621,0.906,1.020184e+03,1.872325e-03,0.1975,2.9967,0,9,69,1641,83
336,1724,2060,0.163107,0.906,1.025030e+03,1.195742e-03,0.1981,3.0049,0,4,186,1640,83
337,1723,2060,0.163592,0.907,1.033468e+03,2.395888e-03,0.1932,3.0025,0,1,66,1639,83
338,1722,2060,0.164078,0.907,1.044251e+03,2.927621e-03,0.2008,3.0063,0,0,93,1638,83
339,1721,2060,0.164563,0.906,1.053922e+03,1.498431e-03,0.1979,3.005,0,7,6,1637,83
340,1720,2060,0.165049,0.905,1.061240e+03,6.430466e-03,0.1934,2.9945,0,5,69,1636,83
341,1719,2060,0.165534,0.905,1.071384e+03,2.817846e-03,0.1916,3.0022,0,8,71,1635,83
342,1718,2060,0.166019,0.905,1.081666e+03,6.947845e-03,0.1887,2.9983,0,5,110,1634,83
343,1717,2060,0.166505,0.905,1.086705e+03,2.805774e-03,0.1877,2.9961,0,8,98,1633,83
344,1716,2060,0.16699,0.905,1.097038e+03,1.712559e-02,0.1887,3.0035,0,2,25,1632,83
345,1715,2060,0.167476,0.905,1.115092e+03,1.863884e-02,0.1907,2.9926,0,2,56,1631,83
346,1714,2060,0.167961,0.905,1.122131e+03,2.070897e-02,0.1894,3.0017,0,2,150,1630,83
347,1713,2060,0.168447,0.905,1.116492e+03,1.755002e-02,0.1988,3.0045,0,2,5,1629,83
348,1712,2060,0.168932,0.904,1.127539e+03,1.817058e-02,0.1877,2.9953,0,2,73,1628,83
349,1711,2060,0.169417,0.904,1.150837e+03,2.083286e-02,0.1922,2.999,0,2,2,1627,83
350,1710,2060,0.169903,0.904,1.164449e+03,2.076829e-02,0.1926,3.0109,0,2,121,1626,83
351,1709,2060,0.170388,0.904,1.161855e+03,1.579948e-02,0.1917,3.0052,0,2,55,1625,83
352,1708,2060,0.170874,0.904,1.187443e+03,2.100318e-02,0.1878,3.0126,0,2,161,1624,83
353,1707,2060,0.171359,0.904,1.199030e+03,2.556048e-02,0.1888,3.0034,0,2,83,1623,83
354,1706,2060,0.171845,0.904,1.196859e+03,2.029324e-02,0.1949,3.002,0,2,147,1622,83
355,1705,2060,0.17233,0.904,1.184886e+03,2.438190e-02,0.1908,3.0055,0,2,86,1621,83
356,1704,2060,0.172816,0.904,1.208729e+03,2.431480e-02,0.1926,3.0012,0,2,74,1620,83
357,1703,2060,0.173301,0.904,1.194411e+03,1.712813e-02,0.1877,2.9987,0,2,10,1619,83
358,1702,2060,0.173786,0.904,1.203004e+03,2.344775e-02,0.1892,2.9923,0,2,173,1618,83
359,1701,2060,0.174272,0.904,1.207663e+03,1.733473e-02,0.1968,2.9948,0,2,120,1617,83
360,1700,2060,0.174757,0.904,1.246510e+03,2.096250e-02,0.1921,3.0029,0,2,39,1616,83
361,1699,2060,0.175243,0.904,1.251839e+03,3.154234e-02,0.1953,2.9993,0,2,115,1615,83
362,1698,2060,0.175728,0.904,1.265439e+03,2.361688e-02,0.1947,2.9928,0,2,71,1614,83
363,1697,2060,0.176214,0.904,1.252541e+03,1.825637e-03,0.1941,2.988,0,6,98,1613,83
364,1696,2060,0.176699,0.904,1.258840e+03,1.440608e-03,0.1946,3.0076,0,7,195,1612,83
365,1695,2060,0.177184,0.904,1.268285e+03,6.617245e-03,0.194,3.0066,0,5,8,1611,83
366,1694,2060,0.17767,0.905,1.273512e+03,2.147028e-03,0.1993,2.9987,0,6,63,1610,83
367,1693,2060,0.178155,0.905,1.283035e+03,2.480127e-03,0.1962,2.9926,0,1,103,1609,83
368,1692,2060,0.178641,0.906,1.295008e+03,3.048099e-03,0.2021,3.0105,0,0,60,1608,83
369,1691,2060,0.179126,0.907,1.307045e+03,7.071843e-03,0.1898,2.9857,0,5,157,1607,83
370,1690,2060,0.179612,0.906,1.320167e+03,6.424213e-03,0.1944,3.0038,0,5,180,1606,83
371,1689,2060,0.180097,0.906,1.331519e+03,2.321680e-03,0.1952,3.0086,0,3,3,1605,83
372,1688,2060,0.180583,0.906,1.341212e+03,1.957229e-03,0.2,3.0065,0,9,150,1604,83
373,1687,2060,0.181068,0.906,1.348274e+03,6.505883e-03,0.1986,3.0043,0,5,34,1603,83
374,1686,2060,0.181553,0.907,1.360207e+03,2.286572e-03,0.1954,3.0085,0,6,34,1602,83
375,1685,2060,0.182039,0.908,1.370022e+03,3.186583e-03,0.1919,3.0059,0,0,9,1601,83
376,1684,2060,0.182524,0.908,1.383659e+03,2.574130e-03,0.2022,0.4912,0,1,114,1600,83
377,1683,2060,0.18301,0.908,1.402643e+03,1.344806e-03,0.1936,3.0016,0,4,106,1599,83
378,1682,2060,0.183495,0.908,1.411529e+03,6.829484e-03,0.1935,3.0107,0,5,145,1598,83
379,1681,2060,0.183981,0.908,1.421214e+03,6.705077e-03,0.1964,3.0059,0,5,9,1597,83
380,1680,2060,0.184466,0.908,1.432744e+03,2.647049e-03,0.1932,2.998,0,1,161,1596,83
381,1679,2060,0.184951,0.908,1.447297e+03,6.925774e-03,0.1912,3.016,0,5,36,1595,83
382,1678,2060,0.185437,0.908,1.463687e+03,6.954618e-03,0.211,3.0111,0,5,112,1594,83
383,1677,2060,0.185922,0.908,1.475156e+03,3.256658e-03,0.2086,2.9938,0,0,154,1593,83
384,1676,2060,0.186408,0.908,1.488692e+03,7.554925e-03,0.1897,3.0027,0,5,153,1592,83
385,1675,2060,0.186893,0.908,1.501346e+03,2.458172e-03,0.1905,3.0064,0,3,4,1591,83
386,1674,2060,0.187379,0.908,1.512114e+03,3.301787e-03,0.1897,3.0106,0,0,39,1590,83
387,1673,2060,0.187864,0.908,1.521725e+03,6.934128e-03,0.1877,2.9968,0,5,127,1589,83
388,1672,2060,0.18835,0.908,1.534917e+03,3.288093e-03,0.187,2.9801,0,0,27,1588,83
389,1671,2060,0.188835,0.907,1.546314e+03,2.539022e-03,0.1915,2.9949,0,3,141,1587,83
390,1670,2060,0.18932,0.907,1.554202e+03,3.173935e-03,0.188,3.0128,0,8,58,1586,83
391,1669,2060,0.189806,0.907,1.565401e+03,7.464006e-03,0.1875,3.0018,0,5,25,1585,83
392,1668,2060,0.190291,0.907,1.574620e+03,7.355348e-03,0.1958,2.9935,0,5,185,1584,83
393,1667,2060,0.190777,0.907,1.582582e+03,7.170089e-03,0.1909,2.9853,0,5,94,1583,83
394,1666,2060,0.191262,0.907,1.603226e+03,2.143848e-03,0.1943,2.99,0,9,16,1582,83
395,1665,2060,0.191748,0.907,1.612349e+03,2.227147e-02,0.2006,3.0093,0,2,87,1581,83
396,1664,2060,0.192233,0.907,1.660097e+03,2.448986e-02,0.1937,3.0103,0,2,149,1580,83
397,1663,2060,0.192718,0.907,1.614221e+03,2.420172e-02,0.1936,3.0067,0,2,88,1579,83
398,1662,2060,0.193204,0.907,1.671781e+03,2.670466e-02,0.1935,3.0044,0,2,163,1578,83
399,1661,2060,0.193689,0.907,1.643362e+03,2.956753e-02,0.1949,3.0081,0,2,80,1577,83
400,1660,2060,0.194175,0.906,1.693633e+03,3.756809e-02,0.1937,3.0092,0,2,62,1576,83
401,1659,2060,0.19466,0.907,1.625641e+03,2.686704e-02,0.1915,3.0081,0,2,90,1575,83
402,1658,2060,0.195146,0.907,1.654809e+03,2.051664e-02,0.1996,3.0073,0,2,46,1574,83
403,1657,2060,0.195631,0.907,1.630749e+03,2.118511e-03,0.1958,3.0033,0,9,97,1573,83
404,1656,2060,0.196117,0.907,1.641075e+03,2.500910e-03,0.1987,3.0023,0,6,17,1572,83
405,1655,2060,0.196602,0.908,1.655378e+03,2.589663e-03,0.1915,3.0057,0,3,180,1571,83
406,1654,2060,0.197087,0.907,1.666894e+03,2.764307e-03,0.1928,2.9972,0,3,17,1570,83
407,1653,2060,0.197573,0.907,1.666522e+03,8.295983e-03,0.1869,3.0033,0,5,1,1569,83
408,1652,2060,0.198058,0.907,1.686932e+03,2.389884e-02,0.1915,3.0068,0,2,33,1568,83
409,1651,2060,0.198544,0.906,1.731208e+03,2.812928e-02,0.1919,2.9911,0,2,191,1567,83
410,1650,2060,0.199029,0.907,1.734355e+03,3.206989e-02,0.1881,3.0023,0,2,137,1566,83
411,1649,2060,0.199515,0.906,1.726012e+03,3.348794e-02,0.1868,3.0128,0,2,102,1565,83
412,1648,2060,0.2,0.906,1.793325e+03,2.907198e-02,0.1931,2.9989,0,2,37,1564,83
413,1647,2060,0.200485,0.906,1.746037e+03,7.693115e-03,0.1903,3.0032,0,5,160,1563,83
414,1646,2060,0.200971,0.907,1.765393e+03,7.666100e-03,0.1914,2.9999,0,5,98,1562,83
415,1645,2060,0.201456,0.906,1.779384e+03,2.300581e-03,0.1887,3.0006,0,9,159,1561,83
416,1644,2060,0.201942,0.906,1.792703e+03,2.257426e-03,0.1855,3.0109,0,9,144,1560,83
417,1643,2060,0.202427,0.906,1.804196e+03,1.798266e-03,0.1862,2.9955,0,7,42,1559,83
418,1642,2060,0.202913,0.906,1.816716e+03,2.750095e-03,0.1921,2.9924,0,3,154,1558,83
419,1641,2060,0.203398,0.906,1.827861e+03,3.444768e-03,0.1926,2.995,0,8,41,1557,83
420,1640,2060,0.203883,0.907,1.842070e+03,2.644531e-03,0.1936,2.992,0,6,187,1556,83
421,1639,2060,0.204369,0.906,1.854205e+03,2.901233e-02,0.19,3.0053,0,2,172,1555,83
422,1638,2060,0.204854,0.907,1.898448e+03,3.985656e-02,0.1955,3.0134,0,2,131,1554,83
423,1637,2060,0.20534,0.907,1.901060e+03,3.225843e-02,0.1896,3.0119,0,2,61,1553,83
424,1636,2060,0.205825,0.907,1.850443e+03,8.226268e-03,0.2002,2.997,0,5,137,1552,83
425,1635,2060,0.206311,0.907,1.866249e+03,7.860728e-03,0.1977,3.0045,0,5,165,1551,83
426,1634,2060,0.206796,0.907,1.885312e+03,3.431969e-03,0.1848,3.0035,0,8,181,1550,83
427,1633,2060,0.207282,0.907,1.903065e+03,2.636787e-03,0.184,3.0028,0,6,132,1549,83
428,1632,2060,0.207767,0.906,1.916896e+03,2.765344e-03,0.1868,3.0041,0,3,104,1548,83
429,1631,2060,0.208252,0.906,1.929107e+03,8.274411e-03,0.1814,3.0078,0,5,85,1547,83
430,1630,2060,0.208738,0.907,1.940109e+03,6.012863e-02,0.1885,3.0032,1,7,5,1547,82
431,1629,2060,0.209223,0.904,2.028173e+03,8.802597e-03,0.187,3.0146,0,5,78,1546,82
432,1628,2060,0.209709,0.904,2.036308e+03,2.818960e-03,0.1843,3.0049,0,3,41,1545,82
433,1627,2060,0.210194,0.904,2.041994e+03,8.734645e-03,0.1924,3.0031,0,5,53,1544,82
434,1626,2060,0.21068,0.905,2.051582e+03,8.547884e-03,0.1921,3.0108,0,5,46,1543,82
435,1625,2060,0.211165,0.904,2.068647e+03,2.663533e-03,0.182,3.0062,0,6,48,1542,82
436,1624,2060,0.21165,0.904,2.082873e+03,2.678654e-03,0.1887,3.0063,0,6,37,1541,82
437,1623,2060,0.212136,0.905,2.095453e+03,7.930999e-03,0.1845,3.0075,0,5,50,1540,82
438,1622,2060,0.212621,0.904,2.112122e+03,3.040618e-03,0.1837,3.0065,0,1,139,1539,82
439,1621,2060,0.213107,0.904,2.130606e+03,3.055061e-03,0.1864,3.0092,0,1,125,1538,82
440,1620,2060,0.213592,0.904,2.148629e+03,3.787076e-03,0.1898,3.005,0,0,7,1537,82
441,1619,2060,0.214078,0.904,2.166173e+03,3.632489e-03,0.1878,3.0122,0,8,146,1536,82
442,1618,2060,0.214563,0.904,2.183399e+03,3.857514e-03,0.1921,3.0061,0,0,77,1535,82
443,1617,2060,0.215049,0.904,2.200445e+03,8.232364e-03,0.1931,3.0014,0,5,0,1534,82
444,1616,2060,0.215534,0.903,2.214590e+03,3.154393e-03,0.2004,3.0082,0,1,12,1533,82
445,1615,2060,0.216019,0.904,2.236268e+03,1.591497e-03,0.1976,3.0078,0,4,89,1532,82
446,1614,2060,0.216505,0.904,2.252820e+03,2.964213e-03,0.1959,2.9988,0,3,131,1531,82
447,1613,2060,0.21699,0.903,2.263661e+03,2.966719e-03,0.1933,3.012,0,3,127,1530,82
448,1612,2060,0.217476,0.904,2.271765e+03,3.736850e-03,0.1904,2.9903,0,8,160,1529,82
449,1611,2060,0.217961,0.904,2.287334e+03,2.952408e-03,0.1855,3.005,0,6,184,1528,82
450,1610,2060,0.218447,0.904,2.302461e+03,3.845432e-03,0.1913,3.0035,0,8,194,1527,82
451,1609,2060,0.218932,0.905,2.318639e+03,3.826205e-03,0.1831,3.006,0,8,191,1526,82
452,1608,2060,0.219417,0.905,2.337427e+03,1.665230e-03,0.1834,3.0109,0,4,184,1525,82
453,1607,2060,0.219903,0.906,2.354540e+03,8.529916e-03,0.1837,2.9969,0,5,43,1524,82
454,1606,2060,0.220388,0.906,2.370578e+03,3.162165e-03,0.194,3.0058,0,3,194,1523,82
455,1605,2060,0.220874,0.906,2.378328e+03,4.039910e-03,0.1942,2.998,0,0,194,1522,82
456,1604,2060,0.221359,0.906,2.388698e+03,4.017115e-03,0.1911,2.9947,0,0,55,1521,82
457,1603,2060,0.221845,0.906,2.410606e+03,9.433063e-03,0.1859,2.9836,0,5,81,1520,82
458,1602,2060,0.22233,0.905,2.438494e+03,2.279139e-02,0.1863,2.9964,0,2,143,1519,82
459,1601,2060,0.222816,0.907,2.510000e+03,3.572713e-02,0.1908,2.9984,0,2,79,1518,82
460,1600,2060,0.223301,0.907,2.536123e+03,2.948462e-02,0.1964,3.01,0,2,162,1517,82
461,1599,2060,0.223786,0.907,2.547347e+03,3.152428e-02,0.1982,3.0022,0,2,82,1516,82
462,1598,2060,0.224272,0.907,2.656888e+03,3.077057e-02,0.1908,2.9927,0,2,135,1515,82
463,1597,2060,0.224757,0.907,2.570698e+03,3.272829e-03,0.1875,2.9995,0,1,159,1514,82
464,1596,2060,0.225243,0.906,2.596794e+03,3.337209e-03,0.1958,2.993,0,1,71,1513,82
465,1595,2060,0.225728,0.908,2.622724e+03,2.584790e-03,0.1927,3.007,0,9,94,1512,82
466,1594,2060,0.226214,0.907,2.639122e+03,3.061525e-03,0.1908,3.0098,0,6,194,1511,82
467,1593,2060,0.226699,0.907,2.662273e+03,3.964817e-03,0.1853,3.0108,0,8,143,1510,82
468,1592,2060,0.227184,0.908,2.686793e+03,3.980261e-03,0.1852,2.9935,0,8,30,1509,82
469,1591,2060,0.22767,0.907,2.709645e+03,4.233688e-03,0.1835,3.0098,0,0,28,1508,82
470,1590,2060,0.228155,0.907,2.730736e+03,4.164908e-03,0.1874,3.0105,0,0,182,1507,82
471,1589,2060,0.228641,0.907,2.751648e+03,4.208150e-03,0.199,3.0025,0,0,54,1506,82
472,1588,2060,0.229126,0.906,2.774602e+03,2.790030e-02,0.1962,2.9977,0,2,96,1505,82
473,1587,2060,0.229612,0.906,2.851581e+03,4.457434e-02,0.1913,3.004,0,2,130,1504,82
474,1586,2060,0.230097,0.906,2.881756e+03,4.094679e-02,0.2,2.9918,0,2,50,1503,82
475,1585,2060,0.230583,0.905,2.823389e+03,3.577456e-02,0.1873,2.9901,0,2,101,1502,82
476,1584,2060,0.231068,0.905,2.923334e+03,4.256187e-02,0.1949,2.9989,0,2,107,1501,82
477,1583,2060,0.231553,0.905,2.886983e+03,4.345662e-02,0.1897,2.9986,0,2,76,1500,82
478,1582,2060,0.232039,0.905,2.988579e+03,5.172418e-02,0.1903,3.0086,0,2,159,1499,82
479,1581,2060,0.232524,0.906,2.877584e+03,2.870406e-02,0.1854,3.0087,0,2,45,1498,82
480,1580,2060,0.23301,0.906,2.934214e+03,4.535749e-02,0.1904,3.0153,0,2,65,1497,82
481,1579,2060,0.233495,0.906,2.941057e+03,3.260048e-02,0.1867,3.0094,0,2,174,1496,82
482,1578,2060,0.233981,0.906,2.926947e+03,5.596490e-02,0.1844,3.0048,0,2,64,1495,82
483,1577,2060,0.234466,0.904,3.045938e+03,4.532905e-02,0.1881,3.0014,0,2,148,1494,82
484,1576,2060,0.234951,0.904,2.961595e+03,3.294320e-02,0.1877,2.9942,0,2,47,1493,82
485,1575,2060,0.235437,0.905,2.952360e+03,7.407426e-02,0.1918,2.9933,0,2,77,1492,82
486,1574,2060,0.235922,0.902,3.046014e+03,3.394905e-02,0.1892,3.0096,0,2,103,1491,82
487,1573,2060,0.236408,0.902,2.994652e+03,3.072168e-02,0.1961,3.0113,0,2,123,1490,82
488,1572,2060,0.236893,0.902,2.941295e+03,3.877363e-02,0.1848,3.0023,0,2,52,1489,82
489,1571,2060,0.237379,0.903,2.932133e+03,3.193972e-02,0.1906,3.0065,0,2,60,1488,82
490,1570,2060,0.237864,0.903,3.015827e+03,5.549900e-02,0.196,3.0051,0,2,78,1487,82
491,1569,2060,0.23835,0.902,3.029341e+03,6.738470e-02,0.1937,3.0076,0,2,122,1486,82
492,1568,2060,0.238835,0.902,2.991132e+03,5.410103e-02,0.1923,3.009,0,2,92,1485,82
493,1567,2060,0.23932,0.902,3.007200e+03,5.875903e-02,0.1882,3.0056,0,2,132,1484,82
494,1566,2060,0.239806,0.902,3.060756e+03,5.208831e-02,0.1887,3.0067,0,2,51,1483,82
495,1565,2060,0.240291,0.902,3.059674e+03,3.089521e-02,0.1884,1.9256,0,2,54,1482,82
496,1564,2060,0.240777,0.902,3.059133e+03,3.837263e-02,0.1952,2.9934,0,2,109,1481,82
497,1563,2060,0.241262,0.902,3.058420e+03,4.920187e-02,0.1894,0.2597,0,2,136,1480,82
498,1562,2060,0.241748,0.902,3.058362e+03,4.086685e-02,0.192,1.3839,0,2,160,1479,82
499,1561,2060,0.242233,0.902,3.058007e+03,1.595008e-01,0.1923,3.001,1,5,2,1479,81
