step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
55,2105,2160,0.025463,0.913,2.962991e-02,1.786496e-02,1.1328,5.0219,0,4,29,1904,100,100
56,2104,2160,0.025926,0.913,3.187693e-02,3.344003e-03,1.1939,5.0093,0,9,176,1903,100,100
57,2103,2160,0.026389,0.912,3.322960e-02,9.422319e-03,1.1137,4.7587,0,2,111,1902,100,100
58,2102,2160,0.026852,0.912,3.638541e-02,8.685843e-03,1.22,4.9611,0,2,73,1901,100,100
59,2101,2160,0.027315,0.913,3.607091e-02,2.217255e-02,1.2145,5.1481,0,5,56,1900,100,100
60,2100,2160,0.027778,0.913,4.265696e-02,3.180375e-02,1.1198,5.2046,0,5,139,1899,100,100
61,2099,2160,0.028241,0.913,3.722518e-02,2.238076e-02,1.1234,4.9997,0,5,178,1898,100,100
62,2098,2160,0.028704,0.913,4.016447e-02,4.327533e-02,1.0926,5.0246,0,5,0,1897,100,100
63,2097,2160,0.029167,0.913,3.750058e-02,3.712995e-02,1.1348,4.866,0,5,156,1896,100,100
64,2096,2160,0.02963,0.913,3.942727e-02,3.180550e-02,1.1305,4.976,0,5,179,1895,100,100
65,2095,2160,0.030093,0.913,4.137682e-02,2.893867e-02,1.2012,4.9757,0,5,20,1894,100,100
66,2094,2160,0.030556,0.913,3.949711e-02,3.155391e-02,1.1591,5.1382,0,5,86,1893,100,100
67,2093,2160,0.031019,0.913,4.205403e-02,3.534298e-02,1.1133,5.2367,0,5,128,1892,100,100
68,2092,2160,0.031481,0.913,4.006651e-02,5.062797e-02,1.0991,4.8382,0,5,182,1891,100,100
69,2091,2160,0.031944,0.913,4.560026e-02,3.310470e-02,1.1256,4.7247,0,5,1,1890,100,100
70,2090,2160,0.032407,0.913,4.549744e-02,3.538108e-02,1.1653,5.0242,0,5,54,1889,100,100
71,2089,2160,0.03287,0.913,5.250312e-02,6.674316e-02,1.1566,4.9571,0,5,132,1888,100,100
72,2088,2160,0.033333,0.916,5.289740e-02,4.339751e-02,1.2151,5.0301,0,5,133,1887,100,100
73,2087,2160,0.033796,0.914,5.123846e-02,1.981862e-02,1.0355,5.2208,0,4,30,1886,100,100
74,2086,2160,0.034259,0.914,5.848183e-02,3.283752e-02,1.1454,4.9978,0,4,131,1885,100,100
75,2085,2160,0.034722,0.913,5.462364e-02,2.224425e-02,1.2112,5.0143,0,4,153,1884,100,100
76,2084,2160,0.035185,0.913,5.740152e-02,1.145453e-02,1.1546,4.73,0,2,37,1883,100,100
77,2083,2160,0.035648,0.913,6.197551e-02,1.539795e-02,1.1678,5.0232,0,2,45,1882,100,100
78,2082,2160,0.036111,0.913,6.279309e-02,1.148717e-02,1.1442,4.9401,0,2,58,1881,100,100
79,2081,2160,0.036574,0.913,6.446918e-02,1.071805e-03,1.2029,5.012,0,7,141,1880,100,100
80,2080,2160,0.037037,0.913,6.594379e-02,3.153329e-02,1.1748,5.2035,0,4,40,1879,100,100
81,2079,2160,0.0375,0.913,7.410674e-02,2.189828e-02,1.0931,5.2186,0,4,41,1878,100,100
82,2078,2160,0.037963,0.913,6.832800e-02,2.204863e-02,1.1465,4.7395,0,4,54,1877,100,100
83,2077,2160,0.038426,0.913,7.739938e-02,3.544006e-02,1.1131,4.753,0,4,104,1876,100,100
84,2076,2160,0.038889,0.914,7.654265e-02,2.469269e-02,1.1481,5.0282,0,4,182,1875,100,100
85,2075,2160,0.039352,0.914,7.540701e-02,1.132945e-02,1.108,4.9647,0,2,29,1874,100,100
86,2074,2160,0.039815,0.914,8.343782e-02,1.759318e-02,1.1886,5.0243,0,2,8,1873,100,100
87,2073,2160,0.040278,0.914,8.490353e-02,1.293736e-02,1.1021,5.1935,0,2,187,1872,100,100
88,2072,2160,0.040741,0.914,8.894936e-02,3.800869e-02,1.0936,4.7447,0,5,19,1871,100,100
89,2071,2160,0.041204,0.914,9.894304e-02,4.499683e-02,1.1679,4.7239,0,5,59,1870,100,100
90,2070,2160,0.041667,0.914,9.026652e-02,3.741362e-02,1.1348,4.9762,0,5,70,1869,100,100
91,2069,2160,0.04213,0.914,1.002620e-01,4.681163e-02,1.1651,4.7494,0,5,167,1868,100,100
92,2068,2160,0.042593,0.914,9.269056e-02,5.682038e-02,1.2069,5.2144,0,5,192,1867,100,100
93,2067,2160,0.043056,0.914,1.022767e-01,7.103354e-02,1.137,5.1931,0,5,80,1866,100,100
94,2066,2160,0.043519,0.914,1.001366e-01,4.507999e-02,1.0851,4.7985,0,5,41,1865,100,100
95,2065,2160,0.043981,0.914,1.026796e-01,4.543180e-02,1.1739,5.0308,0,5,95,1864,100,100
96,2064,2160,0.044444,0.914,1.078832e-01,4.352101e-02,1.1361,4.7495,0,5,147,1863,100,100
97,2063,2160,0.044907,0.914,1.049791e-01,4.994665e-03,1.1238,4.7042,0,9,41,1862,100,100
98,2062,2160,0.04537,0.914,1.077608e-01,2.653097e-02,1.1802,5.1555,0,4,18,1861,100,100
99,2061,2160,0.045833,0.914,1.182966e-01,3.634878e-02,0.9745,5.1952,0,4,161,1860,100,100
