step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
0,12800,12800,0.0,0.945,0.000000e+00,4.393613e-03,4.4621,1.0734,0,5,0,9799,2500,500
1,12799,12800,7.8e-05,0.945,0.000000e+00,3.349902e-03,3.8085,0.1127,0,5,1,9798,2500,500
2,12798,12800,0.000156,0.945,0.000000e+00,5.233834e-03,3.688,0.1062,0,5,2,9797,2500,500
3,12797,12800,0.000234,0.945,0.000000e+00,7.239064e-03,3.6886,0.1046,0,5,3,9796,2500,500
4,12796,12800,0.000313,0.945,0.000000e+00,7.953609e-03,3.6794,0.1061,0,5,4,9795,2500,500
5,12795,12800,0.000391,0.945,0.000000e+00,2.634151e-03,3.684,0.1051,0,5,5,9794,2500,500
6,12794,12800,0.000469,0.945,0.000000e+00,1.194742e-02,3.7004,0.1057,0,5,6,9793,2500,500
7,12793,12800,0.000547,0.945,0.000000e+00,4.265015e-03,3.6837,0.1043,0,5,7,9792,2500,500
8,12792,12800,0.000625,0.945,0.000000e+00,7.809414e-03,3.6648,0.1072,0,5,8,9791,2500,500
9,12791,12800,0.000703,0.945,0.000000e+00,2.012402e-02,3.7053,0.1049,0,5,9,9790,2500,500
10,12790,12800,0.000781,0.945,0.000000e+00,1.096990e-02,3.6837,0.1052,0,5,10,9789,2500,500
11,12789,12800,0.000859,0.945,0.000000e+00,5.878603e-04,3.6982,0.103,0,5,11,9788,2500,500
12,12788,12800,0.000938,0.945,0.000000e+00,1.380965e-02,3.6769,0.1045,0,5,12,9787,2500,500
13,12787,12800,0.001016,0.945,0.000000e+00,1.401487e-03,3.6971,0.104,0,5,13,9786,2500,500
14,12786,12800,0.001094,0.945,0.000000e+00,6.026852e-03,3.7078,0.1047,0,5,14,9785,2500,500
15,12785,12800,0.001172,0.945,0.000000e+00,9.450627e-03,3.702,0.106,0,5,15,9784,2500,500
