epoch,train_acc,test_acc,train_loss,epoch_time_s
0,0.2849,0.294,0.221987,0.339
1,0.3564,0.365,0.210302,0.003
2,0.4147,0.424,0.192915,0.003
3,0.4819,0.492,0.172722,0.003
4,0.5184,0.535,0.151221,0.003
5,0.6091,0.604,0.131389,0.003
6,0.6381,0.619,0.116021,0.003
7,0.6899,0.668,0.102689,0.003
8,0.7253,0.711,0.092039,0.003
9,0.757,0.744,0.085426,0.003
10,0.7656,0.747,0.07902,0.003
11,0.7586,0.751,0.075067,0.003
12,0.8019,0.787,0.068659,0.003
13,0.8121,0.795,0.065273,0.003
14,0.8166,0.797,0.0623,0.003
15,0.8285,0.819,0.059797,0.003
16,0.8323,0.819,0.058167,0.003
17,0.8296,0.808,0.05791,0.003
18,0.8383,0.816,0.055204,0.003
19,0.8369,0.827,0.0541,0.003
20,0.8437,0.822,0.053179,0.003
21,0.8502,0.836,0.051527,0.003
22,0.8513,0.825,0.05059,0.003
23,0.8573,0.845,0.049549,0.003
24,0.8539,0.836,0.049229,0.003
25,0.8556,0.829,0.048784,0.003
26,0.8627,0.846,0.047097,0.003
27,0.8591,0.844,0.047258,0.003
28,0.8597,0.844,0.046972,0.003
29,0.8635,0.851,0.046187,0.003
30,0.8681,0.851,0.044655,0.003
31,0.8557,0.839,0.04747,0.003
32,0.8699,0.849,0.044015,0.003
33,0.8738,0.856,0.043355,0.003
34,0.8772,0.864,0.042958,0.003
35,0.8715,0.862,0.042863,0.003
36,0.8696,0.857,0.043639,0.003
37,0.8725,0.854,0.04248,0.003
38,0.8771,0.858,0.041836,0.003
39,0.879,0.863,0.041689,0.003
40,0.8748,0.861,0.042006,0.003
41,0.8849,0.865,0.040006,0.003
42,0.8728,0.86,0.042337,0.003
43,0.8808,0.86,0.04047,0.003
44,0.883,0.861,0.040057,0.003
45,0.8734,0.863,0.041034,0.003
46,0.8829,0.869,0.039756,0.003
47,0.8818,0.872,0.039272,0.003
48,0.888,0.875,0.03836,0.003
49,0.8874,0.871,0.038444,0.003
50,0.881,0.862,0.03997,0.003
51,0.8896,0.875,0.037892,0.003
52,0.8861,0.871,0.038858,0.003
53,0.888,0.872,0.037914,0.003
54,0.8888,0.877,0.037808,0.003
55,0.8886,0.876,0.037717,0.003
56,0.8916,0.874,0.03724,0.003
57,0.891,0.873,0.036769,0.003
58,0.8928,0.881,0.036298,0.003
59,0.8908,0.881,0.037337,0.003
60,0.8921,0.876,0.036385,0.003
61,0.8987,0.882,0.035535,0.003
62,0.8958,0.888,0.03539,0.003
63,0.8959,0.876,0.036532,0.004
64,0.8966,0.883,0.035672,0.003
65,0.8961,0.887,0.035439,0.003
66,0.8926,0.877,0.035847,0.003
67,0.8962,0.876,0.035024,0.003
68,0.8993,0.882,0.034497,0.003
69,0.8992,0.889,0.034327,0.003
70,0.8997,0.886,0.034439,0.003
71,0.8969,0.891,0.035126,0.003
72,0.8971,0.873,0.034994,0.003
73,0.8984,0.883,0.034747,0.003
74,0.8977,0.882,0.034595,0.003
75,0.9025,0.886,0.033756,0.003
76,0.897,0.89,0.035043,0.003
77,0.902,0.881,0.034158,0.003
78,0.9027,0.889,0.033566,0.003
79,0.9028,0.882,0.03346,0.003
80,0.9034,0.892,0.033347,0.003
81,0.902,0.889,0.033278,0.003
82,0.9022,0.892,0.033637,0.003
83,0.9007,0.895,0.033573,0.003
84,0.8975,0.886,0.034214,0.003
85,0.9038,0.893,0.032866,0.003
86,0.9046,0.887,0.032959,0.003
87,0.9025,0.888,0.03285,0.003
88,0.9052,0.891,0.032939,0.003
89,0.9069,0.894,0.032389,0.003
90,0.9069,0.886,0.032671,0.003
91,0.9077,0.896,0.032209,0.003
92,0.9063,0.893,0.032373,0.004
93,0.91,0.887,0.032006,0.003
94,0.9076,0.891,0.031983,0.003
95,0.9083,0.885,0.032084,0.003
96,0.9054,0.886,0.032757,0.003
97,0.9089,0.888,0.031917,0.003
98,0.9098,0.9,0.031388,0.003
99,0.9062,0.887,0.032483,0.003
100,0.9092,0.89,0.031282,0.003
101,0.91,0.894,0.031216,0.003
102,0.9089,0.896,0.031815,0.003
103,0.9094,0.894,0.031486,0.003
104,0.9095,0.894,0.031121,0.003
105,0.9063,0.897,0.031827,0.003
106,0.9047,0.89,0.03197,0.003
107,0.9112,0.897,0.031182,0.003
108,0.9126,0.902,0.030951,0.003
109,0.9102,0.894,0.031425,0.003
110,0.9074,0.893,0.031497,0.003
111,0.9097,0.89,0.031383,0.003
112,0.9118,0.895,0.031399,0.003
113,0.9096,0.894,0.031158,0.003
114,0.9143,0.896,0.030147,0.003
115,0.9143,0.897,0.03056,0.003
116,0.9088,0.889,0.031241,0.003
117,0.9079,0.89,0.031276,0.003
118,0.9139,0.892,0.030093,0.003
119,0.913,0.896,0.030318,0.003
120,0.9139,0.895,0.03018,0.003
121,0.9106,0.899,0.030998,0.003
122,0.9152,0.897,0.029859,0.003
123,0.9131,0.896,0.030452,0.003
124,0.9125,0.9,0.030601,0.003
125,0.9153,0.896,0.029752,0.003
126,0.9128,0.894,0.030299,0.003
127,0.9115,0.898,0.030263,0.003
128,0.9149,0.901,0.02978,0.003
129,0.9182,0.903,0.029201,0.003
130,0.9142,0.898,0.030315,0.003
131,0.9165,0.899,0.029255,0.003
132,0.9124,0.889,0.030331,0.003
133,0.9167,0.898,0.029218,0.003
134,0.9122,0.894,0.03053,0.003
135,0.9161,0.898,0.02952,0.003
136,0.9133,0.905,0.030076,0.003
137,0.9177,0.903,0.028978,0.003
138,0.9135,0.896,0.029649,0.003
139,0.9154,0.891,0.029627,0.003
140,0.9167,0.897,0.029456,0.003
141,0.9169,0.895,0.029381,0.003
142,0.9188,0.907,0.029119,0.003
143,0.9175,0.896,0.02905,0.003
144,0.9168,0.899,0.029826,0.003
145,0.9146,0.896,0.029661,0.003
